,0,1,2,3,4
54,Cinnamon essential oil,Polylactic acid and poly,10%(w/wcinnamon oil PLA-PBAT film exhibited 80%,10%(w/wcinnamon oil PLA-PBAT film exhibited 80%,Sharma et al.(2020b)
55,,(butylene adipate-co-,increase of UV-blocking property,increase of UV-blocking property,
56,,terephthalate),Inhibited E.coli biofilm by 89.82%,Inhibited E.coli biofilm by 89.82%,
57,,,Reduced S.aureus growth by 4.26 log CFU/ml,Reduced S.aureus growth by 4.26 log CFU/ml,
58,"Rosemary oil, Myrtle oil and Thyme",Polylactic acid (PLA),1.5% commercial thyme oil and 5% natural myrtle oil,1.5% commercial thyme oil and 5% natural myrtle oil,Yahyaoui et al. (2016
59,oil,,,significantly increase the antifungal activity against,
60,,,Aspergillus niger sp.,Aspergillus niger sp.,
61,Lavender essential oil,"starch, furcellaran and gelatin", Showed antioxidant and antimicrobial ability, Showed antioxidant and antimicrobial ability,Jamroz et al.(2018
62,,(S/F/Gfilms,,,
63,Pine essential oil,Polylactic acid and poly,Lower Young's modulus and greater elongation at break,Lower Young's modulus and greater elongation at break,Hernandez-Lopez et al.(2019)
64,,(butylene adipate-co-,,,
65,,terephthalate),,,
66,Eucalyptus essential oil,Polylactic acid and poly,UV blocking property enhanced by 40%,UV blocking property enhanced by 40%,Sharma et al. (2020b)
67,,(butylene adipate-co-,Reduced S.aureus growth by 3.04 log CFU/ml and E.coli by,Reduced S.aureus growth by 3.04 log CFU/ml and E.coli by,
68,,terephthalate),3.58 log CFU/ml,3.58 log CFU/ml,
