,0,1,2,3,4,5,6,7,8,9,10
56,E131,Soft drink,1,1.019,0.023,2.30,97.37,1.017,0.020,2.90,98.39
57,,Ice cream,50,48.684,0.955,1.96,97.37,49.193,1.424,2.90,98.39
58,,Jellied,100,97.915,2.225,2.27,97.92,98.600,1.656,1.68,98.60
59,,marmalade,,,,,,,,,
60,,Supplements,250,242.204,11.829,4.88,96.88,244.183,10.614,4.35,97.67
61,Synthetic,Spiked sample,level.(mg,Intra-day (Day 1 (n,,,,Intra-day (Day 2 (n,,,
62,dye,,level.(mg,=9,,,,= 9)),,,
63,,,,Average,SD,Precision,Accuracy,Average,SD,Precision,Accuracy
64,,,,concentration,,(RSD.%),"(Recovery,",concentration,,"RSD,%)","(Recovery,"
65,,,,measured (mg,,,%),measured (mg,,,%)
66,,,,kg,,,,kg1,,,
67,E 132,Soft drink,1,47.991,1.367,2.58,95.98,48.231,1.567,3.25,96.46
68,,Ice cream,50,47.991,1.367,2.85,95.98,48.231,1.567,3.25,96.46
