,0,1,2,3,4,5,6,7
44,SiM,168.9  2.9e,719.2  2.2b,349.7  4.9d,507.8 5.6c,507.8 5.6c,761.6  1.6a,359.60.0
45,SiA,,98.8  0.4b,32.1  3.7d,32.1  0.7d,32.1  0.7d,208.2  0.3a,67.53.7c
46,SiHex,-,16.2  0.1a,3.80.1,,,10.9  0.4b,3.4 0.1c
47,SiA der 1,,17.1  0.1a,16.1  0.2ab,15.2  0.3ab,15.2  0.3ab,14.2  0.7b,17.4  0.9a
48,SiA der 2,,24.3  0.7a,25.4  0.7a,19.1  0.1b,19.1  0.1b,19.2  0.5b,23.3  0.6a
49,diSiHex 1,-,17.6  0.1a,,10.5 0.4,10.5 0.4,15.3  0.6b,
50,SiA der 3,-,,5.5  0.4a,,,,5.9  0.4a
51,phenolic alkaloids,-,482.51.4a,248.8  11.3d,301.07.0,301.07.0,395.0  4.8b,167.2  7.2e
52,unknown,-,115.8  0.7b,20.0  2.9e,74.4  1.8c,74.4  1.8c,159.2  0.5a,33.0  2.6d
53,SiN,,318.0  0.7a,228.7  8.5b,164.1  5.3c,,183.5  3.4c,134.2  4.6d
54,SiN der 1,-,14.4  0.1b,,16.90.1a,16.90.1a,15.0  0.7b,
55,SiN der 2,,17.1  0.3c,-,23.4  0.1a,23.4  0.1a,22.6  0.ob,
56,SiN der 3,,17.2  0.3b,,22.1  0.1a,22.1  0.1a,14.70.3,
57,flavonols,277.2  6.6c,529.4  0.7a,113.9  4.0d,484.5  2.9b,484.5  2.9b,511.0  5.8a,106.1  0.7d
58,KaSopGlu,96.2  4.5a,8.0  0.0c,2.4  0.0c,43.3  0.6b,43.3  0.6b,3.6  0.1c,5.20.2
59,KaSiSopGlu,,138.6  0.2b,19.8  0.7d,111.8  1.2c,111.8  1.2c,149.9  0.8a,
60,KaSiHexHexHex 4,,32.5  0.1a,14.6  0.8d,24.8  0.5b,24.8  0.5b,,17.6  0.3c
61,KaHexHex,181.0  2.2a,109.2  0.1b,28.20.0,106.8  0.2b,106.8  0.2b,108.5  1.ob,28.5 0.8
62,KaSiHexHex 1,,50.4  1.0b,,47.3  0.7b,47.3  0.7b,59.3  0.9a,
63,KaSiHexHexHex 2,,45.6  0.9b,,50.0  1.2b,50.0  1.2b,90.2  1.3a,
64,KaHex,-,,15.2  0.2b,,,,22.7  0.5a
65,KaSiHexHexHex 3,-,121.4  0.6a,,80.4  0.9b,80.4  0.9b,80.9  1.0b,
66,KaSiHexHex 2,-,23.8  0.0a,21.0  1.5ab,20.0  0.2ab,20.0  0.2ab,18.6  0.6b,21.4  0.8ab
67,KaSiHexHex 3,,,12.9  0.7a,,,,10.6  0.7b
68,"Phytic acid,mg/100 g DM",903.3  15.1a,465.9  2.2c,675.1  41.3b,518.0 23.8c,518.0 23.8c,484.7  49.6c,766.6  27.7b
