,0,1,2,3,4,5,6,7
32,Onion powder,HMCPT,,"400,474,650,",,10-40 min, Scavenging potential,Kim et al.2017
33,,,,"826,900 W",,,Antioxidants,
34,Orange juice,DBD,"25,50 mL",90 kV,60 Hz,0-120 s,pHTSSAscorbicacidE,Xu et al.2017
35,White Grape,DBD,,80 kV,,4 min, Antioxidants Phenols,Pankaj et al. 2017)
36,juice,,,,,0-140 s,Flavonoids Scavenging potential,
37,Apple juice,DBD,-,90 W,-,0-140 s,pH TSSTotal phenols,Xiang et al.2018)
38,,,,,,,Antioxidant activity,
39,Apple juice,DBD,3 mL,"30,4050 W",,0-40s,TSSpHL*Totalphenols,Liao et al.2018
40,,,,,,,Antioxidant activity,
41,Figs,DBD,,12 kV,7 KHz,30-180s,pHTSSColour,Abbaszadeh et al. (2018)
42,Pumpkin puree, Corona discharge,25 g,17-kV,,5-20 min,pHTSS CarotenoidsL*,Santos et al. (2018
43,Wheat,GAD,,4-6 kV,200 Hz,3-15 min, Water permeability,Roy et al.2018
44,Wheat Germ,DBD,-,"10,20,24 kV","50 Hz,6 kHz",5-35 min,Total phenolsScavenging,Tolouie et al.2018)
45,,,,,,,potential,
46,Acerola juice,GDP,40 mL,-,80 kHz,5-15 min,Vitamin AVitamin CTotal,Fernandes et al.2019)
47,,,,,,,phenolsCarotenoids,
48,,,,,,,Antioxidants,
49,Blueberry juice,Jet plasma,,11 kV,1000 Hz,2-6 min,Colour Anthocyanin,Hou et al.2019)
50,,,,,,,Antioxidants,
51,Chocolate milk,,120 mL,400W,50 kHz,5-15 min, pH Total phenolsAntioxidants,Coutinho et al. 2019
52,drink,,,,,,,
53,Duck egg,GAD,1 no.,"24 kW,12 kV",-,040 s,E Albumen pH Yolk pH+>,Gavahian et al. (2019
54,,,,,,,TBARSAV,
55,Fresh-cut pears,PAW,-,"6 kV,8 kV,10",-, 5 min,TSSAscorbic acid,Chen et al.(2019
56,,,,kV,,,Antioxidants Scavenging potential,
57,Guava,,"10,20,30",400W,50 kHz,5-15 min,pHViscosityCarotenoids,Silveira et al. (2019
58,beverages,,mL,,,,,
59,Siriguela juice,GDP,80 mL,80W,50 kHz,5-15 min,pHColourpro-vitamin A,Paixao et al. (2019)
60,,,,,,,Vitamins C and B Carotenoids,
61,Strawberry,DBD,,45 kV,,1 min, TSSTotal phenols Flavonoids,Li et al.2019
62,Tomato,DBD,,"2-5W,1-11",50 Hz,4-6min,pHTSSTotal phenols,Ranjitha et al. (2019)
63,,,,kV,,,Carotenoids,
64,Tomato juice,GAD,5 mL,3.8 kV/40 W,50 Hz,30-300 s,pHVitamin C,Starek et al.(2019)
65,Apple juice,Electric discharge,0.5L,"15,18,21 kV",50 Hz,0-30 min,pHTSSL*Volatile,Wang et al. (2020)
66,,plasma,,,,,compounds,
67,Dried,Radio-frequency,,"20,50,60 W",13.56 MHz,20 min,L*Total phenolsAntioxidants,"Kashfi,et al.(2020"
68,peppermint,LPCP,,,,,Scavenging potential,
69,Green coconut,DBD,20 mL,"15,20 kV","200,400,550",15 min,pHTSSETotal phenols,Porto et al. (2020)
70,water,,,,730 Hz,,,
71,Shiitake,PAW,135g,1200 W,,20 min,pH ORPColour,Gavahian et al. (2020)
72,mushroom,,,,,,,
73,Spirulina,DBD,5 mg/cm,"1.1,1.3,1.5,",10 kHz,0-5 min,L*b*a*,Beyrer et al. (2020)
