,0,1,2,3,4,5
54,A. deliciosavar.Hayward,F,"VitC, lutein,catechin,",In vivo assays,Increased frequency of daily bowel movements in,"Ansell et al.,"
55,,,fiber,,C57BL/6J mice,2015)
56,A. deliciosavar. Hayward,FF,Short chain FA,In vitro assays,Increase of gastrointestinal defensins in HT29,(M.A.Skinner
57,,,,,,"et al.,2013)"
58,"A. deliciosavar. Hayward,",FF,ND,"Gastrointestinal digestion,","Increment of organic acids, Bifidobacterium spp., and","(Blatchford et al.,"
59,A. chinensisvar. Hort16A,,,anaerobic fecal batch cultures,Bacteroides spp.,2015)
60,Other biological properties,,,,,
61,A.arguta,St,"Moisture, ash, lipids,",In vitro assays,"Inhibition of -glucosidase,reduced levels of post-","Lee et al.,2014"
62,,,"proteins,phs",,prandial blood G in diabetics,
63,A. arguta,P,Polyphs,In vitro assays,Inhibition of -amilase (ICso 4.14.4 mg/mL) and,(Wojdyto et al.
64,,,,,-glucosidase (IC5o 0.2-1.0 mg/mL),2017)
65,"A. chinensis,A. deliciosa",P,Dietary fiber,In vitro digestion,Slows down the rate of glucose diffusion,"(Mishra & Monro,"
66,,,,,,2012)
67,A. deliciosa,F,ND,In vivo assay,Decrease of 9-10 mm Hg of blood pressure in male,"Karlsen et al.,"
68,,,,,smokers,2013)
69,A.deliciosavar.Hayward,P,"Carbohydrates (glucose,",In vivo assay,Improve glycemic response in humans,"(Mishra et al.,"
70,,,fructose),,,2017)
71,A.deliciosavar.Planch,Sd oil,FA, In vivo assay,"Lower weight gain, cholesterol, TAG and LDL in",Qu Liu Zhang
72,,,,,obese mice,"Liu,et al.,2019"
