,0,1,2,3,4,5,6,7,8
33,,,possible,,,,,,Claim sufficient storage room and computer memory
34,,2.Extraction of all original data available for each pair food/Incorrect/insufficient/redundant,Non relevant data are further processed,Non relevant data are further processed,Non relevant data are further processed,Non relevant data are further processed,,Nob,Hazards related to computerised system;out of scope
35,component,extraction of data,,,,,,,
36,3. Selection of original data to produce aggregated data,Insufficient filter for selections,Non relevant data are further processed,Non relevant data are further processed,Non relevant data are further processed,Non relevant data are further processed,Non relevant data are further processed,Yes,Develop selection criteria and procedures
37,,Infrequent selections,Selection does not meet users need,Selection does not meet users need,Selection does not meet users need,Selection does not meet users need,,,Document guidelines
38,,Incorrect selections,,,,,,,Improve computerised selections;out of scope
39,"4.Selection of algorithms to calculate (weighted)means,",Definition of algorithms incorrect,Errors in database,Errors in database,,,,Yes,Involve experts to define algorithms
40,"recipes, derived nutrients...",,,,,,,,Follow international (e.g. EuroFIR) recommendations
41,,,,,,,,,Validate and check new and updated algorithms
42,5.Application of algorithms to produce aggregated and,Algorithm applied to wrong food/,Errors in database,Errors in database,,,,Yes,Develop criteria and procedures to apply algorithms
43,compiled data,nutrient,Limitedchecks,Limitedchecks,possibleafterautomated,possibleafterautomated,possibleafterautomated,,-Document guidelines
44,,Algorithm applied at wrong stage in,calculations,calculations,,,,,-Programme algorithms in FDBMS
45,,process,-Lack of reliability/poor data quality,-Lack of reliability/poor data quality,-Lack of reliability/poor data quality,-Lack of reliability/poor data quality,,,-Develop additional checks in case of manual work
46,,Errors after manual adjustments to,,,,,,,
47,,algorithm,,,,,,,
48,,Errors in data transfer if calculated,,,,,,,
49,,outside FDBMS,,,,,,,
50,6.Validation of aggregated and compiled data (see also Table,Non relevant or incomplete validation,-Errors are not detected,-Errors are not detected,-Errors are not detected,,,Yes,-Develop criteria and procedures for validation
51,2),-Time interval between production and,-Production of non relevant data,-Production of non relevant data,-Production of non relevant data,-Production of non relevant data,,,Document guidelines
52,,Insufficient attention to underlying,-Low reliability/low quality of data,-Low reliability/low quality of data,-Low reliability/low quality of data,-Low reliability/low quality of data,,,Involve experts (e.g. use of EuroFIR recommendations)
