,0,1,2,3,4,5
39,,,,,showed the separation between non-adulterated and,and Diniz 2019
40,,,,,adulterated aged cachaca samples.,
41,Classification of goat milk,NIR,iSPA-PLS-DA,,In-situ goat milk authentication in terms of its,dos Santos Pereira et al.
42,,,,,adulteration by adding cow milk.Four 4 intervals,2021)
43,,,,,"were selected by iSPA-PLS-DA,which were directly",
44,,,,,correlated with the spectral regions associated with,
45,,,,,the information on fat and protein.,
46,Classification of macadamia kernels,NIR and NMR,GA-LDA,,Both spectroscopy techniques can be successfully,Carvalho et al.2019)
47,,,,,used to classify unshelled macadamia kernels based,
48,,,,,"on the defects and,GA-LDA out-performed the higher",
49,,,,accuracy results.,accuracy results.,
50,Classification of Serra da Estrela cheese,UPLC-DAD-MS/MS,SA-LDA,,The satisfactory predictive performance pointed out,Reis Lima et al.(2019
51,,,,,the possibility of using cheeses' amino acids profiles,
52,,,,,"as origin biomarkers for authenticity control,",
53,,,,,warranting the correctness identification of the,
54,,,,,"cheese producer/brand,which was achieved from 19",
55,,,,,variables dataset selected by the SA algorithm.,
56,Classification of olive oils,Electronic tongue sensor,SA-LDA,,Based on subsets of 5-8 electronic tongue sensor,"RodriguesDias,Veloso"
57,,,,,"signals, selected by the meta-heuristic simulated","Pereira,and Peres (2017)"
58,,,,,"annealing variable selection algorithm,allowed the",
59,,,,,correct classification of olive oils according to the,
60,,,,,light exposition conditions and/or storage time.,
61,Identification of adulteration in extra,FT-NIR,GA-PLS-DA,,"Selecting the variables, the PLS-DA-GA model",Vieira et al. (2021)
62,virgin olive oil,,,,applied to blend presented great results for all class,
63,,,,,-allowing differentiation from seven adulterants to,
64,,,,,genuine extra virgin olive oils- being considered a,
65,,,,,better model in relation to the complete and,
66,,,,,extremely sensitive and reliable.,
67,Identification of coffee adulterations,Voltammetric electronic,SPA-LDA,,To detect the addition of coffee husks and sticks,"de Morais, Rodrigues,"
68,,tongue,GA-LDA,,(adulterated/unadulterated or evaluate the shelf,"Souto,and Lemos (2019)"
69,,,,,"life condition(expired/unexpired),both obtained",
70,,,,,"models presented low classification errors,with GA/",
71,,,,,LDA model presenting the smallest possible number,
72,,,,,of errors. The SPA/LDA model employed a smaller,
