,0,1,2,3,4,5,6,7,8
34,Energy Intake,Energy Intake,0-5,2.86 0.09b,2.850.08a,3.29  0.07e,3.220.07d,3.35  0.07f,3.140.07c
35,Women,,,"n=1,054","n=1,545","n=1,685","n=1,824","n=1,514","n=1,696"
36,Total score,Total score,0-100,58.24  0.50a,63.36 0.38b,65.660.35,67.84  0.35e,69.180.39f,64.87 0.39c
37,Have breakfast,Have breakfast,0-10,5.440.15a,6.330.11b,7.46  0.10c,8.06  0.10d,9.14  0.08e,9.44  0.06f
38,Mixed grains intake,Mixed grains intake,0-5,1.670.08a,1.930.06b,2.410.06c,2.620.06,3.06  0.07f,2.540.07d
39,Total fruits intake,Total fruits intake,0-5,1.99  0.07a,2.440.06b,2.770.06d,3.110.06e,3.150.07,2.520.07c
40,Fresh fruits intake,Fresh fruits intake,0-5,2.100.08a,2.670.07c,2.990.06,3.320.07e,3.29  0.07f,2.62 0.08b
41,Total vegetables intake,Total vegetables intake,0-5,2.590.05a,3.29  0.04b,3.520.04,3.61 0.04e,3.76  0.04f,3.430.05
42,,Vegetables intake excluding Kimchi and pickled,0-5,2.600.06,3.060.04b,3.290.04c,3.410.04,3.560.05f,3.290.05
43,vegetables intake,vegetables intake,,,,,,,
44,"Meat,fish,eggs and beans intake","Meat,fish,eggs and beans intake",0-10,7.07  0.11e,7.16  0.09f,6.860.09d,6.450.09c,6.410.10b,5.78  0.10a
45,Milk and milk products intake,Milk and milk products intake,0-10,4.16  0.16f,3.75  0.13e,3.30  0.12b,3.52  0.12d,3.310.14c,2.190.10a
46,,Percentage of energy from saturated fatty acid,0-10,6.310.15a,7.56  0.11b,8.020.09c,9.000.07,9.28  0.06e,9.580.05f
47,Sodium intake,Sodium intake,0-10,6.910.12c,6.52  0.09a,6.67  0.09b,6.99  0.09d,7.42  0.10e,8.25  0.07f
48,,Percentage of energy from Sweets and beverages,0-10,8.140.13,8.940.07b,9.080.07c,9.270.06d,9.520.05f,9.420.06e
49,Percentage of energy from carbohydrate,Percentage of energy from carbohydrate,0-5,2.83  0.07e,2.84  0.06f,2.590.06d,2.160.06c,1.62  0.06b,1.070.05a
50,Percentage of energy from fat,Percentage of energy from fat,0-5,3.58  0.07e,3.78  0.05f,3.560.05d,3.100.06c,2.500.06b,1.800.06a
51,Energy Intake,Energy Intake,0-5,2.85  0.07a,3.11  0.06c,3.13  0.06d,3.200.06f,3.17  0.07e,2.95  0.06b
