,0,1,2,3,4,5,6,7,8,9
24,,,,,,Ratio of Sodium to Potassium,Ratio of Sodium to Potassium,,,
25,Non-fatal,Cases,404,470,468,,542,615,,
26,MI,Modell,1.0 (ref.),"1.161.01,1.32","1.151.01,1.32","1.351.18,1.53","1.351.18,1.53","1.551.37,1.76)",<0.0001,"1.251.18,1.32)"
27,,Model2,1.0(ref.),"1.14(1.00,1.30)","1.09 (0.95, 1.25)","1.23 (1.08, 1.40)","1.23 (1.08, 1.40)","1.32(1.17,1.50)",<0.0001,"1.14 (1.08, 1.21)"
28,,Model3,1.0 (ref.),"1.13(0.99,1.30","1.08 (0.95,1.24)","1.22(1.07,1.38)","1.22(1.07,1.38)","1.31 (1.15,1.49)",<0.0001,"1.14 (1.07,1.21)"
29,,Model3,1.0 (ref.),"1.12 (0.98, 1.28)","1.06 (0.93, 1.22)","1.19 (1.04, 1.35)","1.19 (1.04, 1.35)","1.27 (1.12, 1.45)",0.0001,"1.12 (1.06, 1.19)"
30,Non-Fatal,Cases,312,330,314,,317,439,,
31,AIS,Modell,1.0 (ref.),"1.06 (0.91, 1.24)","1.02(0.87,1.19)","1.05(0.90,1.23","1.05(0.90,1.23","1.49 (1.29,1.72)",<0.0001,"1.22 (1.14, 1.31)"
32,,Model2,1.0(ref.),"1.08 (0.92, 1.26)","1.00 (0.86, 1.17)","0.99 (0.85, 1.16)","0.99 (0.85, 1.16)","1.32 (1.14,1.53)",0.0005,"1.13 (1.06, 1.22)"
33,,Model3,1.0 (ref.,"1.08 (0.92, 1.26)","1.00(0.85,1.17","0.98 (0.84, 1.15)","0.98 (0.84, 1.15)","1.31 (1.13, 1.52)",0.0006,"1.13 (1.05, 1.21)"
34,,Model4,1.0 (ref.),"1.06 (0.91, 1.24)","0.97(0.83,1.14)","0.950.81,1.11","0.950.81,1.11","1.26 (1.08, 1.46)",0.005,"1.11 (1.03, 1.19)"
