,0,1,2,3,4,5,6
24,HDL-C (mmol/L),1.3 (0.3),1.3 (0.4),1.3 (0.3),1.3 (0.3),1.3 (0.3),1.3 (0.3)
25,LDL-C (mmol/L),3.3 (0.9),3.2 (0.9),3.0 (0.9),3.3 (1.0),3.2 (0.9),3.1 (0.9)
26,TC (mmol/L),5.1 (1.0),5.0 (1.1),4.7 (1.0),5.1 (1.1),4.9 (1.0),4.8 (1.0)
27,TG (mmol/L),1.6 (1.2),1.6 (1.2),1.5 (1.0),1.7 (1.2),1.6 (1.0),1.5 (1.1)
28,CRP (mg/L),1.8 (3.5),2.1 (3.7),1.6 (3.0),1.9 (3.6),1.7 (2.7),2.1 (4.2)
29,Current tea drinking,343 (47%),239 (47%),238 (40%),331 (52%),308 (46%),182 (35%)
30,Current coffee drinking,55 (7%),20 (4%),65 (11%),66 (10%),59 (9%),23(4%)
31,hPDI,40.4 (5.0),45.1 (5.0),50.4 (4.7),41.3(4.1),45.2 (4.2),48.6 (3.7)
32,uPDI,47.1 (7.3),44.7 (7.7),43.3 (6.9),46.0 (6.4),44.6 (5.4),44.8 (3.9)
33,"Whole grains, servings/day",0.2 (0.7),0.3 (1.0),0.4 (0.6),0.3 (0.9),0.5 (0.9),0.6 (1.1)
34,"Fruits, servings/day",0.6 (0.6),1.1 (1.3),1.4 (1.2),0.3 (0.6),0.4 (0.7),0.5 (0.7)
35,"Vegetables, servings/day",2.6 (2.0),3.0 (2.2),3.5 (4.0),2.7 (1.3),2.8 (1.4),3.3 (1.6)
36,"Nuts, servings/day",0.5 (1.1),0.9 (1.4),1.4 (1.9),3.1 (10.3),3.7 (11.0),3.4 (10.4)
37,"Legumes, servings/day",0.9 (1.8),1.1 (0.9),1.8 (7.4),0.6 (0.9),0.6 (0.9),0.9 (1.0)
38,"Potatoes, servings/day",0.2 (0.3),0.4 (0.6),0.7 (0.6),0.2 (0.4),0.3 (0.4),0.5 (0.6)
39,"Vegetable oils, servings/day",2.2 (2.1),3.0 (2.9),3.1 (1.9),1.4 (2.5),1.8 (2.2),2.3 (2.5)
40,"Refined grains, servings/day",7.0 (2.3),6.8 (4.5),6.3 (2.3),6.9 (2.7),7.2 (2.9),8.6 (3.0)
41,"Beverages and fruit juices, servings/day",0.4 (1.2),0.8 (1.9),1.5 (5.9),0.1 (0.5),0.2 (2.1),0.2 (1.4)
42,"Sweets and desserts, servings/day",0.3 (0.5),0.5 (0.7),0.7 (0.9),0.4 (1.7),0.6 (1.7),0.5 (1.2)
43,"Dairy, servings/day",0.4 (0.9),0.4 (0.7),0.3 (0.7),0.1 (0.3),0.1 (0.2),0.0 (0.1)
44,"Eggs,servings/day",0.7 (0.5),0.7 (0.6),0.6 (0.6),0.7 (0.6),0.5 (0.5),0.4 (0.5)
45,"Fish or seafood, servings/day",0.8 (3.3),0.5 (0.8),0.4 (0.6),0.8 (1.2),0.5 (0.8),0.2 (0.5)
46,"Meat, servings/day",2.5 (1.6),1.9 (1.2),1.3 (0.9),2.7 (1.6),2.3 (1.6),1.3 (1.5)
47,"Animal oils, servings/day",0.8 (1.4),0.4 (0.7),0.2 (0.4),1.0 (2.2),0.5 (1.2),0.3 (0.7)
