,0,1,2,3,4,5,6,7,8,9
17,8METs-min/week,,,,,,,,,
18,Q1 (<840),7781.00(ref),7781.00(ref),,1.00 (ref),,1.00 (ref),,1.00 (ref),
19,Q2 (8401818),7201.22 (0.99-1.49),7201.22 (0.99-1.49),,1.35 (1.061.71),,1.01 (0.821.23),,0.99 (0.781.26),
20,Q3 (18193356),762 1.09 (0.89-1.33),762 1.09 (0.89-1.33),,1.27 (0.991.62),,1.01 (0.821.23),,1.05 (0.821.34),
21,Q4 (>3356),7250.88 (0.72-1.080.057,7250.88 (0.72-1.080.057,7250.88 (0.72-1.080.057,1.04 (0.80-1.36) 0.619,1.04 (0.80-1.36) 0.619,1.04 (0.85-1.27) 0.717,1.04 (0.85-1.27) 0.717,1.10 (0.84-1.43)0.412,1.10 (0.84-1.43)0.412
22,RAPA test,,,,,,,,,
23,Level 1 (sedentary,5561.00 (ref),5561.00 (ref),,1.00 (ref),,1.00 (ref),,1.00 (ref),
24,or under-active),,,,,,,,,
25,Level 2 (under-,10791.03(0.84-1.260.790,10791.03(0.84-1.260.790,10791.03(0.84-1.260.790,1.01(0.80-1.280.919,1.01(0.80-1.280.919,1.06(0.86-1.30)0.605,1.06(0.86-1.30)0.605,1.070.84-1.350.579,1.070.84-1.350.579
26,active regular-,,,,,,,,,
27,light activities),,,,,,,,,
28,Level 3 (under-,5311.04(0.82-1.32)0.733,5311.04(0.82-1.32)0.733,5311.04(0.82-1.32)0.733,1.12 (0.841.49),0.436,1.28 (1.01-1.62) 0.043,1.28 (1.01-1.62) 0.043,1.50 (1.12-2.00) 0.006,1.50 (1.12-2.00) 0.006
29,active regular),,,,,,,,,
30,Level 4 (active),8190.87(0.70-1.080.221,8190.87(0.70-1.080.221,8190.87(0.70-1.080.221,1.13 (0.86-1.50) 0.378,1.13 (0.86-1.50) 0.378,1.09 (0.88-1.35) 0.423,1.09 (0.88-1.35) 0.423,1.46 (1.101.94) 0.008,1.46 (1.101.94) 0.008
31,"8Chair test 30 s, repeats",,,,,,,,,
32,Q1 (<12),9621.00 (ref),9621.00 (ref),,1.00 (ref),,1.00 (ref),,1.00 (ref),
33,Q2(1213),665 1.17 (0.96-1.43),665 1.17 (0.96-1.43),,1.06 (0.841.32),,1.13 (0.93-1.38),,0.99 (0.791.24),
34,Q3 (1416),7621.07(0.89-1.30),7621.07(0.89-1.30),,1.01 (0.811.26),,1.14 (0.941.38),,1.04 (0.83-1.30),
35,Q4 (>16),5961.10 (0.89-1.34) 0.552,5961.10 (0.89-1.34) 0.552,5961.10 (0.89-1.34) 0.552,0.94 (0.73-1.20),0.563,1.11 (0.91-1.37) 0.301,1.11 (0.91-1.37) 0.301,0.89 (0.69-1.14) 0.440,0.89 (0.69-1.14) 0.440
36,"Smoking status, n (%)",,,,,,,,,
37,Never smokers,1337,1.00ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
38,Current smokers,397 0.90 (0.72-1.12) 0.348,397 0.90 (0.72-1.12) 0.348,397 0.90 (0.72-1.12) 0.348,0.75 (0.57-0.98),0.038,0.87 (0.69-1.08) 0.206,0.87 (0.69-1.08) 0.206,0.68 (0.520.89) 0.005,0.68 (0.520.89) 0.005
39,Former smokers,12370.99(0.85-1.160.903,12370.99(0.85-1.160.903,12370.99(0.85-1.160.903,0.95 (0.78-1.16),0.634,1.02 (0.87-1.19) 0.846,1.02 (0.87-1.19) 0.846,0.940.77-1.140.533,0.940.77-1.140.533
40,Missing,140.55(0.18-1.660.293,140.55(0.18-1.660.293,140.55(0.18-1.660.293,0.42 (0.13-1.40),0.159,0.67 (0.23-1.95) 0.465,0.67 (0.23-1.95) 0.465,0.58 (0.18-1.88) 0.361,0.58 (0.18-1.88) 0.361
41,Alcohol intake other than wine,Alcohol intake other than wine,,,,,,,,
42,Never,9971.00(ref,9971.00(ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
43,5 g/day,12661.05 (0.89-1.23) 0.603,12661.05 (0.89-1.23) 0.603,12661.05 (0.89-1.23) 0.603,0.93 (0.76-1.12),0.432,1.07 (0.91-1.27) 0.411,1.07 (0.91-1.27) 0.411,0.95 (0.78-1.16) 0.619,0.95 (0.78-1.16) 0.619
44,>5 g/day,722,1.12(0.93-1.360.235,1.12(0.93-1.360.235,0.95 (0.741.22),0.683,1.19 (0.991.45) 0.069,1.19 (0.991.45) 0.069,1.00 (0.78-1.28) 0.993,1.00 (0.78-1.28) 0.993
45,"SSleeping, hours/day",,,,,,,,,
46,Q1(<7),9641.00 (ref,9641.00 (ref,,1.00 (ref),,1.00 (ref),,1.00 (ref,
47,Q2 (7),984 0.99 (0.831.18),984 0.99 (0.831.18),,0.98 (0.801.20),,0.94 (0.791.12),,0.91 (0.751.12),
48,Q3 (8),777 0.87 (0.72-.1.05,777 0.87 (0.72-.1.05,,0.86 (0.70-1.06),,0.99 (0.821.20),,1.00 (0.81-1.24),
49,Q4 (>8),2601.14 (0.87-1.500.763,2601.14 (0.87-1.500.763,2601.14 (0.87-1.500.763,1.10 (0.80-1.50),0.634,1.11 (0.85-1.470.602,1.11 (0.85-1.470.602,1.00(0.74-1.37)0.910,1.00(0.74-1.37)0.910
