,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
31,86,128,77.2,5.96,9.46,4.04,1.57,1.25,1.66,0.74,49,n.d.,n.d.,0.090,n.d.,n.d.,n.d.,n.d.
32,87,87,79.9,2.60,4.11,7.78,4.06,1.52,1.09,0.23,18,131,100,0.046,0.123,250,n.d.,n.d.
33,88,144,70.9,1.60,8.00,18.70,[1.50],n.d.,0.50,0.20,24,5,28,n.d.,0.000,318,6,1.20
34,89,97,77.8,2.28,3.90,11.50,3.33,1.25,0.67,0.15,24,95,7,0.045,0.129,228,n.d.,n.d.
35,90,190,64.5,3.70,7.78,25.44,1.57,1.45,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
36,91,165,58.0,5.26,7.26,24.77,2.09,0.80,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
37,92,195,63.4,5.26,5.21,23.68,2.09,1.29,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
38,93,163,63.4,4.50,5.21,23.68,1.92,1.29,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
39,94,115,74.1,6.00,9.40,15.91,[2.00],n.d.,0.38,0.29,45,96,95,n.d.,0.600,335,20,1.80
40,95,104,74.1,2.03,2.76,15.91,3.90,1.31,0.38,0.29,6.,,33,0.031,0.215,51,n.d.,n.d.
41,96,73,78.1,2.79,3.61,5.28,8.50,1.25,0.53,1.68,16,80,83,0.039,0.188,66,n.d.,n.d.
42,98,73,86.2,3.76,5.61,0.64,2.20,1.60,2.05,0.51,51,36,58,0.036,0.186,93,n.d.,n.d.
43,98,73,86.2,3.76,5.61,0.64,2.20,1.60,2.05,0.51,51,n.d.,n.d.,0.070,n.d.,n.d.,n.d.,n.d.
44,99,95,72.1,2.94,7.97,1.30,3.30,0.43,1.11,0.56,31,n.d.,n.d.,0.110,n.d.,n.d.,n.d.,n.d.
45,100,244,59.5,0.62,12.10,31.10,[2.80],n.d.,1.20,n.d.,24,16,63,n.d.,n.d.,167,150,0.20
46,101,208,59.5,0.62,10.45,27.43,1.03,1.01,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
47,102,394,69.5,2.59,24.95,39.70,0.85,2.09,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
48,103,150,75.1,2.59,6.86,19.04,0.85,1.12,2.40,0.80,n.d.,n.d.,n.d.,n.d.,0.200,n.d.,n.d.,n.d.
49,104,143,75.1,11.30,9.80,2.70,[0.70],n.d.,2.40,0.80,158,14,187,n.d.,0.200,287,43,0.60
50,105,133,74.5,8.41,8.64,4.82,1.31,2.37,n.d.,n.d.,27,11,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
51,106,77,83.0,12.70,2.40,1.50,[0.60],n.d.,0.30,0.40,27,11,132,n.d.,0.100,267,78,19.50
52,107,266,64.8,6.76,18.20,6.40,[3.00],1.43,1.80,1.30,n.d.,n.d.,142,n.d.,0.700,288,11,2.70
53,108,266,43.3,6.76,9.99,36.15,2.40,1.43,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
54,109,224,55.2,7.99,10.92,22.76,1.42,1.66,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
