,0,1
15,"arwal, A., 2017. Proteins in pulses. J. Nutr. Disord. Ther 7.","Carter Jr., T.E., Rzewnicki, P.E., Burton, J.W., Villagarcia, M.R., Bowman, D.T., Talierci"
16,"jaji,S.A.El-Adawy,T.A.,2006.Nutritional composition of chickpea (Cicer arietinum","E., Kwanyuen, P., 2010. Registration of N6202 soybean germplasm with high protei"
17,L. as affected by microwave cooking and other traditional cooking methods. J.Food,"favorable yield potential, large seed, and diverse pedigree.J.Plant Regist.4"
18,"Anal.19,806-812.","Chibbar, R.N., AmbigaipalanP., Hoover, R., 2010. REVIEW:molecular diversity in pu"
19,"ake, C.O., Alake, O.O., 2016. Genetic diversity for agro-nutritional traits in african",seed starch and complex carbohydrates and its role in human nutrition and healt
20,"landraces of Vigna subterranean germplasm. J. Crop Improv.30, 378-398.","Cereal Chem.87,342-352"
21,"of indigenous Omani legumes for their nutritional quality, phytochemical composi-",neglected and underutilised crop species as future crops under water scarce condi
22,tion and antioxidant properties. Int. J. Postharv. Technol. Innov.,"tions in Sub-Saharan Africa. Int. J. Environ. Res. Public Health 12, 56855711."
23,"iarteifio, J.O., Tibe, O., Njogu, R.M., 2006. The mineral composition of bambara","Choi, H.K., Mun J.H., Kim, D.J., Zhu, H., Baek, J.M., Mudge, J., Roe, B., Ellis,N., Doy"
24,groundnut (Vigna subterranea (L) Verdc) grown in Southern Africa. Afr. J.,"J., Kiss, G.B., Young, N.D., Cook, D.R., 2004. Estimating genome conservation be."
25,"iarteifio, J.O., Tibe, O., Njugo, R.M., 2010. The nutrient composition of bambara","tween crop and model legume species. Proc. Natl. Acad. Sci. U. S. A. 101,"
26,"iarteifio, J.O., Tibe, O., Njugo, R.M., 2010. The nutrient composition of bambara",15289-15294
27,groundnut landraces (Vigna subterranea (L.) verdc.0 cultivated in Southern Africa,"Connor, W.E., 2000. Importance of n-3 fatty acids in health and disease. Am. J. Clin. Nu"
28,Agricultura Tropica Et Subtropic 43.,"71,171S."
29,"hwange, B.A.,Atoo,G.H.,2015.Proximate composition of indigenous Bambara nuts","Considine,M.J.,Siddique,K.H.M.Foyer,C.H.2017.Nature's pulse powerlegumes,fo"
30,"Vigna subterranean L.Verdc.SCSR J.Pure Appl.Sci.21,11-16","security and climate change.J.Exp.Bot.68,1815-1818."
31,"tova, G.A., Stoilova, T.D., Ivanova, M.M., 2014. Proximate and lipid composition of","Cullis, C., Kunert, K.J., 2017. Unlocking the potential of orphan legumes. J. Exp. Bot. 6"
32,"cowpea (Vigna unguiculata L.) cultivated in Bulgaria. J. Food Anal. 33,146-152.",1895-1903
33,"war, F., Latif, S., Przybylski, R., Sultana, B., Ashraf, M., 2007. Chemical composition","Curran, J., 2012. The nutritional value and health benefits of pulses in relation to obesi"
34,and antioxidant activity of seeds of different cultivars of mungbean. J. Food Sci. 72,"diabetes, heart disease and cancer. Br. J. Nutr. 108, S1-S2."
35,"(7), S503510. https://doi.org/10.1111/j.1750-3841.2007.00462.x.","Dahiya, P.K., Linnemann, A.R., Nout, M.J.R., van Boekel, M.A.J.S., Grewal, R.B., 2013"
36,"se, A.K., Alashi, A.M.,Nwachukwu I.D., Ijabadeniyi,O.A.,Aluko, R.E.,Amonsou,E.O.",Nutrient composition of selected newly bred and established mung bean varieties
37,2016. Antioxidant activities of bambara groundnut (: vigna subterranea) protein,"LWT Food Sci. Technol. 54 (1), 249256. https://doi.org/10.1016/j.lwt.2013.05."
38,"ise, A.K., Nwachukwu, I.D., Aluko, R.E., Amonsou, E.O., 2017. Structure, composition","Dahl,W.J., Foster, L.M.,Tyler, R.T.,2012. Review of the health benefits of peas (Pisu"
39,and functional properties of storage proteins extracted from bambara groundnut,"sativum L.). Br.J. Nutr.108, S3-S10."
40,"Vigna subterranea landraces.Int.J.Food Sci.Technol.52,1211-1220.","De Almeida Costa, G.E., Da Silva Queiroz-Monici, K., Pissini Machado Reis, S.M., De"
41,"if, M., Rooney, L.W., Ali, R., Riaz, M.N., 2013. Application and opportunities of pulses","Oliveira, A.C., 2006. Chemical composition, dietary fibre and resistant starch con"
42,"in food system: a review.Crit.Rev.Food Sci.Nutr.53,1168-1179.","tents of raw and cooked pea, common bean, chickpea and lentil legumes. Food Che"
43,"ogu,R.N.B.,Nnam,N.M.,Mbah,M.,2016.Evaluation of two local cowpea species for","94 (3), 327-330. https://doi.org/10.1016/j.foodchem.2004.11.020."
44,"nutrient, antinutrient, and phytochemical compositions and organoleptic attributes","DeRon, A.M., Sparvoli, F., Pueyo, J.J., Bazile, D., 2017. Editorial: protein crops: food ar"
45,of their wheat-based cookies. Food Nutr. Res. 60.,eed for the future.Front.Plant Sci.8
46,"am Ali, S.N., Sesay, A., Karikari, S.K., Massawe, F.J., Aguilar-Manjarrez, J., Bannayan,","Dhole, V.J., Reddy, K.S., 2015. Genetic variation for phytic acid content in mungbean"
47,"M., Hampson, K.J., 2001. Assesing the potential of an underutilised crop - a case","(Vigna radiata L.Wilczek).Crop J.3,157-162."
48,"study using bambara groundnut.Expl.Agric.37,433-472","Di Pasquale, M.G., 2009. The essentials of essential fatty acids. J. Diet. Suppl. 6, 14316"
49,"doo,P.K.,Kwansa,N.A.,Annin,C.P.,2015.The role of seed coat and its pigmentation","Duranti, M., 2006. Grain legume proteins and nutraceutical properties. Fitoterapia 77"
50,on the acceptance of bambara groundnut (Vigna subterranea L. Verdc.) cultivars by,6782.
51,"the cowpea beetle, Callosobruchus maculatus (F.). Adv. Entomol.3, 125-131.","Duranti, M., Gius, C., 1997. Legume seeds: protein content and nutritional value. Fiel"
52,"mshaiye, O.M., Adegbola, J.A., Bamishaiye, E.I., 2011. Bambara groundnut: an under-","Crops Res.53,31-45."
53,"utilized nut in Africa.Adv.Agric.Biotechnol.1 (60,-72","Ebert,A.W.,2014.Potential of underutilized traditional vegetables and legume crops"
54,"ptista, A., Pinho, O., Pinto, E., Casal, S., Mota, C., Ferreira, I.M.P.L.V.O., 2016.","contribute to food and nutritional security, income and more sustainable producti"
55,Characterization of protein and fat composition of seeds from common beans,systems. Sustainability 6.
56,"(Phaseolus vulgaris L.), cowpea (Vigna unguiculata L. Walp) and bambara ground-","El-Adawy, T.A., Rahma, E.H., El- Bedawey, A.A., El-Betagy, A.E., 2003. Nutritional po"
57,nuts (Vigna subterranea L. Verdc) from Mozambique. J. Food Meas. Charact. 1-9.,"tential and functional properties of germinated mung bean,pea and lentil seeds.Pla"
58,https://doi.org/10.1007/s11694-016-9412-2.,"Foods Hum. Nutr.58,1-13."
59,"zzano, L.A., Thompson, A.M., Tees, M.T., Nguyen, C.H., Winham, D.M., 2011. Non-soy","FAO, 2013. Dietary protein quality evaluation in human nutrition: report of an FAO e"
60,legume consumption lowers cholesterol levels: a meta-analysis of randomized con-,pert consultation. FAO Food and Nutrition Paper. Food and Agriculture Organizati
61,"trolled trials.Nutr.Metab.Cardiovasc.Dis.21,94-103.","of the United Nations, Rome."
62,"cerra-Tomas, N., Diaz-Lopez, A., Rosique-Esteban, N., Ros, E., Buil-Cosiales, P., Corella","FAO, 2014. In: Bayasgalanbat, P.D.A.N. (Ed.), Promotion of Underutilized Indigenous"
63,"D., Estruch, R., Fito, M., Serra-Majem, L., Aros, F., Lamuela-Raventos, R.M., Fiol, M.",Food Resources for Food and Security in Asia and the Pacific.
64,"Santos-Lozano, J.M., Diez-Espino, J., Portoles, O., Salas-Salvad, J., 2017. Legume","FAO, 2017. FAOSTAT. Food and Agriculture Data. Food Balance: Food Balance Sheets"
65,consumption is inversely associated with type 2 diabetes incidence in adults: a pro-,(Last Updated 2 January 2016).Retrieved Date from. http://www.fao.org/faostat
66,"spective assessment from the PREDIMED study.Clin. Nutr.37,1-8",en/#compare.
67,"aratkumar, C., Nandini, R., Bhanuprakash, K., Dhanapal, G.N., Shashidhar, H.,","Finglas,P.M.,Berry,R.,Astley,S.,2014.Assessing and improving the quality of food"
68,"Savithramma, D., 2015. Genetic enhancement of protein and methionine content in",composition databases for nutrition and health applications in Europe: the con-
69,bambara groundnut (Vigna Subterranea (L.) verdc.) through mutation breeding. Int.,tribution of EuroFIR. Adv. Nutr. 5.
70,"J.Res.Agric.For.2,8-13","Foyer, C.H., LamH.-M., Nguyen H.T., Siddique,K.H.M., VarshneyR.K., Colmer,T.L"
71,"Phillips,G.J., Rowling,M., SchalinskeK., Scott,M.P.,Whitley,E.M.,2013. Resistant","Cowling, W., Bramley,H.,Mori,T.A.,Hodgson, J.M., CooperJ.W.,Miller,A.J."
72,"Phillips,G.J., Rowling,M., SchalinskeK., Scott,M.P.,Whitley,E.M.,2013. Resistant","Kunert,K., Vorster, J., Cullis, C., Ozga, J.A., Wahlqvist, M.L., Liang,Y., Shou, H., SI"
73,"starch: promise for improving human health. Adv. Nutr. 4, 587.","K.,Yu, J., Fodor, N., Kaiser, B.N., Wong, F.-L.,Valliyodan, B., Considine, M.J.,201"
74,"ateng, M.A., Addo, J.K., Okyere, H., Adu-Dapaah, H., Berchie, J.N., Tetteh, A., 2013.",Neglecting legumes has compromised human health and sustainable food productic
75,Physicochemical and functional properties of proteinates of two Bambara groundnut,"Nat. Plants 2, 16112."
76,Vigna subterranea landraces. Afr.J.Food Sci. Technol. 4.,"Freitas, R.L., Teixeira, A.R., Ferreira, R.B., 2004. Characterization of the proteins from"
77,"ra, P.,2014. Anti-nutritional factors in foods and their effects. J. Acad. Ind. Res.3.","Vigna unguiculata seeds.J.Agric. Food Chem.52,1682-1687."
78,"kar,O.,MassaweF.,Muranaka, S.,FrancoJ.,Maziya -DixonB.,Singh,B.,Fatokun","Frias, J., Vidal-Valverde, C., Sotomayor, C., Diaz-Pollan C., Urbano,G., 2000. Influen"
79,"C., 2011. Evaluation of cowpea germplasm lines for protein and mineral concentra-",of processing on available carbohydrate content and antinutritional factors of
80,"tion in grains.Plant Genet. Resour. Charact. Util.9,515-522.","chickpeas. Eur. Food Res. Technol. 210, 340-345."
81,"ukar,O.,Fatokun C.A.,Huynh, B.-L.,Roberts,P.A.,Close,T.J.,2016.Genomic tools in","Gad, G.,Rachel, A.,2013.Fortifying plants with the essential amino acids lysine and"
82,Cowpea breeding programs: status and perspectives. Front. Plant Sci. 7.,"methionine to improve nutritional quality.Plant Biotechnol. J.11,211-222."
83,"ve, J., Zare,F., Pletch, A., 2010. Pulse proteins: processing, characterization, functional","Gepts, P., Beavis, W.D., Brummer, E.C., Shoemaker,R.C., Stalker, H.T., Weeden, N.F."
