,0,1,2,3,4,5,6,7,8,9,10,11,12,13
23,,,Syria,23.60.06 f22.80.11 bc,23.60.06 f22.80.11 bc,6.80.06a5.40.12 a,20.90.17c13.40.77e12.90.11,20.90.17c13.40.77e12.90.11,20.90.17c13.40.77e12.90.11,6.80.06a5.40.12 a,6.80.06a5.40.12 a,4.50.08 a,5.90.66 a,6.10.15
24,p value,p value,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.021
25,,Storage,Genotype L*,Genotype L*,,Chroma index,,,,Chroma index,,,,
26,,,code,,,,,,,,,,,
27,,,,TO,30 days,30 days,60 days,120 days,180 days,TO,30 days,60 days,120 days,180 days
28,,Amb.,An1,31.7 0.01 e 34.8  0.20 c,31.7 0.01 e 34.8  0.20 c,34.70.02  34.90.11  34.21.24 c 29.30.0  19.80.15,,,,,,18.7  0.02 ,18.5  0.13 ,17.6 1.78 d
29,,,An2,31.50.02 d 31.30.62 a,31.50.02 d 31.30.62 a,29.90.5529.40.4729.80.3325.20.0517.91.45,,,,,,14.10.62 b,14.0 0.78 b,13.81.31c
30,,,An3,34.30.15 h 36.90.39 e,34.30.15 h 36.90.39 e,35.30.42 c31.60.10 b 31.20.83 b24.40.28 c 17.20.62 de,,,,,,15.80.53 cde,15.70.13 cde,15.20.73c
31,,,An4,34.40.02i33.90.16 b,34.40.02i33.90.16 b,34.21.0533.20.9633.40.3824.10.04b14.70.36b,,,,,,14.3 1.02 b,13.71.46b,13.30.50 b
32,,,An5,34.4 0.221 35.7 0.81 d,34.4 0.221 35.7 0.81 d,34.31.50 c37.20.48 f 36.80.71 e25.90.19 f 15.60.43 bc,,,,,,14.71.51 cd,13.10.15b,13.00.44 c
33,,,An6,31.20.02 c 33.6 0.17 b,31.20.02 c 33.6 0.17 b,32.60.20 b 33.60.49 c 33.70.18 c 25.60.02 e 16.20.36 cd,,,,,,14.40.65b,14.31.01 bc,14.60.25 
34,,,An7,29.80.01 a 30.50.14a,29.80.01 a 30.50.14a,30.20.25 a 29.90.08 a 30.50.13 ab 25.30.03 d 18.90.29 f,,,,,,16.4 0.37 de,16.3  0.17 de,16.0 0.34 cd
35,,,Cristina,33.90.0 & 36.30.28 de,33.90.0 & 36.30.28 de,34.50.2036.40.37e35.00.5916.50.05a11.40.33a,,,,,,11.80.18 a,11.30.36 a,10.90.47 a
36,,,Romina,33.4  0.02 f 35.6 0.17 d,33.4  0.02 f 35.6 0.17 d,34.30.23 c 35.30.36 d 36.30.17 e25.20.02 d 17.20.35 de,,,,,,15.60.13 cde,,
37,,,Syria,30.70.05 b 31.20.03 a,30.70.05 b 31.20.03 a,31.30.80 a33.20.05 31.50.17 b24.60.07 17.70.11 e,,,,,,17.41.29 e,14.20.21 bc,14.3  0.47 c
38,,p value,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,,Refrig.,An1,31.70.01 e31.20.28 b,31.70.01 e31.20.28 b,32.20.46 bc32.50.26 b34.15.68 ns 29.30.0g27.30.75d,,,,,,25.50.91 d,14.2 0.36 d,12.65.15 ns
40,,,An2,31.50.02 d 29.00.45 a,31.50.02 d 29.00.45 a,28.70.77a,28.70.77a,,,,,20.31.03 bc,,
41,,,An3,34.30.15 h 33.90.19 d,34.30.15 h 33.90.19 d,,,,,,,,14.50.80 d,15.41.25 ns
42,,,An4,34.40.02 32.50.29,34.40.02 32.50.29,32.50.49 b 30.71.32 ns 24.10.04 b 23.10.55 bc,32.40.40c,32.50.49 b 30.71.32 ns 24.10.04 b 23.10.55 bc,32.50.49 b 30.71.32 ns 24.10.04 b 23.10.55 bc,,32.50.49 b 30.71.32 ns 24.10.04 b 23.10.55 bc,19.90.91 b,17.5 0.48 e,14.33.31 ns
43,,,An5,34.4  0.22 1 33.4  0.09 cd,34.4  0.22 1 33.4  0.09 cd,33.00.48 b 32.70.34 ns 25.90.19 f 23.90.08 bc,33.90.21,33.00.48 b 32.70.34 ns 25.90.19 f 23.90.08 bc,33.00.48 b 32.70.34 ns 25.90.19 f 23.90.08 bc,,33.00.48 b 32.70.34 ns 25.90.19 f 23.90.08 bc,21.10.26bc,14.70.66 d,14.20.61 ns
44,,,An6,31.20.0229.90.36 a,31.20.0229.90.36 a,29.62.12 a 32.00.85 ns 25.60.02 e 23.40.12 bc,31.40.21 b,29.62.12 a 32.00.85 ns 25.60.02 e 23.40.12 bc,29.62.12 a 32.00.85 ns 25.60.02 e 23.40.12 bc,29.62.12 a 32.00.85 ns 25.60.02 e 23.40.12 bc,29.62.12 a 32.00.85 ns 25.60.02 e 23.40.12 bc,21.50.53 bc,9.541.82 a,11.70.76 ns
45,,,An7,29.80.01 a 29.21.09 a,29.80.01 a 29.21.09 a,29.10.99 a 28.50.32 ns 25.30.03 d 26.22.49 cd,29.20.28 a,29.10.99 a 28.50.32 ns 25.30.03 d 26.22.49 cd,,,,24.70.43 ,13.41.34 cd,12.00.38 ns
46,,,Cristina,33.90.0 * 34.20.31 d,33.90.0 * 34.20.31 d,29.90.19a30.72.63 ns16.50.05a16.10.07 a,36.00.68 e,29.90.19a30.72.63 ns16.50.05a16.10.07 a,29.90.19a30.72.63 ns16.50.05a16.10.07 a,29.90.19a30.72.63 ns16.50.05a16.10.07 a,29.90.19a30.72.63 ns16.50.05a16.10.07 a,13.60.64 a,11.70.40 bc,12.62.98 ns
47,,,Romina,33.4  0.02 f 32.4  0.93 cd,33.4  0.02 f 32.4  0.93 cd,33.00.28 b33.42.17 ns25.20.02d23.22.46 bc,33.60.26d,33.00.28 b33.42.17 ns25.20.02d23.22.46 bc,,,,21.90.41,11.3  0.47 b,12.12.12 ns
48,,,Syria,30.70.05 b 31.30.10 b,30.70.05 b 31.30.10 b,29.70.93 a 29.60.20 ns 24.60.07 c 23.40.13 bc,31.10.06 b,,,,,21.40.18 bc,14.6 0.97 d,14.30.15 ns
49,,p value,,0.000,0.0025,,0.000,0.014,0.062,0.000,0.000,0.000,0.000,0.200
