,0,1,2,3,4,5,6,7,8,9,10,11,12,13
51,,,,,,,0.92,,,,,,,
52,24,,2105,2.5-dimethyl-4-hydroxy-32H),24.8 ,8.4 ,10.19 ,7.74 ,strawberry,88,75,75,70,"MS,RI,O,STD"
53,,,,furanone,7.68a,0.91c,0.86b,1.54c,,,,,,
54,25,,2350,"2,3-dihydrobenzofuran",,,,23.8  1.0,,-,-,-,,"MS,RI,O"
55,,,,Subtotal,281,67.2,144,194,,,,,,
56,,,,aldehyde,,,,,,,,,,
57,26,,1061,hexanal,,85.1 ,,38.6 ,green,,94,,88,"MS,RI,O,STD"
58,,,,,,9.73a,106 ,220 ,,,,,,
59,27,,1070,2-methyl-2-butenal,294 ,305 ,106 ,220 ,green,100,100,94,100,"MS,RI,O"
60,,,,,50.3a,46.8a,17c,13.1b,,,,,,
61,28,,1150,2-methyl-2-pentenal,11.7 ,57.0 ,,,green,63,69,,,"MS,RI,O"
62,,,,,1.68b,34.5 ,,,,,,,,
63,29,,1229,(E)-2-hexenal,,34.5 ,1.1 ,,green,,69,6,,"MS,RI,OSTD"
64,,,,,,2.52a,0.1b,,,,,,,
65,30,,1353,(E-2-heptenal,127 ,262 ,,,"green, fatty",94,100,,,"MS,RI,O,STD"
66,,,,,5.07b,15.4a,,,,,,,,
