,0,1,2
26,"cleaning processes. Environ. Sci. Pollut. Res.26, 84188428.","Wongsasuluk, P., Chotpantarat, S., Siriwong, W., Robson, M., 2014. Heavy metal",
27,"mun, M.A.A., Omori, Y., Miki, O., Rahman, I.M.M., Mashio, A.S., Maki, T.",contamination and human health risk assessment in drinking water from shallc,
28,"Hasegawa,H.,2019. Comparative biotransformation and detoxification potential of","groundwater wells in an agricultural area in Ubon Ratchathani province, Thail.",
29,arsenic by three macroalgae species in seawater:evidence from laboratory culture,"Environ.Geochem.Health 36,169-182.","Environ.Geochem.Health 36,169-182."
30,"studies.Chemosphere 228,117-127.","Liu, Y.,Liu G.,YuanZ., Liu, H., Lam,P.K.S.,2017.Presence of arsenic,mercury ",
31,"rphy,E.A.,Aucott, M.,1998.An assessment of the amounts of arsenical pesticides",vanadium in aquatic organisms of Laizhou Bay and their potential health risk. I,
32,"used historically in a geographical area. Sci.Total Environ.218,89-101.","Pollut.Bull.125,334-340.","Pollut.Bull.125,334-340."
33,"dzarek,A.,Czerniejewski,P.,Torz,A.,2019.Macro-and trace elements in Chinese","Yang,F., Zhang, N.,Wei, C., Liu, J.,Xie, S.,2017.Arsenic speciation in organisms f",
34,"mitten crabs (Eriocheir sinensis) from Szczecin Lagoon, Poland implications for",two large shallow freshwater lakes in China.Bull. Environ. Contam. Toxicol. 9,
35,"human health.Aquaculture 506,229-237.",226-233.,226-233.
36,",J.,Zuo, J.,Wang,X.,Yin, J., Liu,L.,Fan,W.,2019.The bioaccumulation and tissue","Yao, L.,He,Z.,Zhou, C.,Li, G.,2013.Occurrence of arsenic impurities in Organoarse",
37,"distribution of arsenic species in Tilapia.Int.J.Environ.Res.Public Health 16,757.","and animal feeds. J.Agric.Food Chem.61, 320-324.",
38,"rry,H.,Isphording,W.,Trigg,C.,Riedel,R.,2015.Heavy metals in red crabs,Chaceon","Zhang,W.,Huang,L.,Wang,W.,2011.Arsenic bioaccumulation in a marine juvenile",
39,"quinquedens, from the Gulf of Mexico. Mar. Pollut. Bull.101,845-851.","Terapon jarbua.Aquat.Toxicol.105,582-588.",
40,"u Z.,Lv,Z.,Wang, K.,LanY.,Yang,X.,Rensing,C.,FuF.,Yang, G.,2018.Species","Zhang, L.,Qin, X.,Tang, J., Liu, W., Yang, H.,2017a. Review of arsenic geochemic",
41,distribution characteristics of arsenic in shellfish seafood collected from Fujian,characteristics and its significance on arsenic pollution studies in karst groundwa,
42,"Province of China.J.Food Compos.Anal 72,132-140.","Southwest China.Appl.Geochem.77,80-88.",
43,"izur Rahman,M.,Hasegawa, H.,Peter Lim, R.,2012.Bioaccumulation","Zhang, W.,Qi,Y.,Qin,D.,Liu,J., Mao,X.,Chen,G., Wei,C.,Qian,Y.,2017b",
44,biotransformation and trophic transfer of arsenic in the aquatic food chain. Environ.,Determination of inorganic arsenic in algae using bromine halogenation and on,
45,"Res.116,118-135.",nonpolar solid phase extraction followed by hydride generation atomic fluoresce,
46,"nders,J.G.,Osman,R.W.,Riedel,G.F.,1989.Pathways of arsenic uptake and","spectrometry.Talanta 170,152-157.","spectrometry.Talanta 170,152-157."
47,incorporation in estuarine phytoplankton and the filter-feeding invertebrates,"Zhang, W., Guo,Z., Song,D.,Du, S.,Zhang, L.,2018a.Arsenic speciation in wild ma",
48,"Eurytemora affinis, Balanus improvisus and Crassostrea virginica. Mar. Biol. 103",organisms and a health risk assessment in a subtropical bay of China. Sci. Tota,
49,319-325.,"Environ.626, 621-629.","Environ.626, 621-629."
50,"ah, A.Q., KaziT.G., Arain, M.B.,Jamali, M.K.,Afridi,H.I.,Jalbani, N.,Baig, J.A.,","Zhang, Y.,Tian,J., Feng, S.,Yang,F., Lu,X.,2018b.The occurrence modes and geol",
51,"Kandhro, G.A., 2009.Accumulation of arsenic in different fresh water fish species","origins of arsenic in coal from Santanghu Coalfield, Xinjiang. J. Geochem. Expl",
52,"potential contribution to high arsenic intakes. Food Chem. 112, 520-524.","186,225-234.","186,225-234."
53,"bata,Y.,Sekiguchi,M.,Otsuki,A.,Morita,M.,1996.Arsenic compounds in zoo- and","Zhao,F.,Liu,Y.,Zhang,X.,Dong, R.,Yu,W.,Liu,Y.,Guo,Z.,LiangX.,Zhu, J.,2",
54,"phyto-plankton of marine origin.Appl. Organomet. Chem.10,713-719.",Enzyme-assisted extraction and liquid chromatography-inductively coupled pla,
55,"iedley,P.L.,KinniburghD.G.,2002.A review of the source,behaviour and",mass spectrometry for the determination of arsenic species in fish.J. Chromatog,
56,"distribution of arsenic in natural waters. Appl. Geochem.17,517-568.","1573,48-58.","1573,48-58."
57,"relli,M.M.,2008.Potential human health risks from metals (Hg,Cd,and Pb and","Wu,Y.N.,Zhao,Y.F.,Li,J.G.,2018.Dietary exposure assessment method.InLv,B.,L",
58,polychlorinated biphenyls (PCBs) via seafood consumption: estimation of target,"W., Wu, Y.N.(Eds.), Methodology of China Total Diet Study.Science Press, Ch",
59,"hazard quotients (THQs and toxic equivalents (TEQs).Food Chem.Toxicol.46,","Beijing, p. 64.","Beijing, p. 64."
60,2782-2788,"IARC (International Agency for Research and Cancer),2012.IARC Monographs on",
61,"irchio,E., Colombo,T., Boccia, P., Carucci, N.,Meconi C.,Minoia,C., Macino, G.","Identification of Carcinogenic Hazards to Humans. Retrieved August 10, 2020 f",
62,2014. Arsenic exposure triggers a shift in microRNA expression. Sci. Total Environ.,the List of Classifications Home Page: https://monographs.iarc.fr/list-of-classifi,
63,"472,672-680.",,ons.
64,"omas,D.J., Bradham, K.,2016. Role of complex organic arsenicals in food in aggregate","USEPA,2011. Risk-based Concentration Table.United States Environmental Protec",
65,"exposure to arsenic.J.Environ.Sci.49,86-96.",,Agency.
