,0,1,2,3,4,5,6,7,8,9,10,11,12
37,1iar,130,4,5,3(28,240 2392628,240 2392628,16,16327,21,2(27,14.914.71.628,14.914.71.628
38,1jar,213,1,1,128,192 1922228,192 1922228,10,10227,14,14227,8.7,8.71.228
39,jar,130,2,,628,1311301528,1311301528,7,7327,8,8127,5.7,5.61.328
40,betty1jar,220,25,25,628,93,951528,9,11527,7,9427,4.8,4.90.9(28
41,1jar,220,10,11,628,2272284028,2272284028,13,13227,14,14227),20.320.54.028),20.320.54.028)
42,Peaches,220,,7,428,,371 3714428,,11227,34,14227),,16.216.32.528
43,1jar,213,1,12,1(28,,237 2352328),25,24527,22,22227,,15.315.21.328
44,1jar,220,7,,528,3333377528,3333377528,31,30627,30,3027,20.620.25.328,20.620.25.328
45,Fruit dessert,,,,528,,,,30627,,,,12.212.23.1(28
46,1.jar,220,12,13,528,1912055528,1912055528,16,16327,15,14327,12.212.23.1(28,12.212.23.1(28
47,Strained/junior cereais,Strained/junior cereais,,,,,,,,,,,
48,Mixed cereal preperec,,,,5(7R),30,,,,,,,
49,w/hole milk -1z28,w/hole milk -1z28,7,,5(7R),30,19R,GR,5116(27,5,1327,6.5,6.12.228
50,and bananas -1 jar 220,and bananas -1 jar 220,3,3,228,1521541628,1521541628,1817427),1817427),86,871127,29.830.54.428,29.830.54.428
51,Milk-based formula,,,,,,,,,,,,
52,"plus iron, cenned",,,,,,,,,,,,
53,1foz,30,7,7,1(28,25,25428,1616427,1616427,1112227,1112227,2.1,2.10.328
54,Mik-based formula,,,7,,,25428,,,,1112227,,2.10.328
55,"carned,ready-to-serve","carned,ready-to-serve",,,,,26428,15,17427,,12327,2.1,2.00.328
56,1foz,30,?,7,1(28),25,26428,15,17427,11,12327,2.1,2.00.328
57,Strained/junior meat/poultry,Strained/junior meat/poultry,,,,,,,,,,,
58,Beef,,,47,,,,,5127,,1131121127,,
59,1jar,99,47,47,528,21722223(28,21722223(28,5,5127,1131121127,1131121127,14.014.11.228,14.014.11.228
60,1jar,99,42,42,5(28,2302301728,2302301728,5,5127,120119927,120119927,15.115.01.228,15.115.01.228
61,1jer,99,46,47,7(28,1701733728,1701733728,79,733027,138 1361227,138 1361227,15.315.51.328,15.315.51.328
