,0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,"Biscuit,sweet,wheatmeal","Biscuit,sweet,wheatmeal",,1,,15.0,25.1,3.0,13.0-,13.0,0.0,3.3  -,3.3,0.0
26,"Sweet Biscuits, Plain With Fruit Or Nuts","Sweet Biscuits, Plain With Fruit Or Nuts",,6,,27.5,27.2,3.5,39.1  8.2,12.4,22.844.0,10.7  2.4,11.3,6.1-12.6
27,"Biscuit, sweet,muesli cookie, with added fruit","Biscuit, sweet,muesli cookie, with added fruit",,,,27.5,27.2,3.5,39.1  8.2,12.4,22.844.0,10.7  2.4,11.3,6.112.6
28,"Sweet Biscuits, Chocolate-Coated, Chocolate Chip","Sweet Biscuits, Chocolate-Coated, Chocolate Chip",,1,,17.3,24.5,3.0,9.0-,9.0,0.0,2.2-,2.2,0.0
29,"Biscuit, sweet, wheatmeal, chocolate topped","Biscuit, sweet, wheatmeal, chocolate topped",,1,,17.3,24.5,3.0,9.0  -,9.0,0.0,2.2-,2.2,0.0
30,Savoury Biscuits,Savoury Biscuits,61,61,,21.3,32.9,4.4,69.1  19.0,75.0,26.0-100.0,22.8  7.1,20.8,9.1-35.0
31,"Savoury Biscuits, Plain, Low Fat (<6% Fat)","Savoury Biscuits, Plain, Low Fat (<6% Fat)",,4,,13.4,35.0,5.0,92.8  2.2,93.0,90.095.0,32.5  .8,32.6,31.533.3
32,"Biscuit, savoury crispbread, rye","Biscuit, savoury crispbread, rye",,,,13.4,35.0,5.3,92.8  2.2,93.0,90.0-95.0,32.5  .8,32.6,31.5-33.3
33,"Savoury Biscuits, Plain, High Fat (>6% Fat)","Savoury Biscuits, Plain, High Fat (>6% Fat)",22,22,,24.4,34.3,4.4,64.3  21.9,73.5,26.0-90.0,22.2  8.1,25.7,9.1-31.5
34,"Biscuit, savoury crispbread, rye","Biscuit, savoury crispbread, rye",,3,,22.3,35.0,5.0,79.3  9.3,75.0,73.0-90.0,27.8  3.3,26.3,25.6-31.5
35,"Biscuit, savoury crispbread, wholemeal wheat flour","Biscuit, savoury crispbread, wholemeal wheat flour",,7,,25.8,35.0,5.0,85.15.3,85.0,74.0-89.0,29.8  1.9,29.8,25.9-31.2
36,,"Biscuit, savoury crispbread, wholemeal wheat flour, added mixed grains",,1,,38.0,35.0,5.0,74.0-,74.0,0.0,25.9-,25.9,0.0
37,,"Biscuit, savoury crispbread, wholemeal wheat flour, added seeds",,1,,38.0,35.0,3.0,74.0 -,74.0,0.0,25.9 -,25.9,0.0
38,"Biscuit,savoury,lavosh,wholemeal wheat flour,unflavoured","Biscuit,savoury,lavosh,wholemeal wheat flour,unflavoured",,2,,10.0,27.2,6.3,37.0-,37.0,0.0,10.1-,10.1,0.0
39,"Biscuit, savoury, wholemeal wheat flour","Biscuit, savoury, wholemeal wheat flour",,7,,38.0,35.0,3.2,40.7 8.0,73.0,26.048.0,14.3  2.8,25.6,9.1-16.8
40,"Biscuit, savoury, wholemeal wheat flour with soy & linseed","Biscuit, savoury, wholemeal wheat flour with soy & linseed",,1,,38.0,35.0,3.0,73.0-,73.0,0.0,28.0 -,25.6,0.0
41,"Savoury Biscuits, Flavoured","Savoury Biscuits, Flavoured",,1,,15.0,35.0,5.3,80.0-,80.0,0.0,28.0 -,28.0,0.0
42,"Biscuit, savoury crispbread, rye with oats & dried fruit","Biscuit, savoury crispbread, rye with oats & dried fruit",,1,,15.0,35.0,5.3,80.0-,80.0,0.0,28.0  -,28.0,0.0
43,Rice and Corn Crackers and Cakes,Rice and Corn Crackers and Cakes,34,34,,20.3,31.7,8.3,69.1  16.3,75.5,42.0-100.0,21.9 6.1,19.9,11.9-35.0
44,"Biscuit, savoury cake, corn with grains or seeds, salted","Biscuit, savoury cake, corn with grains or seeds, salted",,2,,12.0,35.0,8.3,50.0-,50.0,0.0,17.5-,17.5,0.0
45,"Biscuit,savoury cake, rice & corn,unsalted","Biscuit,savoury cake, rice & corn,unsalted",,1,,24.0,35.0,7.0,75.0-,75.0,0.0,26.3 -,26.3,0.0
46,"Biscuit, savoury cake, rice with other grains, salted","Biscuit, savoury cake, rice with other grains, salted",,1,,24.0,35.0,7.0,48.0-,48.0,0.0,16.8-,16.8,0.0
47,"Biscuit, savoury cake, rice, salted","Biscuit, savoury cake, rice, salted",,2,,22.0,35.0,8.3,86.0-,86.0,82.090.0,35.0 -,30.1,28.7-31.5
48,"Biscuit, savoury cake, rice, unflavoured","Biscuit, savoury cake, rice, unflavoured",,2,,12.0,35.0,6.9,100.0-,100.0,0.0,35.0 -,35.0,0.0
49,"Biscuit, savoury cake, with corn & seeds, salted","Biscuit, savoury cake, with corn & seeds, salted",,2,,12.0,35.0,6.9,50.0-,50.0,0.0,17.5-,17.5,0.0
50,"Biscuit, savoury cracker or cake, rice & corn, flavoured","Biscuit, savoury cracker or cake, rice & corn, flavoured",,9,,17.7,35.0,3.0,71.3  16.0,69.0,50.0-82.0,25.0 5.6,19.8,17.5-28.7
51,"Biscuit,savoury cracker, made with brown rice","Biscuit,savoury cracker, made with brown rice",15,15,,23.9,27.5,3.0,67.6  12.6,69.0,42.0-82.0,18.42.7,19.8,11.9-20.9
52,Batter-Based Product,Batter-Based Product,,,,69.0,60.0,46.4,43.0  -,43.0,0.0,25.8-,25.8,0.0
53,Crumpet,,,1,,69.0,60.0,46.4,43.0  -,43.0,0.0,25.8  -,25.8,0.0
54,,,,,,69.0,60.0,46.4,43.0,43.0,0.0,25.8,25.8,0.0
