,0,1,2,3,4,5,6,7,8,9,10
34,,4.5 g/day,0.44a,0.008a,RDA: 0.445,0.0003a,BMDLo: 0.007,RDA:0.319,RDA:0.287,RDA:0.117,RDA:0.465
35,,,,,0.10a,,0.003a,UL0.102,UL0.045,UL0.032,UL0.115
36,,,,,,,,0.169a,0.126a,0.032a,0.145a
37,Senna,Senna,EDI: 0.34,EWINA,EDI:1.39,EWI0.21,EWI:7.36,EDI: 7.83,EDI:546,EDI: 91.7,EDI: 32.8
38,,Cassia angustifolia,BMDLo1: 0.43,,TDI0.0002,PTWI: 0.00007,PTWI: 0.0005,PMTDI: 0.005,TDI:0.011,TDI: 0.046,TDI: 0.041
39,,2 g/day,0.11a,,RDA:0.092,0.0003a,BMDLo:0.003,RDA: 0.086,RDA:0.078,RDA:0.056,RDA:0.120
40,,,,,0.019a,,0.001a,UL0.028,UL0.012,UL0.015,UL0.029
41,,,,,,,,0.046a,0.034a,0.015a,0.036a
42,Lemon Verbena,Lemon Verbena,EDI:0.99,EWI:1.74,EDI:1.98,EWI0.35,EWI:7.74,EDI: 36.3,EDI:1355,EDI: 220,EDI76.6
43,,Aloysia triphylla,BMDLor:1.28,PTWI0.008,TDI0.0002,PTWI0.0001,PTWI0.0005,PMTDI:0.021,TDI0.028,TDI:0.112,TDI0.095
44,,(3.6 g/day),0.31a,0.011a,RDA:0.131,0.0005a,BMDLo:0.003,RDA:0.398,RDA:0.193,RDA:0.135,RDA:0.275
45,,,,,0.028a,,0.001a,UL0.127,UL0.030,UL0.037,UL0.068
46,,,,,,,,0.213a,0.085a,0.037a,0.086a
47,Rooibos,Rooibos,EDI0.97,EWI:1.11,EDI5.79,EWI0.04,EWI:41.2,EDI:64.1,EDI1637,EDI2787,EDI113
48,,Aspalathus linearis,BMDLo1: 1.25,PTWI:0.005,TDI 0.03,PTWI: 0.00002,PTWI: 0.003,PMTDI: 0.037,TDI: 0.034,TDI1.42,TDI0.142
49,,(3 g/day,0.31a,0.007a,RDA:16.56,0.00005a,BMDLo:0.015,RDA:0.705,RDA: 0.234,RDA:1.71,RDA:0.411
50,,,,,3.62a,,0.008a,UL0.225,UL:0.036,UL0.466,UL0.102
51,,,,,,,,0.375a,0.102a,0.466a,0.126a
52,Green tea,Green tea,EDI: 0.98,EWI2.18,EDI: 8.35,EWI:NA,EWI:41.4,EDI: 85.1,EDI:1574,EDI: 9466,EDI:158
53,,Camellia sinensis,BMDLo1:1.26,PTWI0.010,TDI 0.05,PTWI:NA,PTWI0.003,PMTDI:0.049,TDI0.033,TDI4.84,TDI: 0.199
54,,6 g/day,0.31a,0.014a,RDA: 23.86,,BMDLo:0.015,RDA0.938,RDA: 0.225,RDA:5.80,RDA:0.576
55,,,,,5.22a,,0.008a,UL0.299,UL0.035,UL1.58,UL0.142
56,,,,,,,,0.500a,0.098a,1.58a,0.178a
57,Lime,Lime,EDI0.60,EWI:0.42,EDI:5.06,EWI0.25,EWI:2.56,EDI:67.8,EDI1846,EDI11.6,EDI120
58,,Citrus sp.,BMDLo1: 0.77,PTWI:0.002,TDI: 0.03,PTWI:0.00009,PTWI 0.0002,PMTDI: 0.039,TDI: 0.038,TDI 0.005,TDI: 0.151
59,,(6 g/day),0.19a,0.003a,RDA:14.45,0.0003a,BMDL:0.0005,RDA:0.747,RDA: 0.264,RDA:0.007,RDA:0.436
60,,,,,3.16a,,0.0005a,UL0.238,UL0.041,UL0.002,UL:0.108
61,,,,,,,,0.398a,0.115a,0.002a,0.135a
