,0,1,2
28,,"H.G., 1997. Analysis of Forage Fiber and Cell Walls in Ruminant Nutrition. J. Nutr.","Mediterranean area.Arch.Anim.Breed.60,71-78"
29,"27,810S-813S.","27,810S-813S.","Saffarzadeh,A.,Vincze,L.,Csapo,J.1999.Determination of the chemical composit"
30,,"i,M., Kokten K., BenguA.S.,Kardes, Y.M., Das, A., Sekerci, A.D., Crops,F.","of acorn (Quercus brandi),Pistacia atlantica and Pistacia khinjuk seeds as non-"
31,,"ervices, M., 2019. Fatty acid composition if different Quercus species. Chem. Nat.","conventional feedstuffs.Anim.Sci.3,59-69."
32,mpd.55.268-269.,mpd.55.268-269.,"Salajpal, K., Karolyi, D., Beck, R., Kis, G.,Vickovic, I., Dikic, M., Kovacic,D., 2004. Ef"
33,,"U., Boga, M., Guven, I., 2010. Chemical composition and nutritive value of oak",of acorn(Quercus robur) intake on faecal egg count in outdoor reared black slavor
34,,"uercus robur) nut and leaves. J. Appl.Anim.Res.38,101-104.","pig. Acta Agric. Slov.1,173-178."
35,,"lality, nutritional value and antioxidant activity of gluten-free biscuits made from","Sanchez-Bel, P., Romojaro, A., Egea, I., Pretel, M.T., 2015. Wild edible plants as poten"
36,,"lality, nutritional value and antioxidant activity of gluten-free biscuits made from",antioxidant or nutritional supplements for beverages minimally processed. Food
37,,"orn-acorn flour or corn-hemp flour composites. Eur. Food Res. Technol. 243,","Technol.62,830-837"
38,429-1438.,429-1438.,"Sekeroglu, N., Ozkutlu, F., Kilic, E., 2017. Acorn Coffee, Functional Food, Herbal Cof"
39,,"J.Witczak,M. Ziobro,R., Juszczak, L.,2015. The influence of acorn flour on","Minerals, Quercus Coccifera L. Indian J. Pharm. Educ. Res.51, s504s507."
40,,eological properties of gluten-free dough and physical characteristics of the bread.,"Shim, T.H.,Jin,Y.S., Sa,J.H., Shin,I.C.,Heo,S.I., Wang, M.H.,2004.Studies for"
41,"ir.Food Res.Technol.240,1135-1143.","ca,M., Rodriguez-Lopez, J.M., Gonzalez-Valero, L., Fernandez-Figares, I.,2018.",Component Analysis and Antioxidative Evaluation in Acorn Powders. Korean J. F
42,,"ca,M., Rodriguez-Lopez, J.M., Gonzalez-Valero, L., Fernandez-Figares, I.,2018.",Sci.Technol.36.800-803
43,,erian pig adaptation to acorn consumption: II. Net portal appearance of amino,"Shimada, T., Saitoh, T., 2006. Re-evaluation of the relationship between rodent"
44,"ids.PeerJ 2018,1-17.","Camacho M., Viera-Alcaide,I., Vicario, I.M.,2004. Acorn Quercus spp.) Fruit",populations and acorn masting: a review from the aspect of nutrients and defens
45,,"Camacho M., Viera-Alcaide,I., Vicario, I.M.,2004. Acorn Quercus spp.) Fruit","chemicals in acorns.Popul.Ecol.48,341-352."
46,,pids: Saponifiable and Unsaponifiable Fractions: A Detailed Study. J. Am. Oil,"Silva, S., Costa, E.M., Borges, A., Carvalho, A.P., Monteiro, M.J., Pintado, M.M.E., 20"
47,"1em.Soc.81,447-453.","1em.Soc.81,447-453.",Nutritional characterization of acorn flour (a traditional component of the
48,,"Shi, X., Zhao, Q., Cui, Y., Ouyang, J., Xu, F., 2016. Effect of cooking methods on","Mediterranean gastronomical folklore). J. Food Meas. Charact. 10, 584588."
49,,ltritional quality and volatile compounds of Chinese chestnut (Castanea mollissima,"Silveira, T., 2017. Bolota: 55% da producao e desperdicada. Agro-Vida, Vida Econom"
50,"ume).Food Chem.201,80-86.","ume).Food Chem.201,80-86.","1715,7."
51,,"Zhou, Y., Liu, M., Zhang, Y., Cao, S., 2015. Nutrient composition and starch","SkendiA.,MouselemidouP., Papageorgiou,M., PapastergiadisE.2018.Effect of ac"
52,1-376.,"haracteristics of Quercus glandulifera Bl. seeds from China. Food Chem. 185,",meal-water combinations on technological properties and fine structure of glute
53,1-376.,,"free bread.Food Chem.253,119-126."
54,,"aryB.V., Ames,N., Cox J., Iilians, S., JinY., Johnson M., McCarthy, S.","Stevenson, D.G., Jane, J., Inglett, G.E., 2006. Physicochemical Properties of Pin Oak"
55,,"Kie, V., Nishibata, T., Pastell, H., Plank, D., Salman, H., Sanders, P., Santi, A.","Quercus palustris Muenchh.Acorn Starch.Starch-Starke 58,553-560"
56,,"eegmans, M., Yoshida,M.,2019. Total Dietary Fiber (CODEX Definition) in Foods","Tejerina, D., GarciaTorres, S., Cabeza de Vaca, M., Cava, R., Vazquez, F.M., 2010."
57,,d Food Ingredients by a Rapid Enzymatic-Gravimetric Method and Liquid,Interannual variability and evolution during the montanera period of Holm oak
58,,"hromatography: Collaborative Study, First Action 2017.16. J. AOAC Int. 102,","(Quercus rotundifolia Lam.) acorns.Spanish J.Agric.Res.8,634."
59,96-207.,,"Tirel, A.O.,Bugdayci,K.E.,2019a.Nutrient content and in vitro digestibility of ker"
60,,"daM.,Vega-GalvezA.,LopezJ.,ParadaG.,Sanders,M.,ArandaM.,Uribe,E.",oak (Quercus coccifera L.) growing in the provincial borders of Burdur. Ankara
61,,lenolic content and antioxidant capacity of quinoa seeds (Chenopodium quinoa,"Tirel, A.O.,Bugdayci,K.E.,2019b.Nutrient content and in vitro digestibility of ker"
62,,"i, H., Razavi, S.M.A., Farhoosh, R., 2018. Impact of hydrothermal modifications on","Universitesi Vet. Faktiltesi Derg.67, 95-100."
63,,"e physicochemical, morphology, crystallinity, pasting and thermal properties of","Uden, P., Robinsion, P.H., Wiseman, J., 2005. Use of detergent system terminology"
64,"orn starch.Food Chem.245,385-393.","orn starch.Food Chem.245,385-393.","criteria for submission of manuscripts on new,or revised, analytical methods as v"
65,,"ez, N., Brosh, A., Pittroff, W., 2010. Seasonal dynamics of nutritional quality of",as descriptive information on feed analysis and/or variability. Anim. Feed Sci.
66,,"alifornia chaparral species.Anim.Feed Sci.Technol.158,44-56.","Technol.118,181-186."
67,,"oncentrations in pedunculate oak (Quercus robur L.) genotypes. J. For. Sci. 52,","Vinha, A.F., Costa, A.S.G., Barreira, J.C.M., Pacheco, R., Oliveira, M.B.P.P., 2016."
68,,"oncentrations in pedunculate oak (Quercus robur L.) genotypes. J. For. Sci. 52,",Chemical and antioxidant profiles of acorn tissues from Quercus spp.: Potential
69,60.,,"new industrial raw materials. Ind. Crops Prod. 94, 143-151."
70,,"G.,SarginS.,Tetik,D.,Kose,T.2005.Hot air drying of green table olives. Food","Zhang, Z.,SalehA.S.M.,Wu,H.,Gou,M.,Liu,Y.,Jing,L.,Zhao,K.,Su,C.,Zhang"
71,"echnol.Biotechnol.43,181-187.","echnol.Biotechnol.43,181-187.","Li,W.,2020.Effect of Starch Isolation Method on Structural and Physicochemi"
72,,"T., 2007. Characterization of Turkish Quercus L. Taxa Based on Fatty Acid","Properties of Acorn Kernel Starch. Starch - Starke 72, 1900122."
73,"ompositions of the Acorns. J. Am. Oil Chem. Soc. 84, 653-662.","ompositions of the Acorns. J. Am. Oil Chem. Soc. 84, 653-662.","Zhao, X.Q., Shen, R.F., 2018. AluminumNitrogen Interactions in the SoilPlant Syst"
74,,T.2006.Total protein and amino acid compositions in the acorns of Turkish,"Front. Plant Sci. 9, 1-15."
