,0,1,2,3,4,5,6,7,8,9,10
19,2017,11.5de,0.063bc,0.042a,0.330b,0.157bc,0.926b,0.022d,bDL,0.136bed,0.611b
20,, 1.02,0.013, 0.006, 0.039,0.010,0.100, 0.003,, 0.007, 0.066
21,2018,33.7ab,0.271b,0.166a,0.021c,0.073c,0.789bc,0.021d,0.061b-e,0.165bed,0.012c
22,, 21.1, 0.035, 0.247, 0.007, 0.007, 0.074, 0.008, 0.010, 0.037, 0.004
23,2019,6.78e,0.155bc,0.029a,0.027c,0.049c,0.745bc,0.022d,bDL,0.263ab,0.016c
24,, 2.04, 0.014, 0.008, 0.007, 0.011, 0.084, 0.003,, 0.034, 0.006
25,2020,5.57e,0.106bc,0.027a,0.028c,0.056c,0.620 cd,0.022d,bDL,0.164bcd,0.012c
26,, 1.14, 0.023, 0.008, 0.005, 0.10, 0.074, 0.002,, 0.064, 0.003
27,Mean,17.912.5,0.166,0.055,0.081,0.100,0.896,0.034,0.097,0.186,0.256
28,,, 0.150, 0.040, 0.126, 0.079, 0.495, 0.016, 0.062, 0.070, 0.357
29,Year,Rb,Sb,Sr,Ta,Te,Th,Ti,U,V,Zr
30,1977,14.2cde:,bDL,0.883cde,0.205a,bDL,bDL,0.811abc,bDL,0.09gab,0.45gab
31,, 0.839,, 0.211, 0.036,,, 0.377,, 0.022, 0.101
32,1978,24.1a,0.100d,0.547de,0.167ab,bDL,bDL,0.481a,0.067a,0.037bc,0.234ab
33,, 0.926, 0.056, 0.105, 0.049,,,d  0.131, 0.017, 0.007, 0.045
34,1979,22.1ab,bDL,1.1gbcd,0.105bc,bDL,bDL,0.844ab,bDL,0.112a,0.135b
35,, 2.96,, 0.578, 0.032,,, 0.415,, 0.065, 0.021
36,1984,15.0 cd,bDL,1.44abc,0.075 cd,bDL,0.130de,0.852ab,0.039b,0.116a,0.133b
37,, 3.54,, 0.659, 0.024,, 0.050, 0.288,0.017, 0.043, 0.068
38,1993,7.03 f,0.138 cd,bDL,0.061 cd,bDL,0.170 cd,0.185 cd,bDL,0.037bc,0.061b
39,, 1.46, 0.013,, 0.018,, 0.032, 0.075,, 0.011, 0.015
40,1994,6.26 f,0.092d,bDL,0.074 cd,bDL,0.250 cd,1.03a,bDL,0.04gabc,2.19a
41,, 1.63, 0.007,, 0.049,, 0.054, 0.283,, 0.022, 0.385
42,2008,7.85 f,0.096d,2.05a,0.034d,1.09b,0.443b,0.111d,0.030b,0.036bc,0.780ab
43,, 0.340, 0.010, 0.188, 0.006,0.158, 0.062, 0.013, 0.002, 0.006, 0.165
44,2013,11.6def,0.217ab,1.97ab,0.058 cd,2.40a,0.725a,0.188 cd,0.085a,0.031bc,0.954ab
45,, 1.94, 0.038, 0.370,0.10,0.265,0.067, 0.058,0.015,0.012, 0.064
46,2015,18.0bc,0.233a,2.05a,0.073 cd,2.68a,0.859a,0.147d,bDL,0.061abc,1.34ab
47,,0.975, 0.016, 0.181, 0.02,0.598, 0.142, 0.025,,0.011, 0.170
48,2017,11.0def,0.155bed,1.87ab,0.056 cd,2.29a,0.702a,0.079d,bDL,0.065abc,0.265ab
49,, 1.39, 0.028, 0.270, 0.006, 0.297, 0.172, 0.020,, 0.004, 0.047
50,2018,9.22ef,0.094d,0.465de,0.056 cd,1.14b,0.278bc,0.335bcd,bDL,0.038bc.,0.146ab
51,, 1.17, 0.006, 0.164, 0.014, 0.197, 0.036, 0.136,, 0.023, 0.072
52,2019,13.9cde,0.197abc,0.487de,0.061 cd,0.297c,0.109de,0.488a-,bDL,0.028c,1.09ab
53,, 3.36, 0.042, 0.219, 0.007,0.103,0.018,  0.220,,0.012, 2.24
54,2020,10.6def,0.166bc,0.375e,0.045d,bDL,bDL,0.213 cd,bDL,0.043bc,0.094b
55,, 1.22, 0.024, 0.076,0.014,,, 0.206,, 0.006, 0.072
56,Mean,13.1  5.33,0.149,1.21  0.748,0.082,1.65  1.01,0.407,0.433,0.055,0.058,0.606
57,,, 0.077,,0.048,, 0.293, 0.321,0.028,0.030, 0.615
