,0,1,2,3,4,5,6,7,8,9,10
20,,,90,623.88 10.19A,477.0  19.53,340.8  39.60c,288.4  37.00,0.9632,0.9849,4.45  0.69,157.97  22.88
21,,,120,608.16  2.01,382.9  6.96,360.5  33.09c,318.4  8.82,0.7852,0.8351,3.34 0.27,208.19  16.57
22,,,15,679.47  1.71a,574.2  25.14,420.2  34.20,397.4  60.08,0.9374,0.9436,3.29  0.79,219.16  52.60
23,,,30,660.23  4.77A,621.9  11.87A,410.5 10.46,346.1  43.84ab,0.9223,0.9258,3.92  0.66,180.18  28.98
24,,90,60,644.41  3.80,552.4  6.49,336.0  22.88,289.5  14.00b,0.9452,0.9473,4.86  0.20,142.86  5.92
25,,,90,630.91  7.80,497.9  20.78g,422.4  24.90,401.8  30.76,0.9021,0.9291,2.54 0.51,280.83  63.03
26,,,120,613.91  7.30,501.8  4.15,411.2  16.11,369.3  15.41,0.9655,0.9834,2.85  0.40,246.38  37.28
27,,,15,678.59  7.992,379.41  39.42b,335.75  33.85c,281.95  24.48,0.8037,0.8747,4.61  0.41,151.24  13.76
28,,,30,668.03  5.26A,385.35  31.89g,287.97  28.53,257.89  39.59,0.8412,0.9105,5.28  0.82,133.52  22.03
29,,70,60,658.91  5.41,520.00  38.35,408.04  28.52,268.60  25.24,0.9981,0.9784,4.92  0.61,142.36  17.13
30,,,90,651.76  6.78A,548.59  50.76,495.27  26.34,310.12  11.07,0.9466,0.8975,3.89  0.24,178.45  11.14
31,,,120,635.23  5.86,514.40  25.72,456.95  15.46ab,309.36  6.493,0.9753,0.9464,3.79  0.22,183.09  10.33
32,,,15,607.27  8.77a,450.92  55.26,391.76  61.58gc,311.81  26.60,0.9540,0.9820,3.59 0.40,194.72  20.42
33,,,30,594.44  2.94b,427.79  37.24g,316.09  78.012,258.43  21.25ab,0.9555,0.9893,4.700.77,150.52  27.18
34,,75,60,"585.05  3.67b,c",426.41  38.48g,366.61  23.81,306.14  22.99,0.9326,0.9711,3.50  0.35,199.29  19.27
35,,,90,577.31  1.78d,455.25  46.33,395.57  40.47,195.62  46.95,0.9531,0.8826,4.14  1.77,196.84  104.6
36,,,120,567.33  5.61,443.52  39.76,405.13  15.97,299.23  56.032,0.9643,0.9642,3.44  0.96,210.63  50.51
37,,,15,630.81  4.19a,377.56  46.57,267.76  46.422,212.41  14.72,0.9025,0.9707,6.010.79,116.48  14.17
38,,,30,619.894.15ab,453.7547.49,359.75  99.14gc,308.69  40.75,0.9421,0.9781,3.92  0.88,183.94  46.71
39,25,80,60,609.92  8.75c,371.72  66.53,251.96  44.33,207.93  19.08,0.9035,0.9660,6.03 0.47,115.47  9.29
40,,,90,597.47 8.25,454.25  35.76,303.80  86.22,232.28  50.81,0.9786,0.9937,5.531.23,129.79  30.97
41,,,120,584.15  2.98,286.71  20.55,222.04  12.99,159.58 48.85,0.8440,0.9442,7.101.64,100.8521.13
42,,,15,666.91  6.95,543.60  33.18,370.95  112.68,296.25  88.04,0.9801,0.9858,4.912.20,160.15  65.72
43,,,30,652.69  2.47b,436.17  35.86,389.60  41.17,200.66  23.86bc,0.9520,0.9259,6.07  0.51,114.67  9.98
44,,85,60,636.36  9.28bc,529.24  50.61,296.29  89.93,213.69  48.50ab,0.9666,0.9668,6.58  1.80,110.44  28.29
45,,,90,623.88  10.19A,526.28 75.17,366.63  93.42g,120.13  34.00,0.9616,0.8545,8.99 1.52,78.71  14.73
46,,,120,608.16  2.01,388.79  159.29,100.93  8.39,78.69  5.55,0.9200,0.9302,12.45  1.34,56.116.07
47,,,15,679.47 1.71,580.51 73.84a,406.92  83.62,134.06  10.16g,0.9590,0.8521,8.77  0.53,79.254.87
48,,,30,660.23  4.77b,597.35  20.56,512.83  39.51,256.43  60.32a,0.8836,0.8131,5.051.33,143.22  34.91
49,,90,60,644.41  3.80,538.91  69.36,434.76  38.84,330.15  11.45,0.9999,0.9914,3.72  0.41,187.77  20.49
50,,,90,630.91  7.80c,537.25  46.83,392.49  31.53,329.53  55.162,0.9801,0.9834,3.82  1.06,190.91  52.25
51,,,120,613.91  7.30A,541.65  30.69,369.49  59.40,282.03  46.97c,0.9736,0.9669,4.57  0.79,154.55  24.38
