,0,1,2,3,4,5,6,7,8,9,10,11
30,C20:3 n6,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.015
31,C22:0,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.017
32,C22:1,0.03,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.024
33,C20:4,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.019
34,C23:0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.012
35,C22:2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.008
36,C20:5,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.010
37,C24:0,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.014
38,C24:1,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.015
39,C22:5,0.01,0.01,0.02,0.01,0.02,0.03,0.04,0.04,0.02,0.05,0.044
40,C22:6,0.03,0.04,0.05,0.07,0.05,0.06,0.08,9.23b,0.05,0.07,0.041
41,SCFA (C10),13.81ab,14.21a,12.68ab,10.69ab,9.65b,9.32b,9.23b,9.23b,9.85b,8.98b,3.628
42,MCFA(C11C17),42.41,41.15,37.78,37.84,36.98,38.88,41.81,41.45,38.62,41.70,5.756
43,LCFA(C18),53.38,53.67,49.21,51.47,53.37,44.74,47.98,49.32,45.59,49.32,7.499
44,SFA,53.38,53.67,49.21,46.11,43.64,44.74,47.98,46.52,45.59,47.30,7.499
45,MUFA,34.32,32.67,35.11,38.29,41.68,41.08,38.01,39.67,38.31,38.02,7.344
46,UFA/SFA,12.30,13.65,15.68,15.60,14.69,14.18,14.01,13.81,16.11,14.68,4.587
47,UFA/SFA,0.90,0.94,1.09,1.20,1.34,1.29,1.22,1.25,1.23,1.16,0.320
48,n3/n6,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.018
49,Desaturase C14 index,0.05,0.04,0.05,0.05,0.06,0.07,0.08,0.07,0.06,0.07,0.034
50,Desaturase C16 index,0.15A,0.11AB,0.11B,0.144,0.16A,0.16A,0.15A,0.17A,0.14A,0.15A,0.046
51,Desaturase C18 index,0.90,0.92,0.92,0.92,0.93,0.94,0.93,0.94,0.94,0.93,0.028
