,0,1,2,3,4,5,6,7,8,9,10,11,12
41,"Peanut but ter,",,,,,,700 69537(28),53,53827,,,,180.0179.810.328
42,creany,0.1,4644745328,4644745328,4644745328,630,6343928,42,3627,344 3452427,344 3452427,167.0157.011.028,167.0157.011.028
43,unsat ted,3.3,1,1,128,4264513128,4264513128,64,4827,2542603027),2542603027),118.0 118.49.528,118.0 118.49.528
44,Eqge,,,,,,,,,,,,
45,fried egg,70.9,124,124,28,1271281028,1271281028,58,622027,196 2012727),196 2012727),12.312.51.328,12.312.51.328
46,Scrambted egg,65.4,139139,139139,1228,138,1391328,59,59527,205,2044827,13.113.21.028,13.113.21.028
47,added,,,219,,,,,681127,,,,
48,added,15.1,281,219,8028,133,1321028,72,681127,171,1752127,12.0 12.01.628),12.0 12.01.628)
49,Whole milk,89.1,43,42,5(28,,1441421528,,,,7713(27,,
50,"Lowfat milk,",89.1,43,42,5(28,1441421528,1441421528,105,991927,79,7713(27,10.410.41.328,10.410.41.328
51,2X fat,89.2,45,45,5(28,1551531728,1551531728,1091071927,1091071927,a7,61127,11.11.31.628,11.11.31.628
52,,91.2,45,45,328,1531561328,1531561328,1151111327,1151111327,88,87927,11.411.41.128,11.411.41.128
53,Buttermilk,,,45,328,,,,1141141427,88,87927,11.411.41.128,11.411.41.128
54,,89.9,98,98,2228,1601611228,1601611228,1141141427,1141141427,a7,879(27,11.612.01.828,11.612.01.828
55,,84.0,68,,1228,1561571028,1561571028,1021021127,1021021127,85,846(27,14.014.21.428,14.014.21.428
56,canned,67.3,99100,99100,7(28,303 3061828,303 3061828,2162004527,2162004527,180,17913(27,22.222.41.828,22.222.41.828
57,yagurt,86.2,68,67,5(28,2182211628,2182211628,1561542027,1561542027,122,221327,16.216.11.228),16.216.11.228)
58,Creamed cottage,77.9,55,54,528,1731741528,1731741528,1141191927,1141191927,93,9211(27,12.712.81.428,12.712.81.428
59,"Cheddar cheese,",80.7,36035937(28,36035937(28,36035937(28,99,951428,77,781727,14U,14650(21),5.0,7.91.128
60,sharp/mild,37.2,58760710028,58760710028,58760710028,78,811328,560589+12427),560589+12427),466,4577827,25.0 26.0 4.828,25.0 26.0 4.828
61,American cheese,,,,,78,,,,,4577827,,25.0 26.0 4.828
62,,40.7,1590 1549186(28,1590 1549186(28,1590 1549186(28,95,994128,520523+10227,520523+10227,61059513827,61059513827,25.3 24.72.928,25.3 24.72.928
63,Aninal fleshfish,,,,,,,,,,,,
64,fillet.fresh/,,,,,,,,,,,,
65,"frozen, baked",76.5,120 1477726,120 1477726,120 1477726,3673615328,3673615328,17,221627,2022043527,2022043527,31.932.64.328,31.932.64.328
