,0,1,2
18,Bioaccessibility of Se from Se-enriched wheat and chicken meat. Pure Appl. Chem.,"Ngigi,P.B.,Lachat,C.,Masinde,P.W.,Du Laing,G.,2019.Agronomic biofortificatior",
19,"322,461-471.",maize and beans in Kenya through selenium fertilization. Environ. Geochem.Hea,
20,"D.J., Fairweather-Tait, S.J., BroadleyM.R., DickinsonS.J.,Foot, I., Knott,P.","41(6),2577-2591.","41(6),2577-2591."
21,"McGrath, S.P., Mowat, H., Norman, K., Scott,P.R., Stroud,J.L.,Tucker, M., White, P.","Pedrero,Z.,Madrid,Y.,2009.Novel approaches for selenium speciation in foodstuffs",
22,"ZhaoF.J.Hurst,R.,2011.Selenium concentration and speciation in biofortified","biological specimens: a review.Anal.Chim.Acta 634(2),135-152.",
23,"lour and bread: retention of selenium during grain biofortification, processing and","Pedrero, Z.,Madrid,Y.,Camara,C.,2006.Selenium species bioaccessibility in enricl",
24,"roduction of Se-enriched food.Food Chem.126(4),1771-1778.",radish (Raphanus sativus): a potential dietary source of selenium. J. Agric. Food,
25,"al,S.K.,PrakashR.,AcharyaR.,Nathaniel,T.,Reddy,A.,Tejo Prakash,N.,2012","Chem.54(6,2412-2417.","Chem.54(6,2412-2417."
26,Bioaccessibility of selenium from Se-rich food grains of the seleniferous region of,"Phiri,F.P.,Ander, E.L., Bailey,E.H., Chilima,B.,Chilimba, A.D., Gondwe, J.,Joy,E",
27,"Punjab,India as analyzed by instrumental neutron activation analysis. CyTA-J.Food","Kalimbira, A.A.,Kumssa, D.B., Lark, R.M.,2019.The risk of selenium deficiency",
28,"02,160-164.","Malawi is large and varies over multiple spatial scales.Sci.Rep.91),6566.",
29,"E.J., Broadley,M.R., Young,S.D., Black,C.R., Chilimba,A.D., Ander,E.L.,Barlow,T.","Poblaciones,M.J.,Rodrigo,S.,Santamaria,O.,Chen,Y.,McGrath,S.P.,2014.Seleni",
30,"Watts,M.J.2015.Soil type influences crop mineral composition in Malawi.Sci.",accumulation and speciation in biofortified chickpea (Cicer arietinum L.) under,
31,"otal Environ.505,587-595.","Mediterranean conditions.J.Sci.Food Agric.94(6,1101-1106.",
32,"E.J.,Kalimbira, A.A.,Gashu,D.,Ferguson,E.L.,Sturgess, J., Dangour, A.D.,","Poblaciones,M.J., Rodrigo,S.,Santamaria,O.,2015.Biofortification of legumes wit",
33,"3anda, L., Chiutsi-Phiri, G., Bailey,E.H., Langley-Evans, S.C.,2019. Can selenium","selenium in semiarid conditions, selenium: chemistry, analysis, function and effects",
34,leficiency in Malawi be alleviated through consumption of agro-biofortified maize,Roy.Soc.Chem.324-340.,Roy.Soc.Chem.324-340.
35,"lour? Study protocol for a randomised, double-blind, controlled trial. Trials 20 (1),","Rayman, M.P., 2012. Selenium and human health. Lancet 379 (9822), 1256-1268.",
36,,"Rayman,M.P.,Infante,H.G.,Sargent,M.,2008.Food-chain selenium and human heal",
37,"am,A.Platel,K.,2016.Bioaccessibility of selenium, selenomethionine and","spotlight on speciation. Br. J. Nutr. 100 (2), 238-253.",
38,elenocysteine from foods and influence of heat processing on the same. Food Chem.,"Reeves,P.G.,Gregoire,B.R.,Garvin, D.F.,Hareland, G.A., Lindlauf, J.E., Johnson,L",
39,"94,1293-1299.","Finley, J.W., 2007. Determination of selenium bioavailability from wheat mill",
40,",J.K.,Lyons,G.,Karkkainen,M.P.,2008.Selenium speciation and bioavailability in",fractions in rats by using the slope-ratio assay and a modified Torula yeast-base,
41,Diofortified products using species-unspecific isotope dilution and reverse phase ion,"diet.J.Agric.Food Chem.552,516-522.","diet.J.Agric.Food Chem.552,516-522."
42,airing-inductively coupled plasma-mass spectrometry.J.Agric.Food Chem.56,"Shen,J.,Jiang, C.,Yan, Y.,Zu, C.,2019.Selenium distribution and translocation in r",
43,"5,1772-1779.",(Oryza sativa L. under different naturally seleniferous soils.Sustainability 11 2,
44,,,520.
45,"ci.23(9,422-425.","Smrkolj,P.,Osvald,M.,Osvald,J.,Stibilj,V.,2007.Selenium uptake and species",
46,,distribution in selenium-enriched bean (Phaseolus vulgaris L.)seeds obtained by,
47,,"different cultivations. Eur.Food Res.Technol. 225 (2),233-237.",
48,"upplements using elemental speciation. Food Chem.218, 313-320.","Sors,T.G., Ellis, D.R., Salt,D.E.,2005. Selenium uptake, translocation, assimilation",
49,"R., 2013. Biofortification, Speciation and Bioaccessibility of Selenium in Food and","metabolic fate in plants.Photosyn.Res.86(3,373-389.",
50,eed Crops.Ghent University.,"SunG., Liu,X.,Williams,P.N.,Zhu,Y.G.,2010.Distribution and translocation of",
51,"R.V.S.,Du Laing,G.,Van de Wiele,T.,Pratti,V.L.,Willekens,K.,Vandecasteele,B.",selenium from soil to grain and its speciation in paddy rice (Oryza sativa L.).,
52,,"Environ.Sci.Technol.4417,6706-6711.","Environ.Sci.Technol.4417,6706-6711."
53,"peciation, and bioaccessibility of selenium in leek (Allium ampeloprasum). J. Agric.","SunG.,Van de Wiele,T.,Alava,P.,Tack,F.M.,Du Laing,G.,2017.Bioaccessibility",
54,"ood Chem.60 (44,10930-10935.",selenium from cooked rice as determined in a simulator of the human intestinal tr,
55,"-F., Lombi, E., Stroud, J.L., McGrath, S.P., Zhao, F.-J., 2010. Selenium speciation in","(SHIME).J.Sci.Food Agric.9711),3540-3545.",
56,oil and rice: influence of water management and Se fertilization. J. Agric. Food,"Tie, M., Li, B., Zhuang,X., Han J., Liu, L.,Hu, Y.,Li, H.,2015. Selenium speciation",
57,"Chem.5822),11837-11843",soybean by high performance liquid chromatography coupled to electrospray,
58,"ve, I.S., Nalivata, P.C., Njoloma, J., Makumba, W.,Thierfelder, C.,2017. Medium","ionization-tandem mass spectrometry (HPLC-ESI-MS/MS).Microchem.J.123,",
59,erm effects of conservation agriculture on soil quality.Afr. J.Agric. Res.12 (29,70-75.,70-75.
60,412-2420.,"Wang,Y.-D.,Wang,X.,Wong,Y.-S.,2013.Generation of selenium-enriched rice wit",
61,"we,I., Young, S., Ander,E., Kabambe, V., Chilimba, A., Bailey,E., Lark, R.,","enhanced grain yield, selenium content and bioavailability through fertilisation w",
62,,selenite.Food Chem.1413.2385-2393,selenite.Food Chem.1413.2385-2393
