,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
20,Spicy,Mean,,8.2E+047.3E+047.8E+04,,,,,,,,,,8.2E+047.3E+047.8E+04,8.2E+047.3E+047.8E+04,8.2E+047.3E+047.8E+04
21,,Std-dev,2.3E+022.3E+02,3.2E+023.0E+034.7E+02,2.3E+022.3E+02,,,,,,,,,3.2E+023.0E+034.7E+02,3.2E+023.0E+034.7E+02,3.2E+023.0E+034.7E+02
22,Flowery,Mean,,2.0E+052.9E+053.8E+053.4E+054.1E+052.9E+053.1E+052.6E+054.0E+052.9E+052.7E+053.0E+05,,,,,,,,,,,,
23,,Std-dev,,6.1E+033.5E+038.0E+031.1E+046.1E+033.5E+038.0E+031.1E+045.4E+038.4E+031.5E+047.1E+03,,,,,,,,,,,,
24,Fruity,Mean,,4.4E+053.9E+053.9E+052.7E+051.3E+051.3E+051.7E+051.7E+051.3E+051.2E+051.2E+051.3E+05,,,,,,,,,,,,
25,,Std-dev,,3.2E+032.7E+034.9E+031.7E+043.2E+032.7E+034.9E+031.7E+042.7E+034.1E+033.8E+025.4E+03,,,,,,,,,,,,
26,Toasted,Mean,,1.2E+061.1E+061.6E+061.6E+06 1.5E+06 1.3E+061.4E+061.1E+061.2E+061.3E+061.3E+061.1E+06,,,,,,,,,,,,
27,,Std-dev,,1.1E+042.2E+043.3E+044.5E+041.1E+042.2E+043.3E+044.5E+043.2E+041.4E+043.7E+043.2E+04,,,,,,,,,,,,
28,Nutty,Mean,,1.4E+06 1.5E+06 1.5E+06 1.4E+06 1.6E+06 1.4E+06 1.6E+06 1.7E+06 1.5E+06 1.3E+06 1.5E+06 1.4E+06,,,,,,,,,,,,
29,,Std-dev,3.2E+039.1E+03,3.7E+042.2E+04,3.2E+039.1E+03,,+04,3.3E+043.2E+03,3.3E+043.2E+03,,9.1E+031.7E+043.3E+042.3E+04,,,3.7E+042.2E+04,3.7E+042.2E+04,2.1E+04
