,0,1,2,3,4,5,6,7,8,9,10,11,12
24,YBBL-20,6270  5d,2690  6b,300005a,20408a,72.8  0.1,29.4  0.6a,129  2a,26.2  0.4b,18.5 0.5a,21.9 0.9b,63.1  0.1a,9.74  0.02a
25,YBBL-15,17803,693 1,67804x,624  29,35.1  0.2,7.36  0.36,23.7  1.19,5.68  0.31,3.16  0.16no,OOP,11.2  0.4nop,1.68  0.029
26,YBBL-12,5080.0  0.2f,163038,9140  39,901  48,71.0  1.7ijlk,12.9  0.9hi,671e,9.65  0.05,5.3  0.1fgh,10.8  0.38,15.7  0.2klm,3.76  0.10kl
27,YBBL-7,2910  1t,949  1,15800  5d,894  28,50.3  0.5P,12.7  1.1,34.7  0.7n,7.96  0.30kl,6.21  0.36def,4.74  0.74no,25.9  1.5def,3.3  0.1
28,YBBL-9,5350  1e,2150  3d,15700  2e,1090  3e,58.2  1.0no,19.6  0.4de,76.9  1.6d,15.5  0.5e,7.13  0.22cd,10.2  0.48h,26.2  0.3de,5.32  0.32e
29,YBBL-13,2280  1W,1650  1f,92803P,766  2h,134  3c,12.7  1.1,57.5  0.5h,9.94 0.04i,5.71  0.34efg,14.3  0.3e,17.5  0.5jk,3.93  0.05ik
30,YBBL-2,83800c,36003a,155004f,166010b,1152,23.6  1.0c,47.4  0.4,28.2  0.4a,8.87  0.12b,OOP,33.4  1.2c,9.51  0.11a
31,P-value,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001
32,Tukey's HSD,13.20,8.40,11.32,10.88,4.60,1.76,2.38,1.00,0.97,1.17,2.59,0.25
33,p=0.05,,,,,,,,,,,,
34,Mean,3870,1340,11500,811,79.5,15.1,52.1,11.2,5.46,10.2,23.1,4.13
35,Maximum,9680,3600,30000,2040,395,29.4,129,28.2,18.5,35.2,63.1,9.74
36,Minimum,865,381,4550,389,23.1,7.36,23.7,5.68,2.16,0.0,8.40,0.0
