,0,1,2
39,"Duedahl-Olesen, L., White, S., Binderup, M.-L., 2006. Polycyclic aromatic",Rhizoremediation: a promising rhizosphere technology. Applied,
40,hydrocarbons (PAH) in Danish smoked fish and meat products. Polycyclic,"Bioremediation - Active and Passive Approaches. Intech., pp. 333-352.",
41,"Aromat.Compd.263,163-184.","Silva,B.O.,Adetunde,O.T,Oluseyi,T.O.,Olayinka,K.O.,Alo,B.I.,2011.Effects of tl",
42,"Dunn,B.P.,Fee,J.,2008.Polycyclic aromatic hydrocarbon carcinogens in commercial",methods of smoking on the levels of polycyclic aromatic hydrocarbons(PAHs),
43,"meat. J.Fish. Res.Board Can.36,1469-1476.","some locally consumed fishes in Nigeria. Afr. J. Food Sci. 5 (7), 384-391.",
44,"European Commission (EC),2005a. Commission Recommendation of 4 February","Stolyhwo, A., Sikorsi, Z.E., 2005. Polycyclic aromatic hydrocarbons in smoked fish-",
45,2005 on the further investigation into the levels of polycyclic aromatic,"critical review.Food Chem.91,303-311.","critical review.Food Chem.91,303-311."
46,"hydrocarbon in certain foods.Off.J.Eur.Union L34,43-45","USEPA,1991.Dose-response Analysis of Ingested Benzo[a]pyrene(CAS No.50-32-8",
47,"European Commission(EC),2005b.Commission Regulation(EC)No 208//2005 of 4","Human Health Assessment Group, Office of Health and Environmental",
48,February 2005 amending Regulation (EC) No 466/2001 as regards polycyclic,"Assessment, Washington DC.","Assessment, Washington DC."
49,"aromatic hydrocarbons.Off.J.Eur.Union L34,3-5.","USEPA, 2001. Integrated Risk Information System (IRIS): Benzo[a]pyrene (CAS N",
50,"FSA,2008.Scientific opinion of the panel on contaminants in the food chain on a",50-32-8,50-32-8
51,request from the European commission on polycyclic aromatic hydrocarbons in,"USEPA,1989. Risk Assessment Guidance for Superfund Volume 1: Human Healt",
52,"food.EFSA J.724,1-114","Evaluation Manual, Interim Final. Office of Emergency and Remedial Respons.",
53,"Essumang,D.K., Dodoo,D.K., Adjei, J.K.,2012. Polycyclic aromatic hydrocarbon","USEPA,Washington,DC EPA/540/1-89/002.",
54,"(PAH) contamination in smoke-cured fish products.J.Food Compos. Anal.27 (2),","Wegrzyn, E., Grzeskiewicz, S., Poplawska, W., Gtod, B.K., 2006. Modified analytic.",
55,128-138.,method for polycyclic aromatic hvdrocarbons.using SEC for sample preparatic,
56,"Food and Agriculture Organization of the United Nations (FAO), 2016. Food Balance",and RP-HPLC with fluorescence detection: application to different food,
57,Sheet of Fish and Fishery Products in Live Weight and Fish Contribution to,"samples.Acta Chromatogr.17,233-249.","samples.Acta Chromatogr.17,233-249."
58,"Protein Supply:2013 World by Continent..Retrieved August 13,2016 from","World Bank, 2016. World Bank 2013 estimate for average life expectancy in",
59,http//faostat3.fao.org/browse/FB/FBS/E.,"NigeriaWorld Bank Annual Report,Fiscal Year 2015 Regional Highlights.",
60,"Fontcuberta, M., Arques, J.F., Martinez, M., Suarez, A., Villalbi, J.R., Centrich, F.,","Retrieved August 28, 2016 from http://data.worldbank.org/country/nigeria.",
61,"Serrahima,E.,Duran,J.,Casas,C.,2006.Polycyclic aromatic hydrocarbons in","Wretling, S., Eriksson, A., Eskhult, G.A., Larsson, B., 2010. Polycyclic aromatic",
62,"food samples collected in Barcelona, Spain. J. Food Protect. 58, 20242028.",hydrocarbons (PAHs) in Swedish smoked meat and fish. J. Food Compos. Ana,
63,"Isu,H.,Lin,M.,Chen,Y.,Chen,W.,Yoon,C.,Chen,M.,Tsai,P.,2014.An integrated","23 (3), 264-272.","23 (3), 264-272."
64,approach to assess exposure and health-risk from polycyclic aromatic,"Xia, Z., Duan,X., Qiu, W., Liu,D., Wang, B., Tao, S., et al., 2010. Health risk assessme",
65,hydrocarbons(PAHs) in a fastener manufacturing industry.Int.J.Environ.Res,"on dietary exposure to polycyclic aromatic hydrocarbons (PAHs) in Taiyuan,",
66,"Public Health 11 (9,9578-9594.doi:http//dx.doi.org/10.3390/","China.Sci.Total Environ.408,5331-5337.","China.Sci.Total Environ.408,5331-5337."
67,ijerph110909578.,"Yoon, E., Park, K., Lee, H., Yang, J.-H., Lee, C., 2007. Estimation of excess cancer risk o",
68,"Huang, H., Zhang, S., Su, J., 2015.Pyrolytically derived polycyclic aromatic",time-weighted lifetime average daily intake of PAHs from food ingestion.Hur,
69,"hydrocarbons in marine oils from the tarim basin, NW, China. Energy Fuels 29","Ecol. Risk. Assess. 13, 669-680.","Ecol. Risk. Assess. 13, 669-680."
70,"9,5578-5586.","Yusuf, K., Ezechukwu, L., Fakoya, K., Akintola, S., Agboola, J., Omoleye, T., 2015",
71,"ira, W., 2004. A GC/MS method for the determination of polycyclic aromatic",Influence of fish smoking methods on polycyclic aromatic hydrocarbons,
72,hydrocarbon(PAH in smoked meat products and liquid smokes.Eur.Food Res.,"content and possible risks to human health.Afr.J.Food Sci.9,126-135.",
73,"Technol. 218, 208-212.","Zhang,L.,Dong,L.,Ren,L.,Shi,S.,Zhou,L.,Zhang,T.,et al.,2012.Concentration ar",
74,"arl, H., Leinemann, M., 2006. Determination of polycyclic aromatic hydrocarbons",source identification of polycyclic aromatic hydrocarbons and phthalic acid,
75,in smoked fishery products from different smoking kilns.Zeitschriftfur,esters in the surface water of the Yangtze River Delta.Chin.J.Environ.Sci.24,
