,0,1,2,3,4,5,6,7,8,9,10
30,,,1.7-2.4,(24-264,(0.47-0.89),3.2-18,1110-2441,(117-273),(0.262.1),(0.06-0.12),7.9-55
31,Pork breakfast,5,0.56  0.2 a,10010,0.75 0.13,9.6  0.60,1847  88,138 5.9 a,0.60  0.37 a,0.15  0.14,13  0.90
32,,,(0.31-0.88),(92-105),(0.66-0.96),(9.1-11,(1709-1933),(131-146),0.41-1.3,(0.08-0.41),12-15)
33,TOTAL CANNED,32,2.0  1.2,13074,0.78  0.27,8.9  5.0,1932 435,253  313,0.960.78,0.11  0.11,20  20
34,PRODUCTS,,(0.31-5.0),(24-286),(0.47-1.5,(2.222),(1110-2815),(117-1400,(0.17-3.6),(0.01-0.51),5.4-110
35,Tea pate,5,6.3 11 a,11480,10  0.32 a,1310a,855790a,91  56,0.80  0.39,3.3  7.9 a,11  2.6 a
36,,,0.74-30,(1.7-190),(0.34-1.2),(0.23-23),13-1703),(1.2-152),(0.16-1.3),(0.07-20),8.0-15
37,Chicken pate 1,5,34  3.5 a,95  132,1.0  1.2 a,3.3  4.3 a,11  7.9 a,46  80,0.77  0.45,0.10  0.17 a,7.0  0.67 a
38,,,(31-38,(1.7-188),(0.262.8),(0.34-9.1),1.5-16),(0.16-140,(0.38-1.3),(0.090.12),(6.4-7.6
39,Chicken pate 2,5,1116a,295  148,0.58  0.02 a,8.7  6.0 a,11801016,18017,0.94  0.07,0.09  0.02 a,6.2  1.4 a
40,,,(1.3-30),(131-420),0.56-0.59,1.8-13,(21-1923,(160-193),(0.88-1.0),(0.08-0.10),(4.6-7.3)
41,Liver pate,5,9.610,133107,1.5 0.51 a,5324a,645734 a,88  13,0.740.20,0.14  0.02 a,151.2a
42,,,0.72-21),(33-280,1.1-2.4,(31-86,(9.9-1333),70-100,(0.60-1.1,(0.12-0.16),14-16
43,Pork pate,5,1.8  1.3a,14613,1.3  0.07 a,301.8 a,115691 a,86  6.1,0.800.35,4.9  9.0 a,141.4a
44,,,0.86-2.7,137-156,1.2-1.4,(28-33,(1090-1290),81-95),0.48-1.3,(0.17-18,13-16)
45,TOTAL PATE,25,1214,154115,1.10.60,23  22,792  710,96  55,0.790.31,1.95.5,113.8
46,,,(0.72-38),1.7-420,(0.26-2.8,(0.35-86,(1.5-1923),(0.16-193),(0.16-1.3),(0.70-20),4.6-16
47,Truffle salami,6,2.5 0.8a,10515,1.1 0.24 a,16 3.0a,5220  82,28618 a,3.0  1.9 a,0.27  0.05 a,37  7.2 a
48,,,2.0-4.1,(92124),(0.85-1.5,12-20,(5074-5283),(265-306,(0.52-5.0,(0.20-0.32),(2946)
49,Mortadella,7,2142a,437250a,0.60  0.06 a,17 3.1 a,5210  2285,13345a,0.39  0.16 a,0.11  0.02 a,151.8
50,salami,,1.3-114,15-623,(0.51-0.68,12-21,(3041-6170),33-158,(0.23-0.73),(0.10-0.14,14-19
51,Chicken salami,5,0.940.09a,8072a,0.43 0.10 a,8.7  6.4 a,28603730,10085a,0.87  1.2 a,0.19  0.10 a,111.6a
52,,,(0.83-1.0,15-157,0.30-0.55,0.09-15,20-7085,1.4-159),(0.14-3.0,(0.08-0.33),8.8-13
53,TOTAL SALAMI,18,1028,246  237,0.700.30,14  5.4,4772 2200,184  94,1.4  1.7,0.180.09,2113
54,,,(0.83-114,15-623,0.30-1.5,(0.09-21),20-7085,(1.4-306),(0.14-5.0,(0.08-0.33),8.8-46
55,HAMBURGER,5,1.51.0,247  280,0.62  0.05,9.5  5.5,1971 1870,19030,0.12  0.06,0.11  0.26,26  8.8
56,,,(0.51-2.6,46-700,0.56-0.66,(3.1-18,(26-3803),158-223,(0.07-0.21),(0.09-0.15),19-41
57,SAUSAGES,20,2.42.4,92  40,0.860.21,146.0,40753060,183114,1.4  1.3,0.190.53,29  9.1
58,,,(0.26-6.7),(2.6-180),(0.38-1.3,(0.02-23),(3.99213),(1.3-3070,(0.09-5.1,(0.090.28),11-50
59,TOTAL,230,4.9  12,150  141,0.790.36,1311,27842406,183177,0.841.0,0.42  2.2,21  14
60,MEAT,,(0.13-114,(1.1-700,(0.18-2.8),(0.01-86),1.5-9213),0.16-3067),(0.07-5.1,(0.01-20,4.6-110)
61,PRODUCTS,,,,,,,,,,
