,0,1,2,3,4,5,6,7,8
23,,,,"sunflower oil, bran flour,rye",Sample,Village bread (Brand,600 g,,"Wheat flour, water, wheat bran"
24,,,,"flour (5.0 %), vinegar, salt,",13,2),600 g,,"10.0%,yeast,salt,rye malt"
25,,,,"dietary fiber, roasted malt flour",,,,,"flour, sodium stearol-2-"
26,,,,"(barley), rye sourdough,",,,,,"lactylate, mono and diacetyl"
27,,,,"cumin,B1,B2,B3,B6,folic",,,,,tartaric acid esters of mono anc
28,,,,"acid, B12, calcium, zinc, iron.",,,,,"diglycerides of fatty acids, guar"
29,Sample 5,Wholemeal bread,450g,"Wheat flour,water, bran flour",,,,,"gum, alpha amylase, lipase,"
30,,Brand 1,,"(18.0 %), yeast, wheat germ,",,,,,"xylanase, ascorbic acid,"
31,,,,"salt, calcium propionate, sorbic",,,,,"calcium propionate,sorbic"
32,,,,acid.,,,,,acid.
33,Sample 6,Rye bread (Brand 1),450 g,"Wheat flour, whole rye flour",Sample,Wholemeal bread,400 g,,"Wheat flour,water,wheat brar"
34,,,450 g,"(33.0 %), water, yeast, malt",14,Brand 2),,,"9.0%,yeast,salt,rye malt"
35,,,,"extract, salt,roasted malt flour",,,,,"flour, sodium stearol-2-"
36,,,,"(barley, rye), sourdough yeast,",,,,,"lactylate,mono and diacetyl"
37,,,,"xanthan gum, calcium",,,,,tartaric acid esters of mono anc
38,,,,"propionate, sorbic acid,",,,,,"diglycerides of fatty acids, gua"
39,,,,ascorbic acid.,,,,,"gum, alpha amylase, lipase,"
40,Sample 7,Additive-free rye and,350g,"Whole wheat flour (65.0 %),",,,,,"xylanase,ascorbic acid"
41,,buckwheat bread,,"wheat flour,water,rye flour",,,,,"calcium propionate, sorbic"
42,,Brand 1,,"(32.0 %), buckwheat flour (5.0",,,,,acid.
43,,,,"%), rye paste (3.0 %, yeast,",Sample,Brand 3,400 g,,"Wheat flour, water, wheat bran"
44,,,,"sunflower oil, malt extract,",15,Brand 3,,,"(23.0 %), yeast, salt, ascorbic"
45,,,,"vinegar,salt,B1,B2,B6,folic",,,,,"acid, calcium propionate,"
46,,,,"acid,B12, calcium,zinc iron.",,,,,sorbic acid.
47,Sample 8,Toast bread(Brand 1,550g,"Wheat flour, water, sugar,",Sample,Whole wheat bread,350 g,,"Whole wheat flour, water,"
48,,,550g,"yeast,sunflower oil, salt",16,Brand 3,,,"wheat flour, yeast, salt,"
49,,,,"vinegar, calcium propionate,",,,,,"calcium propionate, sorbic"
50,,,,sorbic acid.,,,,,acid.
51,Sample 9,Balance whole wheat,350 g,"Whole wheat flour (60.0 %),",Sample,Rye bread (Bakery -1),,,"Rye flour, wheat flour,water"
52,,and chia seed bread,,"wheat flour,water, sunflower",17,,,,"yeast, salt."
53,,Brand 1,,"kernels,flaxseed, chia seeds",Sample,Rye bread (Bakery -2),,,"Rye flour, wheat flour, water,"
54,,,,"(2.5 %), malt extract (barley,",18,,,,"yeast, salt."
55,,,,"rye), pumpkin seed kernels,",Sample,Whole wheat bread,,,"Whole wheat flour, wheat"
56,,,,"yeast, sunflower oil, vinegar,",19,(Bakery-1,,,"flour, water, yeast, salt."
57,,,,"salt,tomato powder,B1,B2,",Sample,Whole wheat bread,,,Whole wheat flour.wheat
58,,,,"B3,B6,folic acid,B12,",20,Bakery-2,,,"flour, water, yeast, salt."
59,,,,"calcium zinc, iron.",Sample,Wholemeal bread,a,,"Bran flour, wheat flour, water,"
60,Sample,Rye bread (Brand 2),400 g,"Wheat flour, water, rye flour",21,Bakery -1,,,"Bran flour, wheat flour, water,"
61,10,,,"(13.0 %), yeast, sourdough rye",Sample,Wholemeal bread,,,"Bran flour, wheat flour, water,"
62,,,,"powder, salt, sodium stearol-2-",22,Bakery-2,,,"yeast, salt."
63,,,,"lactylate, mono and diacetyl",Sample,Pide (White bread),a,,"Wheat flour, water, yeast,"
64,,,,tartaric acid esters of mono and,.23,Bakery-1,,,"sesame, salt."
65,,,,"diglycerides of fatty acids, guar", Sample,White bread (Bakery,,,"Wheat flour, water, yeast, salt."
66,,,,"gum, alpha amylase, lipase,",24,-1),,,
67,,,,"xylanase, ascorbic acid,",Sample,White bread (Bakery,,,"Wheat flour, water, yeast, salt."
68,,,,"fermented rye malt,fermented",25,-2),,,
69,,,,"rye malt flour, wheat malt",Sample,White bread (Bakery,a,,"Wheat flour, water, yeast, salt."
70,,,,"extract, calcium propionate,",26,-3),,,
71,,,,sorbic acid.,Sample,White bread (Bakery,,,"Wheat flour, water, yeast, salt."
72,Sample,Multi-grain bread,460 g,"Wheat flour, water, yeast, salt,",27,-4),,,
73,11,Brand 2,,"corn semolina, germ,",Sample,White bread (Bakery,,,"Wheat flour, water, yeast, salt."
74,,,,"sunflower kernels, flaxseed,",28,-5,,,
