,0,1,2,3,4,5,6,7,8,9,10
33,"Bread,from wholemeal flour,seeds,added folate",6,70.2,40.0,36.8,55.011.3,60.0,31.9-60.0,22.0  4.5,24.0,2.0-19.2
34,"Breads, And Bread Rolls, Rye, Fortified",8,74.8,40.0,37.6,23.212.3,21.8,5.1-48.0,9.3  4.9,8.7,2.0-19.2
35,"Bread, from rye flour, dark, added folate",1,75.0,40.0,37.1,22.9-,22.9,0.0,9.2-,9.2,0.0
36,"Bread,from rye flour, light, added folate",6,78.0,40.0,37.2,19.18.3,20.4,5.1-28.0,7.6  3.3,8.1,2.0-11.2
37,"Bread,pumperknickel",1,55.7,40.0,40.6,48.0-,48.0,0.0,19.2-,19.2,0.0
38,"Breads, And Bread Rolls, Fibre-Increased, Fortified",1,70.0,40.0,39.5,66.0-,66.0,0.0,26.4  -,26.4,0.0
39,"Bread,from wholemeal flour,added fibre",,70.0,40.0,39.5,66.0,66.0,0.0,26.4,26.4,0.0
40,"English-Style Muffins, Flat Breads, And Savoury and Sweet Breads",19,69.8,38.5,34.0,40.5  18.0,40.0,6.0-64.0,16.1  7.3,16.0,2.425.6
41,English-Style Muffins,2,67.0,35.0,34.8,25.2  -,25.2,11.2-39.1,3.9  -,8.8,3.9-13.7
42,"Muffin, mixed grain",1,67.0,35.0,35.8,11.2 -,11.2,0.0,3.9  -,3.9,0.0
43,Muffinwholemeal,1,67.0,35.0,33.7,39.1,39.1,0.0,13.7-,13.7,0.0
44,Flat Breads (E.g. Pita Bread),9,63.1,40.0,33.3,50.0  14.0,50.0,36.0-64.0,20.0  5.6,20.0,14.4-25.6
45,"Bread,flat(pita or Lebanese style,wholemeal",8,58.5,40.0,32.7,50.015.0,50.0,36.0-64.0,20.0  6.0,20.0,14.4-25.6
46,"Pizza base, from wholemeal flour",1,100.0,40.0,38.0,50.0 -,50.0,0.0,20.0-,20.0,0.0
47,"Savoury Filled or Topped Breads And Bread Rolls, Fortified",3,113.3,40.0,36.6,48.3  2.9,50.0,45.0-50.0,19.3  1.2,20.0,18.0-20.0
48,"Bread roll, from wholemeal flour, topped with cheddar cheese",1,110.0,40.0,31.9,50.0  -,50.0,0.0,20.0-,20.0,0.0
49,&vegemite,,,,,,,,,,
50,"Bread roll,from wholemeal flour,topped with spinach & feta",1,120.0,40.0,32.5,50.0-,50.0,0.0,20.0-,20.0,0.0
51,"Bread roll,from wholemeal flour,topped with cheese and herb",1,110.0,40.0,31.7,45.0-,45.0,0.0,9.8 -,18.0,0.0
52,"Sweet Breads,Buns and Scrolls, Fortified",2,84.0,40.0,34.2,24.4  -,24.4,7.8-41.0,9.8 -,9.8,3.1-16.4
53,"Bread,from white and wholemeal wheat flour,added dried fruit",1,83.0,40.0,36.0,7.8  -,7.8,0.0,3.1-,3.1,0.0
54,"Bread,from wholemeal flour,added dried fruit",1,85.0,40.0,32.4,41.0-,41.0,0.0,16.4  -,16.4,0.0
