,0,1,2,3
25,"Affairs. The George Washington University Medical Center, Washington, D.C",,larva of Raffia Palm Weevil: Rhynchophorus phoenicis. Pac. J.Sci.Technol.12 (2,
26,Technical Report NASA-CR-169056.,Technical Report NASA-CR-169056.,392-400.,392-400.
27,"EFSA,2012. Scientific opinion on dietary reference values for protein.EFSA panel on",,"Okaraonye, C.C., Ikewuchi, J.C., 2008. Rhynchophorus phoenicis (F) larva meal: nutri",
28,"dietetic products, nutrition and allergies (NDA).EFSA J. 10,1-66.","dietetic products, nutrition and allergies (NDA).EFSA J. 10,1-66.","tional value and health implications.J.Biol. Sci.8 (7),1221-1225.",
29,"Ebenebe,C.I.,Okpoko,V.O., Ufele,A.N.,Amobi, M.I.,2017.Survivability:growth per",,"Omotoso, O.T., Adedire, C.O., 2007. Nutrient composition, mineral content and the so-",
30,formance and nutrient composition of the African Palm Weevil (Rhyncophorus,,"lubility of the proteins of palm weevil, Rhynchophorus phoenicis f. (Coleoptera:",
31,phoenicis Fabricius reared on Four different substrates.J.Biosci.Biotechnol.Discov,,"Curculionidae).J.Zhejiang Univ.Sci.B 8 (5,318-322.",
32,,"2,1-9.","Onyeike, E.N., Ayalogu, E.O., Okaraonye, C.C., 2005. Nutritive value of the larvae of",
33,"Edijala, J.K., Egbogbo, O., Anigboro, A.A., 2009. Proximate composition and cholesterol",,"raphia palm beetle (Oryctes rhinoceros) and weevil. J. Sci. Food Agric. 85, 18221828",
34,concentrations of Rhynchophorus phoenicis and Oryctes monoceros larvae subjected,,http://dx.doi.org/10.1002/jsfa.2054.,http://dx.doi.org/10.1002/jsfa.2054.
35,"to different heat treatments. Afr. J. Biotechnol. 8 (10), 2346-2348.","to different heat treatments. Afr. J. Biotechnol. 8 (10), 2346-2348.","Payne, C.L., Scarborough, P., Rayner, M., Nonaka, K., 2015. A systematic review of nu",
36,"Ekpo,K.E.,Onigbinde,A.O.,2005.Nutritional potentials of the larva of Rhynchophorus",,"trient composition data available for twelve commercially available edible insects,",
37,"phoenicis (F).Pak.J.Nutr.4(5),287-290.","phoenicis (F).Pak.J.Nutr.4(5),287-290.","and comparison with reference values. Trends Food Sci.Technol.47,69-77.",
38,"Ekpo, K.E.,Onigbinde,A.O.,Asia,I.O.,2009.Pharmaceutical potentials of the oils of",,"Ramos-elorduy, J., Pino Moreno, J.M., Prado, E.E., Perez, M.A., Otero, J.L., de Guevara",
39,"some popular insects consumed in southern Nigeria. Afr. J. Pharm. Pharmacol. 3 (2),",,"O.L., 1997. Nutritional value of edible insects from the State of Oaxaca, Mexico. J",
40,,51-57.,"Food Compos. Anal. 10, 142-157.","Food Compos. Anal. 10, 142-157."
41,"Elemo, B.O., Elemo, G.N., Makinde, M.A., Erukainure, O.L., 2011. Chemical evaluation of",,"Rumpold, B.A., Schltiter, O.K., 2013. Nutritional composition and safety aspects of edibl",
42,"African palm weevil,Rhychophorus phoenicis,larvae as a food source.J.Insect Sci.11",,"insects.Mol.Nutr.Food Res.57(5,802-823.",
43,"146,1-6.","146,1-6.","Simopoulos, A.P.,2008. The importance of the omega-6/omega-3 fatty acid ratio in",
44,"FAO- FIDA -WFP,2015.L'etat de I'insecurite alimentaire dans le monde 2015",,"cardiovascular disease and other chronic diseases. Exp. Biol. Med. 233 (6), 674688",
45,"Objectifs internationaux 2015 de reduction de la faim: des progres inegaux. FAO,",,"Tamesse, J.L., Kekeunou, S., Tchatchouang, L.J., Ndegue, O.L.M., Aissatou, L.M.,",
46,"Rome.Retrieved june 28,2017 from: http://doi.org/10.1024/1012-5302.16.6.384",,"Tombouck, D., Youssa, B., 2016. Insects as food, traditional medicine and cultural",
47,"FAO,1970.Amino-Acid Content of Foods and Biological Data on Proteins. FAO, Rome.",,"rites in the west and south regions of Cameroon.J.Insects Food Feed 2(3),153-16",
48,"Retrieved July 12, 2017 from: http://www.fao.org/docrep/005/AC854T/AC854T00.",,"Tanyi Tambe, J., Riolo, P., Okolle, J.N., Isidoro, N., Fanciulli, P.P., Dallai, R., 2013. Sexua",
49,htm#TOC1.,htm#TOC1.,size differences and colour polymorphism of Rhynchophorus phoenicis in the,
50,"FAO, 2009. How to feed the world in 2050. In: Proceedings of the Expert Meeting on How",,"southwest region of Cameroon.Bull.Insectol.661,153-159.",
51,"to Feed the World in 2050. 2426 June 2009. FAO Headquaters, Rome. . Retrieved",,"Tzompa-Sosa, D.A., Yi, L., van Valenberg, H.J.F., van Boekel, M.A.J.S., Lakemond,",
52,"june 05, 2017 from: 1-35. http://doi.org/10.1111/j.1728-4457.2009.00312.x.",,"C.M.M., 2014. Insect lipid profile: aqueous versus organic solvent-based extraction",
53,"Fogang Mba, A.R., Kansci, G.,Viau, M., Hafnaoui, N., Meynier A., Demmano, G., Genot",,"methods.Food Res.Int.62,1087-1094.","methods.Food Res.Int.62,1087-1094."
54,"C.,2017. Lipid and amino acid profiles support the potential of Rhynchophorus",,"United Nations, 2015. World Population Prospects: the 2015 revision. Key findings &",
55,,,"advance tables. Working Paper No.ESA/P/WP.241. New York,United Stated of",
56,"Folch, J., Lees, M., Stanley, G.H.S., Sloane Stanley, G., 1957. A simple method for the",,America.,America.
57,497-509,497-509,"Vantomme, P., 2013a. Edible insects. Future prospects for food and feed security.",
58,"Ghosh, S., Jung, C., Meyer-rochow, V.B., 2016. Nutritional value and chemical compo",,"FAO Forestry Paper, 171. pp. 1187. Retrieved, June 22, 2017 from: http://www.",
59,"sition of larvae, pupae, and adults of worker honey bee, Apis mellifera ligustica as a",,ncbi.nlm.nih.gov/pubmed/18330140.,ncbi.nlm.nih.gov/pubmed/18330140.
60,"sustainable food source. J. Asia-Pac. Entomol. 19 (2), 487-495.","sustainable food source. J. Asia-Pac. Entomol. 19 (2), 487-495.","Van Huis, A., Van Itterbeeck, J., Klunder, H., Mertens, E., Halloran, A., Muir, G..",
61,"of Rhynchophorus phoenicis F.Pak. J. Nutr.9 (11),1043-1046.",,"Vantomme, P., 2013b. Nutritional values of insects for human consumption. Edibl",
62,"of Rhynchophorus phoenicis F.Pak. J. Nutr.9 (11),1043-1046.",,Insects: Future Prospects for Food and Feed Scarcity.pp.67-80.,
63,"Janssen, R.H., Vincken, J.-P., van den Broek, L.A.M., Fogliano, V., Catriona, M.M..",,"Viau, M., Genot, C., Ribourg, L., Meynier, A., 2016. Amounts of the reactive aldehydes",
64,"Lakemond, C.M.M., 2017.Nitrogen-to-protein conversion factors for three edible",,"malonaldehyde,4-hydroxy-2-hexenal: and 4-hydroxy-2-nonenal in fresh and oxidize",
65,"insects: Tenebrio molitor,Alphitobius diaperinus, and Hermetia illucens. J. Agric",,edible oils do not necessary reflect their peroxide and anisidine values. Eur. J. Lipi,
66,"Food Chem.65 (11),2275-2278.","Food Chem.65 (11),2275-2278.","Sci.Technol.118,435-444.","Sci.Technol.118,435-444."
67,"Jonas-Levi,A.,Itzhak Martinez, J.J.,2017.The high level of protein content reported in",,"WHO/FAO/UNU, 2007. Protein and amino acid requirements in human nutrition. Worl",
68,"insects for food and feed is overestimated.J.Food Compos. Anal. 62,184-188",,"Health Organization Technical Report Series.. Retrieved march 21,2017 from",
69,"Kabri, T.H., Meynier, A., Bontemps, D., Gaillard, C., Foucat, L., Linder, M., Genot, C.",,http://www.ncbi.nlm.nih.gov/pubmed/18330140.,
70,"ified in triacylglycerols or phospholipids. Eur. J. Lipid Sci. Technol. 115 (11),",,"Wattanapongsiri, A., 1966. Arevision of the genera Rhynchophorus and dynamis",
71,"ified in triacylglycerols or phospholipids. Eur. J. Lipid Sci. Technol. 115 (11),",,"(Coleoptera: curculionidae). PhD Thesis. Oregon State University, USA.",
72,1294-1308.,1294-1308.,"Womeni, H.M., Tiencheu, B., Linder, M., Nabayo, M.C., Tenyang, N., Tchouanguep, M.F",
73,"Kokondi, K., Leclercq, M., Bourgeay-Causse, M., Pascaud, A., Gaudin-Harding, F., 1987.",,"Villeneuve, P., Fanni, J., Parmentier, M., 2009. Oils of insects and larvae consumed i",
74,Interet nutritionnel de chenilles d'attacides du Zaire: composition et valeur nu-,,Africa: potential sources of polyunsaturated fatty acids. OCL -- Oleagineux Corps,
75,"tritionnelle. Cahier de Nutrition et de Dietetique 22 (6),473-477.","tritionnelle. Cahier de Nutrition et de Dietetique 22 (6),473-477.","Gras Lipides 16 (4), 230235.","Gras Lipides 16 (4), 230235."
76,"Lenga,A.,Mafute,C.,Kinkela,T.,2012.Conservation et etude de la valeur nutritive des",,"Womeni, H.M.,Tiencheu,B.,Linder,M.,Nabayo,M.C.,Tenyang, N.,Tchouanguep, F.",
77,larves de Rhynchophorus phoenicis (Curculionidae) et Oryctes rhinoceros,,"et al.,2012. Nutritional value and effect of cooking,drying and storage process or",
78,"(Scarabeidae), deux coleopteres d 'interet alimentaire au Congo-Brazzaville, 6",,some functional properties of Rhynchophorus Phoenicis. Int. J. Life Sci. Pharma Res,
79,(August).pp.1718-1728.,(August).pp.1718-1728.,"2 (3),203-219.","2 (3),203-219."
