,0,1,2,3,4,5,6,7,8,9,10,11,12
21,"trans-2,6-Dimethyl-2,7-octadiene-1,6 diol",73.4,97.9,34.5,32.6,33.4,33.4,,61.0,19.1,23.3,29.1,34.9
22,cis-2.6-Dimethyl-2.7-octadiene-1.6 diol,141.8,97.9,34.5,36.4,83.7,83.7,,119.5,115.2,54.4,156.9,190.7
23,"trans-3,7-Dimethyl-2-en-1,7-octandiol",36.1,21.2,22.3,44.5,18.1,18.1,,43.5,75.1,54.4,11.6,23.1
24,Geranic acid,31.8,21.9,17.8,36.4,11.8,11.8,,40.5,48.1,33.9,11.6,23.1
25,"p-Menthene-7,8diol",33.0,22.6,7.3,13.3,17.5,17.5,,21.1,30.2,27.5,16.9,33.2
26,Total,457.5,292.9,205.3,274.1,274.1,274.5,,423.7,460.7,378.8,415.1,497.5
27,Benzenoids,,,,,,,,,,,,
28,Benzaldehyde,6.0,7.0,5.1,1.9,4.6,4.6,4.4,4.4,11.2,3.5,4.2,2.0
29,Methyl salicylate,66.9,139.4,30.0,16.7,,43.7,,119.5,5.3,4.5,7.8,8.5
30,-Methyl-benzenemethanol,10.5,1.4,3.9,Nd,3.7,3.7,1.9,1.9,5.6,1.3,3.0,3.0
31,Benzyl alcohol,460.3,376.6,198.7,226.0,226.0,290.1,,325.4,271.4,168.9,71.8,233.9
32,2-Phenylethanol,279.0,302.5,125.1,169.1,169.1,182.8,,256.8,238.5,136.8,186.9,254.2
33,Omovanillic alcohol,108.7,11.7,77.1,35.6,,51.4,,19.8,164.5,104.7,34.8,4.4
34,Dihydroconiferyl alcohol,75.8,21.6,68.5,24.2,52.4,52.4,,28.7,34.8,10.9,164.4,19.7
35,Total,1007.2,860.2,508.4,473.5,473.5,628.7,,756.5,731.3,430.6,472.9,527.7
36,Phenols,,,,,,,,,,,,
37,4-Vinylguaicol,11.0,2.5,6.6,3.5,10.3,10.3,5.1,5.1,nd,12.8,12.5,11.8
38,4-Vinylphenol,9.8,1.8,5.9,3.5,6.2,6.2,,2.1,nd,9.6,8.0,17.9
39,Total,20.8,4.3,12.5,7.0,16.5,16.5,7.2,7.2,,22.4,20.5,29.7
40,Norisoprenoids,,,,,,,,,,,,
41,3-Hydroxy--damasconea,85.6,47.5,33.0,45.4,20.6,20.6,,34.2,58.4,55.8,44.3,91.5
42,3 Oxo  ionolb,36.7,31.5,42.9,48.9,,19.5,,23.2,38.7,33.5,26.7,17.9
43,"3,9-Dihydroxy-mega-5ene",58.7,31.5,101.1,179.7,nd,nd,,18.6,nd,90.7,40.1,55.9
44,Vomifoliolc,253.7,89.0,171.3,179.7,179.7,157.6,,167.8,160.4,160.5,148.2,195.7
45,Total,434.7,183.9,348.3,400.3,400.3,197.7,,243.8,257.5,340.5,259.3,361.0
46,Total,2036.7,1433.6,1150.5,1223,1223,1220.1,,1521.4,1511.1,1208.2,1256.4,1496.5
47,Compounds (ug/mL),R(P),,R(B),,R(Rd),R(Rd),,,R(Rg),,R(V),
48,,1997,1998,1997,,1997,,1998,1998,1997,1998,1997,1998
49,(B) White wine Roupeiro in the eight sub-regions of Alentejo region,,,,,,,,,,,,
50,C6 compounds,,,,,,,,,,,,
51,Hexanol,336.2,85.4,106.3,,71.0,,77.6,77.6,96.9,69.8,120.6,112.2
52,cis-3-Hexenol,53.0,14.0,25.6,,34.6,,11.5,11.5,15.3,7.8,17.8,12.0
53,Trans-2-Hexenol,19.8,5.3,11.3,,9.0,,3.5,,8.0,2.7,9.2,4.1
54,Total,409.0,104.7,143.2,,114.6,114.6,92.6,92.6,120.2,80.3,147.6,128.3
55,Terpenes,,,,,,,,,,,18.4,
56,trans-Furan linalool oxide,18.3,16.3,21.7,,15.0,,12.8,12.8,18.5,6.8,18.4,12.9
