,0,1,2,3,4,5,6,7,8,9,10,11
40,OKAY,207  5e,24.5 ,15.8  0.7m,1.11 ,17.7 ,124  2hi,tr,0.410 ,2.65  0.51 j,33.2  1.8hi,0.56 
41,,,0.8b,,0.11bcd,0.7jk,,,0.119bc,,,0.00abc
42,IOAYS,222  3,13.1 ,54.3  0.8b,1.32 ,35.9 ,166 3b,tr,0.297 ,7.19 ,21.2  5.7i,0.39 
43,,cd,0.6ijkl,,0.28bcd,1.7abc,,,0.133bc,0.30efghi,,0.00abc
44,QA23,219 ,14.4 ,38.8  0.6ef,1.85 ,34.9 ,176 2b,tr,0.361 ,6.01  0.02i,44.1 ,tr
45,,2cde,0.4ghi,,0.22a,1.9bc,,,0.162bc,,0.4efgh,
46,BDX,2355ab,17.7 ,31.4 0.1 h,1.17 ,20.4 ,1053L,tr,1.34 ,9.08 ,tr,tr
47,,,1.1e,,0.04bcd,1.0hij,,,0.45b,0.48cdefgi,,
48,CM,228 2bc,18.5 ,61.0  1.0a,1.12 ,38.3 ,212  4a,0.438 ,0.943 ,10.7 2.0cde,tr,tr
49,,,2.9d,,0.20bcd,0.1a,,0.000b,1.100bc,,,
