,0,1,2,3,4,5,6
45,Pirimiphos-methyl,77 (5.6),80.4 (10.7),74.8 (11.8),74.8 (11.8),72.9 (12.7),70.7 (6.1)
46,,122.7 (4.0),109.7 (8.4),91.6 (11.0),91.6 (11.0),101.2 (5.6),115.3 (4.9)
47,Propetamphos,76.4 (9.1),80.3 (9.4),72.5 (5.1),72.5 (5.1),63.5 (12.4),71.2 (5.4)
48,,94.6 (7.6),98.9 (9.4),82.6 (5.2),82.6 (5.2),88.5 (9.1),107.6 (5.3)
49,Ronnel,71.3 (6.2),754 (9.0),76.6 (4.6),76.6 (4.6),76.0 (2.9),69.0 (8.0)
50,,102.3 (4.9),100.2 (4.3),91.8 (4.4),91.8 (4.4),92.8 (7.2),88.2 (4.3)
51,Terbufos,78.1 (6.7),76.9 (8.4),69.8 (5),69.8 (5),65.8 (10.2),68.1 (5.9)
52,,93.4 (5.8),94.4 (8.4),78.9 (5.1),78.9 (5.1),88.2 (8.1),104 (5.7)
53,Terbufossulfone,78.9 (8.3),79.0 (10),74.5 (6.3),74.5 (6.3),75.6 (19.2),70.8 (4.6)
54,,"101,2 (7.3)",99.9 (9.9),70.2 (7.5),70.2 (7.5),94.3 (10.4),113.8 (4.3)
55,Tetrachlorvinphos,76.4 (10.2),71.6 (18.8),72.2 (7.1),72.2 (7.1),78.4 (14.9),67.7 (7.3)
56,,101.7 (9),104.1 (17.9),105.4 (7.8),105.4 (7.8),131.5 (11.9),72.9 (4.3)
57,Tolclofos-methyl,74.7(7.8),78.1(8.2),78.2 (3.6),78.2 (3.6),76.4 (11.8),72.9 (4.3)
58,,99.2 (6.6),97.1 (7.3),84.3 (3.6),84.3 (3.6),82.6 (6.8),93.3 (4.3)
59,Triazophos,68.1 (5.9),65.8 (7.0),73.1 (6.7),73.1 (6.7),68.2 (12.1),68.9 (8.3)
60,,81.0(4.9),102.8 (6.3),93.4 (6.8),93.4 (6.8),132.2 (8.0),136.8 (7.1)
