,0,1,2,3
43,"anakis, C.M., 2013. Emerging technologies for the production of nutraceuticals from",,"by thermal degradation of alliin and deoxyalliin. J.Agric. Food Chem.45,","by thermal degradation of alliin and deoxyalliin. J.Agric. Food Chem.45,"
44,agricultural by-products: a viewpoint of opportunities and challenges. Food Bioprod.,,3580-3585.,
45,"Process.91,575-579.","Process.91,575-579.",,
46,"C.-M.,Takezaki,T.,Ding,J.-H.,Li,M.-S.,Tajima,K.1999.Protective effect of",,sulfoxideimportant flavor precursors of brassica and allium vegetables. J. Agric,sulfoxideimportant flavor precursors of brassica and allium vegetables. J. Agric
47,allium vegetables against both esophageal and stomach cancer A simultaneous case-,,"Chem. 46, 4334-4340.",
48,"referent study of a high-epidemic area in Jiangsu Province, China. Jpn. J. Cancer Res",,"Kumar, B., Smita, K., Kumar, B., Cumbal, L., Rosero, G., 2014. Microwave-assistec","Kumar, B., Smita, K., Kumar, B., Cumbal, L., Rosero, G., 2014. Microwave-assistec"
49,"90,614-621.","90,614-621.",extraction and solid-phase separation of quercetin from solid onion (Allium ce),extraction and solid-phase separation of quercetin from solid onion (Allium ce)
50,"izalez M.E. AnthonG.E., Barrett,D.M., 2010. Onion cells after high pressure and",,"Sep.Sci.Technol.49,2502-2509.",
51,"analytical methods and impact on tissue texture. J. Food Sci. 75, E426E432.",,"Lokke,M.M.,Edelenbos,M.,Larsen,E.,Feilberg,A.,2012.Investigation of volatil","Lokke,M.M.,Edelenbos,M.,Larsen,E.,Feilberg,A.,2012.Investigation of volatil"
52,"analytical methods and impact on tissue texture. J. Food Sci. 75, E426E432.",,emitted from freshly cut onions (Allium cepa L. by real time proton-transfer rea,emitted from freshly cut onions (Allium cepa L. by real time proton-transfer rea
53,"en, A., Goldman, W.F., Trainin, Z., Goldman, S.R., 2002. Antiviral composition",,"mass spectrometry (PTR-MS).Sensors (Basel) 12, 16060-16076.",
54,derived from allium CEPA and therapeutic use thereof,derived from allium CEPA and therapeutic use thereof,"Lawson, L.D., Gardner, C.D., 2005. Composition, stability, and bioavailability of g","Lawson, L.D., Gardner, C.D., 2005. Composition, stability, and bioavailability of g"
55,"f, E., Soper, J.C., 1996. Flavored flour containing allium oil capsules and method of",,"products used in a clinical trial. J. Agric. Food Chem. 53, 62546261.",
56,making flavored flour dough product. US 5536513 A.,making flavored flour dough product. US 5536513 A.,"Lechado, C.N.,Arjona,A.B.,Ayala,E.G.,Lopez,A.,V,Moll, M.C.N.,Rus,A.S.,201","Lechado, C.N.,Arjona,A.B.,Ayala,E.G.,Lopez,A.,V,Moll, M.C.N.,Rus,A.S.,201"
57,"liwell, B., Gutteridge, J.M.C., Cross, C.E., 1992. Free-radicals, antioxidants, and",,of propyl propane thiosulfinate and propyl propane thiosulfonate for the prev,of propyl propane thiosulfinate and propyl propane thiosulfonate for the prev
58,"human-disease -where are we now.J.Lab.Clin.Med.119,598-620","human-disease -where are we now.J.Lab.Clin.Med.119,598-620",and reduction of parasites in aquatic animals. US 20150094381 A1,
59,",J., Lawson, L., HanG., HanP.,1995. Spectrophotometric method for quantitative",,"Lee, S.-N., Kim N.-S., Lee D.-S., 2003. Comparative study of extraction technique","Lee, S.-N., Kim N.-S., Lee D.-S., 2003. Comparative study of extraction technique"
60,determination of allicin and total garlic thiosulfinates. Anal. Biochem. 225 (1),,determination of garlic flavor components by gas chromatography-mass,
61,157-160.,157-160.,"spectrometry.Anal.Bioanal.Chem.377,749-756.",
62,"isenA.E.,Folts, D.J.,GoldmanL.I.,2012. Steam-cooking rapidly destroys and",,"Li, W.R., Shi, Q.S., Liang, Q., Huang, X.M., Chen, Y.B., 2014. Antifungal effect an","Li, W.R., Shi, Q.S., Liang, Q., Huang, X.M., Chen, Y.B., 2014. Antifungal effect an"
63,"reverses onion-induced antiplatelet activity.Nutr. J.11,76.","reverses onion-induced antiplatelet activity.Nutr. J.11,76.",mechanism of garlic oil on Penicillium funiculosum. Appl. Microbiol. Biotechnc,mechanism of garlic oil on Penicillium funiculosum. Appl. Microbiol. Biotechnc
64,", D., Chen, B., Switaj, L., Koletsky R.J., Ernsberger, P., 2010. Hyperglycemic response",,8337-8346.,
65,to oxidative stress in SHROB rats can be attenuated by an antioxidant from garlic.,,"Li, W.-Q., Zhou, H., Zhou, M.-Y., Hu, X.-P., Ou, S.-Y., Yan, R.-A., Liao, X.-J., Huang,","Li, W.-Q., Zhou, H., Zhou, M.-Y., Hu, X.-P., Ou, S.-Y., Yan, R.-A., Liao, X.-J., Huang,"
66,Endocr.Rev.31.,Endocr.Rev.31.,"Fu,L.,2015.Characterization of phenolic constituents inhibiting the formatic","Fu,L.,2015.Characterization of phenolic constituents inhibiting the formatic"
67,"k, M., Kwiecien, IL., Wlodek, L., 2009. Biological properties of garlic and garlic-derived",,sulfur-containing volatiles produced during garlic processing. J. Agric. Food ,sulfur-containing volatiles produced during garlic processing. J. Agric. Food 
68,"organosulfur compounds.Environ.Mol. Mutagen.50,247-265","organosulfur compounds.Environ.Mol. Mutagen.50,247-265","63,787-794",
69,"D., Nikolic, V., Nikolic, L., Stankovic, M., Stanojevic, L., Cakic, M., 2011. Allicin and",,"Li,F.,Li,Q.,Wu,S.,Tan,Z.,2017.Salting-out extraction of allicin from garlic A","Li,F.,Li,Q.,Wu,S.,Tan,Z.,2017.Salting-out extraction of allicin from garlic A"
70,"related compounds: biosynthesis, synthesis and pharmacological activity. Facta Univ.",,sativum L.) based on ethanol/ammonium sulfate in laboratory and pilot scale.,sativum L.) based on ethanol/ammonium sulfate in laboratory and pilot scale.
71,"-Ser. Phys. Chem. Technol.9, 9-20.","-Ser. Phys. Chem. Technol.9, 9-20.","Chem.217,91-97.",
72,"i,J.,Ide,N.,Nagae,S.,Moriguchi,T.,Matsuura, H.,ItakuraY.,1994.Antioxidant",,"Liu, Y., Ning-ping, T., 2009. Optimization of supercritical CO extraction of allicir","Liu, Y., Ning-ping, T., 2009. Optimization of supercritical CO extraction of allicir"
73,and radical scavenging effects of aged garlic extract and its constituents. Planta Med,,"garlic cloves. Food Sci. 30,137-141",
74,,,"Liu,C.T.,Sheen,L.Y.,Lii, C.K.,2007.Does garlic have a role as an antidiabetic a","Liu,C.T.,Sheen,L.Y.,Lii, C.K.,2007.Does garlic have a role as an antidiabetic a"
75,"venpaa,E.,Zhang,Z.,Huopalahti,R.,King,J.W.,1998.Determination of fresh onion",,"Mol. Nutr. Food Res.51,1353-1364.",
76,(Allium cepa L. volatiles by solid phase microextraction combined with gas,(Allium cepa L. volatiles by solid phase microextraction combined with gas,"Locatelli, D.A., Nazareno, M.A., Fusari, C.M., Camargo, A.B., 2017. Cooked garlic","Locatelli, D.A., Nazareno, M.A., Fusari, C.M., Camargo, A.B., 2017. Cooked garlic"
77,"chromatography-mass spectrometry. Z. Lebensm. Unters. Forsch. 207, 39-43.","chromatography-mass spectrometry. Z. Lebensm. Unters. Forsch. 207, 39-43.",antioxidant activity: correlation with organosulfur compound composition. Fe,antioxidant activity: correlation with organosulfur compound composition. Fe
78,"larinesingh, J., 2014. Herbs that ensure good health and longevity. West Indian Med.",,"Chem.220,219-224.",
79,"E.Y., Lim, S., Kim, S., oh Park, Y.S., Jang, J.K., Chung, M.S., Park, H., Shim, K.S.,","J.63,90-91.","Mendez Lagunas, L.L., Castaigne, F., 2008. Effect of temperature cycling on allina","Mendez Lagunas, L.L., Castaigne, F., 2008. Effect of temperature cycling on allina"
80,"Choi, Y.J., 2011. Optimization of various extraction methods for quercetin from",,"activity in garlic. Food Chem. 111, 5660.",
81,"Choi, Y.J., 2011. Optimization of various extraction methods for quercetin from",,"Ma,Y., Song,D.,Wang, Z., Jiang, J., Jiang,T., Cui, F.,Fan X., 2011.Effect of ult","Ma,Y., Song,D.,Wang, Z., Jiang, J., Jiang,T., Cui, F.,Fan X., 2011.Effect of ult"
82,"onion skin using response surface methodology.Food Sci. Biotechnol. 20,","onion skin using response surface methodology.Food Sci. Biotechnol. 20,","pressure treatment on volatile compounds in garlic. J. Food Process Eng. 34,","pressure treatment on volatile compounds in garlic. J. Food Process Eng. 34,"
83,1727-1733,1727-1733,1915-1930,
84,,,,K.2008
