,0,1,2
23,"mushrooms:an inter-species comparative study.Food Chem.65,477-482.","Radzki,W.,Ziaja-Sottys,M.,Nowak,J.,Rzymowska,J.,TopolskaJ.,Stawinska,",
24,"anzi,P., Aguzzi,A.,Pizzoferrato,L.,2001.Nutritional value of mushrooms widely","Michalak-Majewska,M.,Zalewska-Korona,M.,Kuczumow,A.,2016.Effect",
25,"consumed in Italy.Food Chem.73,321-325.",processing on the content and biological activity of polysaccharides from,
26,"Manzi, P., Marconi, S., Aguzzi, A., Pizzoferrato, L., 2004. Commercial mushrooms:","Technol.66,27-33",
27,"nutritional quality and effect of cooking.Food Chem.84,201-206","Ragunathan, R.,Swaminathan, K., 2003.Nutritional status of Pleurotus spp:grov",
28,,"n various agro-wastes.Food Chem.80,371-375",
29,and amino aid contents of mushrooms cultivated in Finland.J.Agric.Food Chem.,"Rahman, M.M.,Ahmed,K.U.,Miah,N.U.,Khatoon,S.,Hossain,A.,2015.Effect ",
30,"50,6419-6422.",watering frequency on proximate analysis of pink oyster mushroom.Biore,
31,"McCleary, B.V., Draga, A., 2016. Measurement of -glucan in mushrooms and","Commun. 1, 36-39.","Commun. 1, 36-39."
32,"mycelial products.J.AOAC Int.99,364-373","Raman, J., Reddy, R., Lakshmanan, H., Selvaraj, V., Gajendrand, B., Nanjiana, R.,",
33,"Meng, T.X., Furuta, S., Fukamizu, S., Yamamoto, R., Ishikawa, H., Arung, E.T., Shimizu,","Chinnasamyd,A.,Sabaratnamb,V.,2015.Mycosynthesis and characterizatio",
34,"K.,Ohga,S.,Kondo,R.,2011.Evaluation of biological activities of extracts from",silver nanoparticles from Pleurotus djamor var: roseus and their in vitro,
35,"the fruiting body of Pleurotus citrinopileatus for skin cosmetics. J. Wood Sci. 57,","cytotoxicity effect on PC3 cells. Process Biochem. 50, 140-147.",
36,452-458.,"Rana,T., Bera, A.K., Bhattacharya, D., Das, S., Pan, D., Das,S.K., 2015. Characterizat",
37,"Meza-MenchacaT.,Suarez-Medellin,J.,Del Angel-Pinia,C.,Trigos,A.,2015.The",of arsenic-induced cytotoxicity in liver with stress in erythrocytes and its,
38,amoebicidal effect of ergosterol peroxide isolated from Pleurotus ostreatus.,"reversibility with Pleurotus florida lectin.Toxicol. Ind.Health 31,108-122.",
39,"Phytother.Res.29,1982-1986.","Ravi,B.,Renitta,R.E.,Prabha,M.L.,Issac,R.,Naidu,S.2013.Evaluation of antidiab",
40,,mushroom (Pleurotus ostreatus) in alloxan-induced diab,potential of oyster
41,,"mice.Immunopharmacol.Immunotoxicol.35,101-109.",
42,"2014,1-8.","Reis,F.S.,Martins,A.,Barros,L.,Ferreira,C.F.R.2012a.Antioxidant properties",
43,"Mircea,C.,Bild,V.,Zavastin,D.,2013.The protective effect of mushroom in",phenolic profile of the most widely appreciated cultivated mushrooms: a,
44,"experimentally induced diabetes in mice.Farmacia 61,268-275",comparative study between in vivo and in vitro samples.Food Chem.Toxicol,
45,,1201-1207.,1201-1207.
46,"N.M., 2013. LCMS-QTOF Determination of lentinan-like -D-Glucan content","Reis, F.S., Barros, L., Martins, A., Ferreira, I.C.F.R., 2012b. Chemical composition",
47,"isolated by hot water and alkaline solution from tiger's milk mushroom,termite",nutritional value of the most widely appreciated cultivated mushrooms: a,
48,"mushroom,and selected local market mushrooms.J.Mycol.2013,8","inter-species comparative study.Food Chem.Toxicol.50,191-197.",
49,"Moon, B., Lo, Y.M., 2013. Conventional and novel applications of edible mushrooms","Ren,D.,Zhao,Y.,Nie,Y.,Lu,X.,Sun,Y.,Yang,X.,2014.Chemical composition ",
50,"in today's food industry.J.Food Process.Preserv.38,2146-2153",Pleurotus eryngii polysaccharides and their inhibitory effects on high-fruct,
51,"Musieba,F.,Ojoth,S.,Mibey,R.,Stella,W.,Moraa,K.,2013.Proximate composition",diet-induced insulin resistance and oxidative stress in mice. Food Funct. 5,
52,,2609-2620,2609-2620
53,"mushrooms in Kenya.Am.J.Food Technol.8,1-7","Ren, D., Jiao, Y., Yang, X., Yuan, L., Guo, J., Zhao, Y., 2015. Antioxidant and antitun",
54,,effects of polysaccharides from the fungus Pleurotus abalonus. Chem. Biol.,
55,2013.Optimization of Pleurotus mushroom cultivation on saline sisal solid,"Interact.237,166-174.","Interact.237,166-174."
56,"waste.World Appl.Sci.J.23,1146-1150.","Rovensky, J., Stanikova, M., Svik, K., Bauerova, K., Jurovitova, J., 2011. The effect:",
57,"Muthangya, M., Mshandete, A.M., Amana, M.J., Hashim, S.O., Amelia, K., 2014.",B-glucan isolated from Pleurotus ostreatus on methotrexate treatment in r,
58,Nutritional and antioxidant analysis of Pleurotus HK 37 grown on Agave sisalana,"with adjuvant arthritis.Rheumatol.Int.31,507-511",
59,"saline solid waste.Int.J.Res.Biochem.Biophys.4,5-12","Saha, A.K., Acharya, S., Roy, A., 2012. Antioxidant level of wild edible mushroo",
60,"Vaguib, Y.M., Azmy, R.M., Samaka, R.M., Salem, M.F., 2014. Pleurotus ostreatus","Pleurotus djamor(Fr.Boedijn.J.Agricu.Technol.8,1343-1351.",
61,opposes mitochondrial dysfunction and oxidative stress in acetaminophen-,"Santoyo, S., Ramirez-Anguiano, A.N., Aldars-Garcia, L., Reglero, G., Soler-Rivas,",
62,"induced hepato-renal injury.BMC Complement.Altern.Med.14,494-506",2012. Antiviral activities of Boletus edulis: pleurotus ostreatus and Lentinus,
63,"Varaian, R., Narayan, O.P., Srivastava, J., 2014. Differential response of oyster shell",edodes extracts and polysaccharide fractions against Herpes simplex virus ty,
64,powder on enzyme profile and nutritional value of oyster mushroom Pleurotus,"J.Food Nutr.Res.51,225-235",
65,"florida PF05.BioMed Res.Int.2014,1-7.","Schneider,I.,Kressel,G.,Meyer,A.,Krings,U.,Berger,R.G.,Hahn,A.,2011.Lipi",
66,"Vgai, P.H.K., Ng, T.B., 2004. A ribonuclease with antimicrobial: antimitogenic and",lowering effects of oyster mushroom(Pleurotus ostreatus in humans.J.Fu,
67, antiproliferative activities from the edible mushroom Pleurotus sajor-caju.,"Foods 3,17-24.","Foods 3,17-24."
68,"Peptides 25,11-17.","Serafin-Mufioz, A.H., Kubachka, K., Wrobel, K., Gutierrez-Corona, J.F., Yathavakill",
69,,"K.,Caruso, J.A.,Wrobel, K.,2006.Se-enriched mycelia of Pleurotus ostreatu",
70,inhibits proliferation of human breast and colon cancer cells through p53,distribution of selenium in cell walls and cell membranes/cytosol. J. Agric. Fe,
71,"dependent as well as p53-independent pathway. Int. J. Oncol. 33, 261-269.","Chem.54,3440-3444","Chem.54,3440-3444"
72,"Viedzielski, P., Mleczek, M., Siwulski, M., Rzymski, P., Gasecka, M., Kozak, L., 2015.","Shashirekha, M.N., Rajarathnam, S., Bano, Z., 2005. Effects of supplementing ri",
73,Supplementation of cultivated mushroom species with selenium:,straw growth substrate with cotton seeds on the analytical characteristics of,
74,"bioaccumulation and speciation study. Eur. Food Res. Technol. 241, 419-426.","mushroom,Pleurotus florida(Block &Tsao.Food Chem.92,255-259.",
75,"Nieto, I.J.,Chegwin, C.,2013.The effect of different substrates on triterpenoids and","Shi,X.,Zhao, Y., Jiao, Y., Shi, T.,Yang,X.,2013. ROS-dependent mitochondria",
76,"fatty acids in fungi of the genus Pleurotus.J.Chil.Chem.Soc.58,1580-1583",molecular mechanisms underlying antitumor activity of Pleurotus abalonu,
77,"Novak, R.,2011.Are pleuromutilin antibiotics finally fit for human use? Ann. N.Y","acidic polysaccharides in human breast cancer MCF-7 cells.PLoS One 8,e642",
78,"Acad.Sci.1241,71-81.","Singh, M.P., Singh, V.K., 2012. Biodegradation of vegetable and agrowastes by",
79,"Oh, Y.S., Hwang, J.H., Lim, S.B., 2012. Physiological activity of tofu fermented with",Pleurotus sapidus:A novel strategy to produce mushrooms with enhanced y,
80,"mushroom mycelia.Food Chem.133,728-734.","and nutrition.Cell.Mol.Biol.58,1-7.","and nutrition.Cell.Mol.Biol.58,1-7."
81,"Dwaid,M.N.,Raman,J.,Lakshmanan,H.,AI-Saeedi,S.S.S.,Sabaratnam,V.,Abed,I.A.,2015.","Soto-Velazco, C., Serratos, J.C., Ruiz, M., Garcia, P., 2000. Analisis proximal y de",
82,Mycosynthesis of silvernanoparticlesby Pleurotus cornucopiae var:citrinopileatus,aminoacidos de los resiudos de cosecha del hongo Pleurotus ssp. Revista,
83,"and its inhibitory effects against Candida sp. Mater. Lett. 153, 186190.","Mexicana de Micologia 21,49-53.","Mexicana de Micologia 21,49-53."
