,0,1,2,3,4,5,6,7,8,9
42,,Podarok Sadu,61.97  1.38 tu,75.27  1.94 r,3.77  0.21 lm,nd,83.12 1.45n,474.91  3.80 q,4.3,699.05  4.90 o-q
43,6,Prozrocznaja,75.29  2.04 rs,75.91 1.85 r,3.18  0.25 lm,nd,127.24  2.54,456.84  4.12 qr,3.0,738.45  5.12 o-q
44,,,,,,,1,,,
45,7,Tatiana,47.741.09v,51.26  1.24 v,17.36  0.74 fg,nd,178.60 2.83,375.813.05 r,3.8,670.77 3.06 p-r
46,,,,,,,ij,,,
47,Seeds,,,,,,,,,
48,1,Bot.-Ljubitel.,59.48  1.64 tu,109.01  2.43 no,1.32  0.10 n,nd,51.58  1.33,1282.71  24.8 k,10.2,1504.10  13.5 j-l
49,,,,,,,p-t,,,
50,2,Golden Rain,54.80 1.56 u,101.35  2.23 o-q,1.05 0.08 o,nd,36.29  1.20,1144.6030.2 1,5.3,1338.09  12.6 1
51,,,,,,,v-X,,,
52,,Luczistaja,50.79  1.35 v,78.24  2.06 r,1.31 0.13 n,nd,30.08  1.54 x,967.49  19.4 mn,7.8,1127.91  16.9 m
53,4,Maryja,60.16  1.20 tu,103.33  2.64 n-p,1.03 0.13 o,nd,33.18  1.09,1297.65  48.3 k,5.5,1495.36  14.0 j-l
54,,,,,,,WX,,,
55,5,Podarok Sadu,82.17  1.65 qr,150.24  2.39 k,1.22  0.05 n,nd,47.47  2.07,1623.86  50.3 h,7.6,1904.96  22.4 i
56,,,,,,,rv,,,
57,6,Prozrocznaja,68.13  1.93 st,109.79  1.95 n,1.49  0.21 n,nd,53.25  1.49,1190.61  47.0 1,10.5,1423.26  22.7 kl
58,,,,,,,p-s,,,
59,7,Tatiana,84.55  2.05 qr,137.90  2.83 1,1.16  0.09 n,nd,39.14  1.28,1360.63  28.3 j,9.1,1623.38  13.8 j
60,,,,,,,u-x,,,
61,Branches,,,,,,,,,
62,1,Bot.-Ljubitel.,36.66  1.67 w,5.40  2.57 xy,nd,nd,1823.77 ,5630.83  53.4 f,2.5,7496.66  23.5 e
63,,,,,,,8.02 d,,,
64,2,Golden Rain,19.60  0.95 y,1.51  1.30 xy,nd,nd,2215.51,7028.88  60.8 d,2.4,9265.49  30.2 c
65,,,,,,,9.23c,,,
66,3,Luczistaja,24.61  1.36 wx,1.69  1.82 xy,nd,nd,2690.62 ,9481.02  73.5 a,2.5,12197.94  26.1 a
67,,,,,,,8.45b,,,
68,4,Maryja,145.95  3.93 p,9.47  2.40 x,nd,nd,24325.10,9083.70  66.1 b,2.4,11531.76  22.3 b
69,,Maryja,,,,,8.83 a,,,
70,5,Podarok Sadu,7.12  1.85 z,1.91  0.73 xy,nd,nd,1773.83 ,6341.54  48.3 e,2.4,8124.40  30.4 d
71,,,,,,,7.34e,,,
72,6,Prozrocznaja,25.16  2.04 wx,2.22  0.93 xy,nd,nd,1719.38 ,5587.42  32.2 f,2.6,7334.18  31.5 e
