,0,1,2,3,4,5,6,7,8,9,10,11,12
48,carned,72.5,4504374528,4504374528,4504374528,279284+2828,279284+2828,34,34327,34327,93,93827,29.5 30.13.828
49,1/4 lb hamburger,,,,,,,,,,,,29.5 30.13.828
50,on white roll w/,,,,,,,,,,,,
51,tood,53.7,38558/3728,38558/3728,38558/3728,Z11Z131828,Z11Z131828,65,672127,672127,151171527,151171527,21.021.42.228
52,homemade,84.6,345 321 6728,345 321 6728,345 321 6728,621632628,621632628,18,18427,18427,61,611127,11.111.01.828
53,"casserole,",,,,,,,,,,,,
54,homemade,69.7,3153076128,3153076128,3153076128,1101111728,1101111728,87,9133(27,9133(27,1031062227,1031062227,15.715.72.528
55,Frozen dinner,63.0,664687128,664687128,664687128,1041031328,1041031328,32,30,7(27,73,751127,12.712.91.728
56,"friea chicken,",,,,,,,,,,,,
57,cornbread and/or,,,,,,,,,,,,
58,"veg,heated",55.8,53053210228,53053210228,53053210228,2422432328,2422432328,29288(27,29288(27,29288(27,241282927,241282927,22.2 22.53.428
59,Soups,,,,,,,,,,,,
60,tuted w/whole,82.8,,,3083166328,,,,,,,,
61,milk,82.8,,3083166328,3083166328,1801743528,1801743528,50,511927,511927,52501627,52501627,11.611.12.828
