,0,1,2
23,"ris Omar, S.,2010.Oleuropein in olive and its pharmacological effects. Sci. Pharm.78",,"non-communicable diseases.Antioxidants 8,578."
24,133-154.,133-154.,"Ortega-Garcia,F.,Blanco,S.,Peinado,M.A.,Peragon,J.,2008.Polyphenol oxidase an"
25,"lalgo,M.J.,Pozzi,M.T.,Furlong,O.J.,Marchevsky,E.J.,Pellerano,R.G.,2018.",,its relationship with oleuropein concentration in fruits and leaves of olive (Olea
26,Classification of organic olives based on chemometric analysis of elemental data,,"europaea cv.Picual""trees during fruit ripening.Tree Physiol.28,45-54."
27,"Microchem.J.142,30-35.","Microchem.J.142,30-35.","Ben Othman, N., Roblain, D., Chammen, N., Thonart, P., Hamdi, M., 2009. Antioxidan"
28,"enez-Herrera,R.,Pacheco-Lopez,B.,PeragonJ.,2019.Water stress, irrigation and",,phenolic compounds loss during the fermentation of Chetoui olives. Food Chem.
29,concentrations of pentacyclic triterpenes and phenols in Olea europaea L. cv.Picual,,"116,662-669."
30,"olive trees. Antioxidants 8,294.","olive trees. Antioxidants 8,294.","Parsaei, M., Akhbari, K.,2020. Rutin-based phytomedicines for cancer benefit. In:"
31,"nakis, P.,Termentzi,A.,Michel,T.,Gikas,E.,Halabalaki, M.,Skaltsounis,A.L.,2013",,"Rahman, M., Beg, S., Kumar, V.,Ahmad,F.(Eds.),Nanomedicine for Bioactives."
32,From olive drupes to olive oil. An HPLC-orbitrap-based qualitative and quantitative,,"Springer, Singapore."
33,"exploration of olive key metabolites.Planta Med.79,1576-1587.",,"Regni, L., Del Pino, A.M., Mousavi, S., Palmerini, C.A., Baldoni, L., Mariotti, R."
34,"na-Munoz,A.,Contreras,M.M.,Espinola,F.,Moya,M.,Romero,I.,CastroE.,2020",,"Mairech, H.,Gardi,T.,D'Amato, R.,Proietti,P.,2019.Behavior of four olive"
35,Content of phenolic compounds and mannitol in olive leaves extracts from six,,"cultivars during salt stress.Front.Plant Sci.10,867."
36,Spanish cultivars: extraction with the Soxhlet method and pressurized liquids. Food,,"Ren, L.,Xue,X.,Zhang,F., Wang, Y., Liu, Y., Li, C.,Liang,X.,2007.Studies of iridoid"
37,"Chem.320,126626.","Chem.320,126626.",glycosides using liquid chromatography/electrospray ionization tandem mass
38,"nbert de Malezieu, M.,Ferron, S., Sauvager, A.,Courtel,P.,Ramassamy, C.,",,"spectrometry.Rapid Commun.Mass Spectrom.21,3039-3050."
39,"Tomasi, S.,Abasq, M.-L.,2019.UV-vis spectroelectrochemistry of oleuropein",,"Rigane, G.,Ben Salem, R., Sayadi, S., Bouaziz, M.,2011.Phenolic composition, isolation"
40,"tyrosol, and p-coumaric acid individually and in an equimolar combination.",,and structure of a new deoxyloganic acid derivative from Dhokar and Gemri-Dhoka
41,Differences in LC-ESI-MS profiles of oxidation products and their neuroprotective,,"olive cultivars.J.Food Sci.76,C965-C973."
42,"properties.Biomolecules 9,802.","properties.Biomolecules 9,802.","Roca,M.,Minguez-Mosquera,M.I.,2003.Carotenoid levels during the period of growtl"
43,"in,A.G.,Lavee,S.,2005.The influence of girdling on flower type, number",,"and ripening in fruits of different olive varieties (Hojiblanca, Picual and Arbequina"
44,"inflorescence density,fruit set, and yields in three different olive cultivars (Barnea,",,"J.Plant Physiol.160,451-459."
45,"Picual,and Souri.Aust.J.Agric.Res.56,827.","Picual,and Souri.Aust.J.Agric.Res.56,827.","Romero,C.,Medina,E.,Mateo,M.A.,Brenes,M.,2017.Quantification of bioactive"
46,"rent-Martinez,E.J.,Fernandez-de Cordova,M.L.,Ortega-Barrales,P.,Ruiz",,compounds in Picual and Arbequina olive leaves and fruit.J. Sci.Food Agric.97
47,"Medina, A., 2014. Quantitation of metals during the extraction of virgin olive oil",,1725-1732.
48,from olives using ICP-MS after microwave-assisted acid digestion.J.Am.Oil Chem,,"Serrano,I., Suarez, C., Olmedilla, A., Rapoport, H.F., Rodriguez-Garcia, M.I.,2008"
49,"Soc.91,1823-1830.","Soc.91,1823-1830.",Structural organization and cytochemical features of the pistil in Olive (Olea
50,"rent-Martinez,E.J.,Gouveia,S., Castilho,P.C.,2015.Analysis of phenolic compounds",,"europaea L.) cv.Picual at anthesis.Sex.Plant Reprod.21,99-111."
51,in leaves from endemic trees from Madeira Island. A contribution to the,,"Spinola,V.,Llorent-Martinez,E.J.,Gouveia-Figueira,S.,Castilho,P.C.,2016.Ulex"
52,"chemotaxonomy of Laurisilva forest species.Ind.Crops Prod.64,135-151.",,europaeus:from noxious weed to source of valuable isoflavones and flavanones.Ind
53,"rent-Martinez, E.J.,Spinola,V., Castilho,P.C.,2017.Phenolic profiles of Lauraceae",,"Crops Prod.90, 9-27."
54,plant species endemic to Laurisilva forest: a chemotaxonomic survey.Ind.Crops,,"Talhaoui,N.,Gomez-Caravaca,A.M.,Leon,L.,De La Rosa,R.,Fernandez-Gutierrez,A"
55,"Prod.107,1-12","Prod.107,1-12","Segura-Carretero,A.,2015.Pattern of variation of fruit traits and phenol content i"
56,"alej,A.,Mahmoudi,A., Bouallagui,Z.,Fki,I., Marrekchi, R.,Sayadi,S.,2017.Olive",,"olive fruits from six different cultivars.J.Agric.Food Chem.63,10466-10476."
57,phenolic compounds attenuate deltamethrin-induced liver and kidney toxicity,,"Uylaser,V.,2015. Changes in phenolic compounds during ripening in Gemlik variety"
