,0,1,2,3,4,5,6,7,8,9,10
42,,,abc,abc,0.03 a-e,0.03 d-i,0.02 f-l,0.02 g-o,0.01 h-p,0.01 m-p,AB
43,,,a**,,,,,,,,
44,,1.6,0.68  0.03,0.68  0.03,0.68,0.61,0.56,0.53,0.51,0.45,0.57
45,,,ab,ab,0.01 ab,0.01 a-f,0.01c-h,0.01 d-k,0.02 f-m,0.01j-p,0.08 A
46,,2,0.69  0.02,0.69  0.02,0.63,0.57,0.52,0.49,0.44,0.39,0.53  0.10
47,,,,a,0.02 a-d,0.02c-h,0.02 e-k, 0.02 g-n,0.02 j-p, 0.02 op,AB
48,,Mean,0.65,0.65,0.61,0.55,0.50,0.47,0.45,0.40,
49,,,0.05A**,0.05A**,0.05A,0.04B,0.05 BC,0.04 CD,0.04 DE,0.03 E,
50,Chlorogenic acid,Control,1.080.05,1.080.05,1.03,0.96,0.91,0.88,0.83,0.81,0.92
51,,,b-j,b-j,0.04 b-k,0.05 d-k,0.06 f-k,0.07 g-k,0.08 jk,0.05 k,0.11C**
52,,0.4,1.09 0.04,1.09 0.04,1.04,1.00,0.94,0.90,0.86,0.81,0.950.10
53,,,a-i,a-i,0.04 b-k,0.05c-k,0.03 e-k,0.02 g-k,0.02 ijk,0.02 k,BC
54,,0.8,1.16  0.03,1.16  0.03,1.11,1.08,1.02,0.97,0.93,0.88,1.020.10
55,,,a-f,a-f,0.03 a-h,0.03 b-j,0.05 b-k,0.04 d-k,0.04 e-k,0.03 h-k,ABC
56,,1.2,1.22  0.03,1.22  0.03,1.17,1.13,1.04,1.02,0.98,0.94,1.070.10
57,,,abc,abc,0.03 a-e,0.02a-g,0.03 b-k,0.03 b-k,0.03c-k,0.04 e-k,AB
58,,,a**,,,,,,,,
59,,1.6,1.260.04,1.260.04,1.20,1.17,1.10,1.02,0.98,0.92,1.09
60,,,ab,ab,0.04 a-d,0.04 a-e, 0.02 a-i,0.04b-k,0.04c-k, 0.04 f-k,0.13A
61,,2,1.25 0.04,1.25 0.04,1.19,1.16,1.13,1.04,0.99,0.94,1.10
62,,,ab,ab,0.04 a-d, 0.03 a-e, 0.02 a-g,0.05 b-k,0.05c-k,0.05 e-k,0.12A
63,,Mean,1.18,1.18,1.12,1.08,1.02,0.97,0.93,0.88,
64,,,0.09A**,0.09A**,0.08 AB,0.09AB,0.09 BC,0.08 CD,0.08 CD, 0.07 D,
65,Phenolic,Putrescine,"Storage duration, days",,,,,,,,
66,"compounds, mg","treatments,",,,,,,,,,
67,100 g-1FW,mM,,,,,,,,,
68,,,20,20,40,60,80,100,120,140,Mean
69,Caffeic acid,Control,0.43  0.03,0.43  0.03,0.41,0.41,0.38,0.36,0.31,0.31,0.37  0.05
70,,,a-f,a-f,0.01 a-f, 0.03 a-f,0.02 a-f,0.03c-f,0.01 f,0.02 f,B*
71,,0.4,0.480.02,0.480.02,0.45,0.46,0.42,0.41,0.34,0.33,0.41
72,,,a-e,a-e,0.01 a-f,0.01 a-e,0.02 a-f, 0.01 a-f, 0.02 ef,0.03 ef,0.06 AB
73,,0.8,,,,,,,,,
