,0,1,2,3,4,5,6,7,8,9,10
56,,1.6,3.52,3.52,3.74,3.88,3.79,3.54,3.76,3.87,3.72
57,,,0.011,0.011,0.06 a-h,0.02 a, 0.04 a-d,0.01kl, 0.01 a-g,0.03 ab,0.15A
58,,2.0,3.56  0.01,3.56  0.01,3.73,3.75,3.86,3.61,3.51,3.83,3.69  0.14
59,,,jkl,jkl,0.07 a-i,0.04 a-g,0.06 ab,0.01f-l,0.011,0.02abc,AB
60,,Mean,3.60  0.09,3.60  0.09,3.66,3.76,3.78,3.58,3.59,3.71,
61,,,CD**,CD**,0.09 BC,0.08 A,0.09 A,0.05D,0.09 CD,0.11AB,
62,Properties,Putrescine,"Storage duration, days",,,,,,,,
63,,"treatments,",20,20,40,60,80,100,120,140,Mean
64,,mM,,,,,,,,,
65,"Firmness, N",Control,6.27  3.02,6.27  3.02,4.18,4.33,2.63,1.89,1.80,1.00,3.16  2.07
66,,,a-d,a-d,0.15 a-i,1.51 a-i,0.15 d-i,0.12 f-i,0.75 ghi,0.20i,B*
67,,0.4,4.13  0.67,4.13  0.67,4.33,4.13,3.83,2.72,2.13,1.11,3.20  1.39
68,,,a-i,a-i, 2.18 a-i, 0.38 a-i,0.11 b-i,0.23c-i, 0.26 e-i,0.16hi,B
69,,0.8,6.30 1.81,6.30 1.81,4.62,4.47,4.03,3.20,2.97,1.53,3.87  1.86
70,,,a-d,a-d,0.46 a-i,0.57 a-i, 2.72 a-i,0.79 b-i,0.90c-i,1.31 ghi,AB
71,,1.2,5.63  0.52,5.63  0.52,5.71,4.20,4.10,3.02,2.93,2.64,4.03  1.35
72,,,a-f,a-f,0.52 a-e,0.12a-i,1.57 a-i,0.82c-i,0.40c-i,0.34c-i,AB
73,,1.6,6.89  0.43,6.89  0.43,6.44,6.44,4.84,3.15,2.88,2.61,4.74
74,,,ab,ab,1.80 abc,1.80abc,1.44 a-h,0.26b-i,0.40c-i,0.51 d-i,2.01 A
