,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14,milk,62.7,0.09,0.100.0628,0.390.450.1828,0.390.450.1828,0.0100.011D.00828,0.0100.011D.00828,,0.008 0.0060.008280.0000.0000.001280.0280.0300.01328,,0.008 0.0060.008280.0000.0000.001280.0280.0300.01328,,0.008 0.0060.008280.0000.0000.001280.0280.0300.01328
15,Chocolate,,,,,,,,,,,,,
16,w/ whole milk,,,,,,,,,,,,,
17,mix,71.1,0.46,0.500.1428,0.520.540.1728,0.520.540.1728,0.0590.067+0.02228,0.0590.067+0.02228,,0.080 0.084+0.017(280.000 0.000+0.000280.0240.0390.04728,,0.080 0.084+0.017(280.000 0.000+0.000280.0240.0390.04728,,0.080 0.084+0.017(280.000 0.000+0.000280.0240.0390.04728
18,Desserts arain-based,Desserts arain-based,,,,,,,,,,,,
19,Chocclate cake,,,,,,,,,,,,,
20,w/chocalate,,,,,,,,,,,,,
21,to-eat/frczen,23.6,1.99,2.120.4828,0.660.670.1428,0.660.670.1428,0.2340.2400.05228,0.2340.2400.05228,,0.3020.317+0.067280.0000.000+0.001280.0110.0200.02328,,0.3020.317+0.067280.0000.000+0.001280.0110.0200.02328,,0.3020.317+0.067280.0000.000+0.001280.0110.0200.02328
22,"Coffeccake,",28.7,1.06,1.090.2528,0.240.250.07(28,0.240.250.07(28,0.0350.0340.01028,0.0350.0340.01028,,0.0940.095+0.018280.0000.0000.001280.0120.0580.13623,,0.0940.095+0.018280.0000.0000.001280.0120.0580.13623,,0.0940.095+0.018280.0000.0000.001280.0120.0580.13623
23,frozen,18.A,1.90,1.96.8,.720.79+0.182A,.720.79+0.182A,1210.120.02928,1210.120.02928,,0.4090.4>+0.120280.0160.017+0.0052R.n12.0350.05327,,0.4090.4>+0.120280.0160.017+0.0052R.n12.0350.05327,0.4090.4>+0.120280.0160.017+0.0052R.n12.0350.05327,0.4090.4>+0.120280.0160.017+0.0052R.n12.0350.05327
24,"type,plain",17.5,2.26,2.130.3928,0.59,0.60+0.102a,0.098 0.0990.019(28),0.098 0.0990.019(28),,0.356 0.348+0.056(28 0.008 0.0030.00428 0.0110.0250.03328),,0.356 0.348+0.056(28 0.008 0.0030.00428 0.0110.0250.03328),,0.356 0.348+0.056(28 0.008 0.0030.00428 0.0110.0250.03328)
25,sueet roll,24.1,1.99,1.96+0.5328,0.71,0.72+0.1528,0.0990.1020.02428,0.0990.1020.02428,0.353,0.371+0.091280.0160.0170.005280.0170.0520.08328,,0.371+0.091280.0160.0170.005280.0170.0520.08328,,0.371+0.091280.0160.0170.005280.0170.0520.08328
26,Chocolate chip,2.8,3.04,,,0.69 0.700.1328,,0.0990.1020.02428,,,,,,
27,cookies,2.8,3.04,3.070.6128,0.69 0.700.1328,0.69 0.700.1328,0.2560.2630.05928,0.2560.2630.05928,,0.4690.481+0.055280.0000.001*0.002280.0060.0480.11128,,0.4690.481+0.055280.0000.001*0.002280.0060.0480.11128,,0.4690.481+0.055280.0000.001*0.002280.0060.0480.11128
28,w/white cre,,,,,,,,,,,,,
29,filling,1.7,4.27,4.491.6428),0.760.750.1328,0.760.750.1328,0.316,0.3000.06928,,0.5350.546+0.072260.0000.001+0.002260.0050.0730.13828,,0.5350.546+0.072260.0000.001+0.002260.0050.0730.13828,,0.5350.546+0.072260.0000.001+0.002260.0050.0730.13828
30,"Apple pie,",,,,,,,,,,,,,
31,"frozen,heated 48.4","frozen,heated 48.4",0.44,.53027(28,0.15,0.16*0.0528,D.0480.0480.01128,D.0480.0480.01128,,,,.1790.1900.034280.0000.0000.000280.0200.0400.077(28,,.1790.1900.034280.0000.0000.000280.0200.0400.077(28
32,frozenheated 43.4,frozenheated 43.4,0.73,0.830.2428,0.45,0.460.1228,0.054,0.0510.01028,,0.246 0.2480.031280.0000.0000.001280.0280.0370.02728,,0.246 0.2480.031280.0000.0000.001280.0280.0370.02728,,0.246 0.2480.031280.0000.0000.001280.0280.0370.02728
33,Caranel candy,0.7,1.46,1.520.3928,1.491.48+0.928,1.491.48+0.928,0.4410.4550.06428,0.4410.4550.06428,,0.3290.3370.047280.000.001+0.03280.0410.0410.01428,,0.3290.3370.047280.000.001+0.03280.0410.0410.01428,0.3290.3370.047280.000.001+0.03280.0410.0410.01428,0.3290.3370.047280.000.001+0.03280.0410.0410.01428
34,Strawberry,10.0,0.12,0.140.0728,0.560.52+0.1428,0.560.52+0.1428,0.0130.0150.01328,0.0130.0150.01328,,0.011 0.0110.015280.0000.0000.00128 0.0330.0380.02628,,0.011 0.0110.015280.0000.0000.00128 0.0330.0380.02628,,0.011 0.0110.015280.0000.0000.00128 0.0330.0380.02628
35,from mix,80.6,0.03,0.030.0228,.0D0.00+0.0128,.0D0.00+0.0128,.000D.003D.0028,.000D.003D.0028,,0.0020.0030.0032$0.0000.0000.000280.0000.0150.02428,,0.0020.0030.0032$0.0000.0000.000280.0000.0150.02428,0.0020.0030.0032$0.0000.0000.000280.0000.0150.02428,0.0020.0030.0032$0.0000.0000.000280.0000.0150.02428
36,Sweeteners,,,,,,,,,,,,,
37,Lated sugar,0.2,0.02,0.030.0228,.000.000.0128,.000.000.0128,0.0120.0100.00927,0.0120.0100.00927,,0.0000.0010.003280.0000.0000.000280.0040.006.0062,,0.0000.0010.003280.0000.0000.000280.0040.006.0062,0.0000.0010.003280.0000.0000.000280.0040.006.0062,0.0000.0010.003280.0000.0000.000280.0040.006.0062
38,Pancake syrup,25.4,0.11,.130.0927,0.10 0.140.1227,0.10 0.140.1227,0.0000.0040.00927,0.0000.0040.00927,,C.078 0.0890.06127 0.0000.0000.000270.0070.D180.02627,,C.078 0.0890.06127 0.0000.0000.000270.0070.D180.02627,,C.078 0.0890.06127 0.0000.0000.000270.0070.D180.02627
39,,13.3,0.31,0.390.27(28,0.16,0.23+0.2228,0.012 0.0170.012(28,0.012 0.0170.012(28,,0.058 0.0720.055280.0000.0000.000280.0130.0140.01528),,0.058 0.0720.055280.0000.0000.000280.0130.0140.01528),,0.058 0.0720.055280.0000.0000.000280.0130.0140.01528)
40,Grape jelly,28.2,0.17,0.210.1628,0.04,0.03+0.0228,0.014,0.0150.00828,0.132,0.1350.07128.000.000+0.000280.020.1050.1528,0.1350.07128.000.000+0.000280.020.1050.1528,0.1350.07128.000.000+0.000280.020.1050.1528,0.1350.07128.000.000+0.000280.020.1050.1528,0.1350.07128.000.000+0.000280.020.1050.1528
41,Catsup,56.2,0.52,,0.21,,,0.180 0.1920.05428,,,,,,
42,,56.2,0.52,0.540.0828,0.21,0.210.0528,0.180 0.1920.05428,0.180 0.1920.05428,,0.124 0.1340.02428) 0.0000.0000.00028 0.003D.D60.00628),,0.124 0.1340.02428) 0.0000.0000.00028 0.003D.D60.00628),,0.124 0.1340.02428) 0.0000.0000.00028 0.003D.D60.00628)
43,late pouder for,,3.46,3.480.7827),1.48,1<70.1827,,0.770 0.7640.10227,,,,,,
44,hot/cold milk,1.0,3.46,3.480.7827),1.48,1<70.1827,0.770 0.7640.10227,0.770 0.7640.10227,,,,,,
45,Carn oit,,,,,,,,,,,,,
46,Carn oit,0.0,0.03,0.060.1028,0.01,0.02+0.0328,0.000,0.0040.00727,0.000,0.0020.005280.0000.000+0.000280.0000.0010.00323,0.0020.005280.0000.000+0.000280.0000.0010.00323,0.0020.005280.0000.000+0.000280.0000.0010.00323,0.0020.005280.0000.000+0.000280.0000.0010.00323,0.0020.005280.0000.000+0.000280.0000.0010.00323
47,"Margarine, stick",,,0.040.0328,0.00,0.02+0.0328,,0.0000.0040.00727,,,,,,
48,type,16.7,0.04,0.040.0328,0.00,0.02+0.0328,0.0000.0040.00727,0.0000.0040.00727,,0.000 0.0020.005280.0000.0000.000280.0000.0040.01528,,0.000 0.0020.005280.0000.0000.000280.0000.0040.01528,,0.000 0.0020.005280.0000.0000.000280.0000.0040.01528
49,Butter,,0.05,0.050.04(28,0.05,0.06+0.0428,,0.0060.01027,,,,,,
50,Mayonnaise,,,,,,,,,,,,,
51,,11.7,0.22,0.2101028,0.17,0.14+0.0928,0.011,0.0090.01027,0.005,0.0130.035280.0000.0000.002(280.0020.0040.00628,,0.0130.035280.0000.0000.002(280.0020.0040.00628,,0.0130.035280.0000.0000.002(280.0020.0040.00628
52,Jealian salad,,,0.080.0728,0.02,0.03+0.04(28,,,,,,,,
53,Half &half,53.4,0.06,0.080.0728,0.02,0.03+0.04(28,.000,0.0050.00727,0.011,0.0130.01525 0.0000.0000.001(28 0.0000.0010.003(23,,0.0130.01525 0.0000.0000.001(28 0.0000.0010.003(23,0.0130.01525 0.0000.0000.001(28 0.0000.0010.003(23,0.0130.01525 0.0000.0000.001(28 0.0000.0010.003(23
54,cream,75.5,0.03,0.030.0428,0.350.350.082B,0.350.350.082B,0.0000.0040.00827,0.0000.0040.00827,,0.0000.003+0.008280.0000.000+0.000280.0130.010.01228,,0.0000.003+0.008280.0000.000+0.000280.0130.010.01228,0.0000.003+0.008280.0000.000+0.000280.0130.010.01228,0.0000.003+0.008280.0000.000+0.000280.0130.010.01228
55,"Brown gravy,",2.8,0.22,0.24+0.1928,0.150.140.05(28,0.150.140.05(28,0.0000.0050.009(27,0.0000.0050.009(27,,0.011 0.0090.005280.0000.000+0.000260.0050.0090.01027,,0.011 0.0090.005280.0000.000+0.000260.0050.0090.01027,,0.011 0.0090.005280.0000.000+0.000260.0050.0090.01027
56,from mix,89.5,0.19,0.210.0928,0.06,.060.0328,0.007,0.0070.00727,,0.051 0.0500.021(280.0000.0000.0002U.UU50.UUS00428,,0.051 0.0500.021(280.0000.0000.0002U.UU50.UUS00428,,0.051 0.0500.021(280.0000.0000.0002U.UU50.UUS00428
57,"White sauce,",,,,,,,,,,,,,
58,homemade,72.4,0.38,0.380.1028,0.40,.40+0.09(28,0.0110.0190.03027,0.0110.0190.03027,0.046,0.0470.013(280.0000.0000.002280.0150.0210.01428,,0.0470.013(280.0000.0000.002280.0150.0210.01428,0.0470.013(280.0000.0000.002280.0150.0210.01428,0.0470.013(280.0000.0000.002280.0150.0210.01428
