,0,1,2,3,4,5,6,7,8,9,10,11
37,,,SD of intercept,625.6,,914.0,428.3,428.3,705.8,1.000,284.4,16.8
38,,R2,R2,0.9996,0.9996,0.9996,0.9998,0.9998,0.9992,1.000,0.9994,1.000
39,,Intra-day linearity (n=12),Intra-day linearity (n=12),,,,,,,,,
40,,Slope,Slope,8509,,25718,7805,7805,6906,9921,807.1,6647
41,Intraday-1,,SD of slope,39.6,,3413,39.6,39.6,57.8,7.2,7.1,10.8
42,Intraday-1,Intercept,SD of intercept,299.6,,3413,249.5,249.5,177.4,223.8,969.7,17.7
43,,,SD of intercept,827.8,,1403,827.7,827.7,1208,150.1,665.9,263
44,,R2,R2,0.9998,0.9998,0.9998,0.9998,0.9998,0.9994,1.000,0.9992,1.000
45,,Intra-day linearity (n=12),Intra-day linearity (n=12),8524,,,,,,,,
46,,Slope,Slope,8524,,25497,7803,7803,6770,9931,805.3,8.3
47,Intraday-2,,SD of slope,490.2,,139,23.4,23.4,51.8,15.88,3.8,8.3
48,Intraday-2,Intercept,SD of intercept,490.2,,1454,488.9,169.9,1259,112.5,1087,301.2
49,,,SD of intercept,0.9994,,1454,488.9,488.9,1083,332.2,356,203
50,,R2,R2,0.9994,0.9994,0.9994,1.000,1.000,0.9994,1.000,0.9998,1.000
51,,Slope,Slope,8507,,25495,7737,7737,6937,9941,813,6672
52,Intraday-3,,Intercept,51.4,,184.9,41.5,41.5,57.8,14.1,5.1,6.9
53,Intraday-3,Intercept,SD of intercept,1074,,779.8,672.1,672.1,24.5,294.6,462.4,168.9
54,,R2,R2,0.9996,0.9996,0.9998,0.9998,0.9998,0.9994,1.000,0.9996,1.000
55,Solid,,,ACE-K,,SAC,ASP,,ALI,NHDC,RBA,NEO
56,,Range (mg/L),Range (mg/L),1.0040.00,1.0040.00,0.5020.00,1.0040.00,1.0040.00,1.0040.00,1.0040.00,4.50180.00,1.0040.00
57,,Limits,Limits,,,,,,,,,
58,,LOQ (mg/L),LOQ (mg/L),0.34,,0.12,0.37,,0.42,0.29,3.73,0.44
59,,LOD (mg/L),LOD (mg/L),0.10,,0.03,0.11,,0.13,0.09,1.12,0.13
60,,Inter-day linearity (n=36),Inter-day linearity (n=36),,,,,,,,,
61,,Slope,Slope,8787,,26331,8053,8053,7068,10279,814.8,6881
62,,SD of slope,SD of slope,20.1,,60.5,14.5,14.5,13.2,7.3,2.7,5.3
63,,Intercept,Intercept,883.6,,936.5,759.4,759.4,665.8,98.1,166.8,248.3
64,,SD of intercept,SD of intercept,421.0,,0.9998,0.9998,302.4,276.1,153.0,251.5,1.000
65,,R2,R2,0.9998,,0.9998,0.9998,0.9998,0.9998,1.000,0.9996,1.000
66,,Intra-day linearity (n=12),Intra-day linearity (n=12),,,,,,,10252,,6885
67,Intraday-1,Slope,Slope,8781,,26346,8066,8066,7071,10252,811,6885
68,,SD of slope,SD of slope,38.2,,118,26.1,26.1,26.7,9.1,4.8,11.4
