,0,1,2,3,4,5,6,7,8,9,10
29,,,,BC**,0.58 C,AB,0.65 AB,AB,AB,0.91 A,
30,b*,Control,23.7  2.20,21.7 0.68,23.0  1.27,21.70.02,23.8  0.27,23.40.49,23.7  0.37,24.0 0.61,23.0
31,,,ab**,a-d,abc,a-d,ab,abc,ab,a,1.09A**
32,,0.4,,20.7  1.77,20.8  2.10,23.0 1.62,21.6  1.31,22.6  0.50,23.4  0.35,23.5  1.68,22.2  1.66
33,,,,a-d,a-d,abc,a-d,abc,abc,abc,AB
34,,0.8,,21.50.45,19.9,21.40.10,22.4  0.61,22.70.36,22.4 0.43,22.20.97,21.71.14B
35,,,,a-d,1.71 cd,a-d,a-d,abc,a-d,a-d,
36,,1.2,,20.6  1.51,18.7  0.20,19.8,21.51.25,22.7  0.44,22.7  0.39,23.3  1.05,21.31.80 B
37,,,,a-d,d,1.18 cd,a-d,abc,abc,abc,
38,,1.6,,22.0  0.59,20.4  2.78,20.31.51,21.9 0.91,21.90.14,21.3  0.37,21.0 1.83,21.2 1.38 B
39,,,,a-d,a-d,a-d,a-d,a-d,a-d,a-d,
40,,2.0,,21.2  0.54,20.2  1.39,21.4 1.77,21.7  0.72,21.0 0.16,21.0  0.41,20.9  0.81,21.0  0.94 B
41,,,,a-d,bed,a-d,a-d,a-d,a-d,a-d,
42,,Mean,,21.2  1.02,20.5  1.99,21.21.48,22.1,22.3,22.4,22.4,
43,,,,AB**,B,AB,1.13A,0.84 A,1.07 A,1.63 A,
44,Chroma,Control,26.4 2.27,24.20.75,25.51.48,24.80.55,26.60.15,26.10.58,26.5 0.56,27.1  0.63,25.8
45,,,abc**,a-e,a-d,a-e,ab,a-d,ab,a,1.18A**
46,,0.4,,23.3  1.86,23.3  2.19,25.5 1.63,24.40.89,25.2  0.53,25.8  0.40,25.9 1.99,24.7  1.66
47,,,,a-e,a-e,a-d,a-e,a-e,a-d,a-d,AB
48,,0.8,,23.90.29,22.31.78,24.20.24,25.20.54,25.60.44,25.00.49,25.1  1.22,24.4 1.29 B
49,,,,a-e,de,a-e,a-e,a-d,a-e,a-e,
50,,1.2,,23.6  1.68,21.4  0.18,22.5  1.52,24.3  1.46,25.40.32,25.5  0.32,26.0  1.14,24.1 1.88 B
51,,,,a-e,e,de,a-e,a-d,a-d,a-d,
52,,1.6,,24.7  0.43,23.0  2.70,22.9  1.61,24.5  1.08,24.4  0.15,24.3  0.55,25.1  1.02,24.1  1.39 B
53,,,,a-e,b-e,b-e,a-e,a-e,a-e,a-e,
54,,2.0,,24.0  0.56,22.6  1.36,24.3  1.89,24.1  0.58,23.6  0.13,23.7  0.25,23.6  1.04,23.6  0.99 B
55,,,,a-e,cde,a-e,a-e,a-e,a-e,a-e,
56,,Mean,,23.9  1.05,23.0,24.0  1.59,24.8  1.15,25.0 0.91,25.1  1.03,25.4,
57,,,,BC*,1.98C,BC,AB,AB,AB,1.52A,
58,Hue,Control,63.9 0.89,63.2  0.75,64.7 0.32,62.4 1.02,63.60.62,63.60.78,63.5  0.65,59.0,62.8  2.06
59,angle,,ab**,ab,ab,abc,ab,ab,ab, 3.06c,AB*
60,,0.4,,62.7  1.17,63.1 0.90,64.1 1.13,62.1  2.64,63.7 0.15,64.7  0.29,65.2  0.92,63.6
61,,,,abc,ab,ab,abc,ab,ab,a,1.51A
62,,0.8,,64.2  1.86,63.0 1.12,61.90.96,62.7  0.69,62.7 0.33,63.4  0.71,62.3  0.89,62.8 1.11
63,,,,ab,ab,abc,abc,abc,ab,abc,AB
64,,1.2,,61.2 1.12,61.1 1.37,61.9  0.93,62.0  0.35,63.2  1.12,63.1  1.13,63.6  0.36,62.2 1.26 B
65,,,,bc,bc,abc,abc,ab,ab,ab,
66,,1.6,,62.61.54,62.22.20,62.1  0.88,63.30.96,63.50.27,61.4 0.56,60.92.19,62.2  1.49 B
67,,,,abc,abc,abc,ab,ab,abc,bc,
68,,2.0,,62.4  0.21,63.1 1.32,61.9 0.87,64.51.10,62.9 0.82,62.51.02,62.4 1.21,62.8 1.17
69,,,,abc,ab,abc,ab,ab,abc,abc,AB
70,,Mean,,62.7  1.39,62.8,62.3,63.0,63.2,63.1,62.2,
71,,,,Ans,1.58A,1.16A,1.41A,0.69 A,1.23 A,2.47 A,
