,0,1,2,3,4,5,6,7,8,9,10,11,12
27,"Orange,navel/",,0.15,.140.0728,,0.050.06+0.03(28,,0.044 0.0430.01028,,,,,
28,"valenc ia,raw",88.1,0.15,.140.0728,0.050.06+0.03(28,0.050.06+0.03(28,0.044 0.0430.01028,0.044 0.0430.01028,,0.0290.030+0.008280.0000.000+0.000280.0000.001+0.00328,,0.0290.030+0.008280.0000.000+0.000280.0000.001+0.00328,
29,"Orange juice,",,,,,,,,,,,,
30,reconstituted 89.2,reconstituted 89.2,0.10,0.100.0428,0.030.03+0.0228,0.030.03+0.0228,0.0290.028+0.01028,0.0290.028+0.01028,,.0260.026+0.008280.0000.000+0.000280.0000.001+0.00228,.0260.026+0.008280.0000.000+0.000280.0000.001+0.00228,.0260.026+0.008280.0000.000+0.000280.0000.001+0.00228,
31,,89.9,0.10,0.110.0928,0.050.05+0.0328,0.050.05+0.0328,0.0340.033+0.01028,0.0340.033+0.01028,,0.0200.021+0.009(280.000.0000.000280.0000.000+0.00128,0.0200.021+0.009(280.000.0000.000280.0000.000+0.00128,0.0200.021+0.009(280.000.0000.000280.0000.000+0.00128,
32,Grapefruit,,,,,,,,,,,,
33,reconstituted 91.5,reconstituted 91.5,0.11,0.150.09(28,0.040.040.0228,0.040.040.0228,0.0290.0290.00928,0.0290.0290.00928,,0.0170.016+0.005280.0000.000+0.000280.0000.0010.00128,0.0170.016+0.005280.0000.000+0.000280.0000.0010.00128,0.0170.016+0.005280.0000.000+0.000280.0000.0010.00128,
34,"juice,canned 85.5","juice,canned 85.5",0.23,0.240.09(28),0.080.080.03(28,0.080.080.03(28,0.049,0.0530.0128,,1.0701.0260.302280.000 0.0000.000280.0000.0010.00228,1.0701.0260.302280.000 0.0000.000280.0000.0010.00228,1.0701.0260.302280.000 0.0000.000280.0000.0010.00228,
35,"Pineapple juice,",,,,,0.080.080.03(28,,,,,,,
36,canned/bottled 86.8,canned/bottled 86.8,0.23,0.23.07(28,0.08,0.08+0.0228),0.034,0.0350.01528,1.145,1.1460.314280.0000.000+0.000280.000.002+0.00228,1.1460.314280.0000.000+0.000280.000.002+0.00228,1.1460.314280.0000.000+0.000280.000.002+0.00228,1.1460.314280.0000.000+0.000280.000.002+0.00228
37,"green,raw",83.1,0.34,0.380.1828),0.050.05+0.0428,0.050.05+0.0428,0.097,0.1240.07828,0.061,0.0710.035280.0000.0000.000280.0000.0010.00128,0.0710.035280.0000.0000.000280.0000.0010.00128,0.0710.035280.0000.0000.000280.0000.0010.00128,0.0710.035280.0000.0000.000280.0000.0010.00128
38,Grape juice.,,,,,0.07 0.070.0228),,,,,,,
39,canned/bottled 85.8,canned/bottled 85.8,0.17,0.190.14(28,0.07 0.070.0228),0.07 0.070.0228),0.012,0.0120.00728,,0.3180.3050.141260.0000.0000.002280.0000.0010.00228,0.3180.3050.141260.0000.0000.002280.0000.0010.00228,0.3180.3050.141260.0000.0000.002280.0000.0010.00228,
40,Peach in heavy,89.4,0.24,0.290.1428,0.14,0.140.0528,0.064,0.0650.01828,0.059,0.0610.011(280.0000.0000.000(280.0000.0010.00328,0.0610.011(280.0000.0000.000(280.0000.0010.00328,0.0610.011(280.0000.0000.000(280.0000.0010.00328,0.0610.011(280.0000.0000.000(280.0000.0010.00328
41,"syrup, canned",84.6,0.27,0.340.2528,0.06,0.050.0228,0.033,0.0340.01128,0.029,0.0280.005280.0000.0000.00028,0.0280.005280.0000.0000.00028,0.0280.005280.0000.0000.00028,0.000.0020.00328
42,raw,88.7,0.18,0.190.0628,0.09,0.090.0322,0.049,0.0520.01828,,0.0610.062+0.014280.0000.000+0.00028.000.0010.00128,0.0610.062+0.014280.0000.000+0.00028.000.0010.00128,0.0610.062+0.014280.0000.000+0.00028.000.0010.00128,
43,Strawberries.,,,,,,,,,,,,
44,"Sweet cherries,",91.5,0.55,.560.2228,0.13,0.160.128,0.041,.0460.02328,0.466,0.4850.215(280.0000.0000.000280.0000.0030.00928),,0.4850.215(280.0000.0000.000280.0000.0030.00928),
45,raw,80.8,0.33,0.350.1128,0.08,0.090.07(28,0.091,0.0930.027(28,0.076,0.0840.038280.0000.0000.000280.0000.0000.001(28,0.0840.038280.0000.0000.000280.0000.0000.001(28,0.0840.038280.0000.0000.000280.0000.0000.001(28,
46,"Cantal oupe,raw",,0.20,,,,,0.044+0.01428,,,,,
47,,91.4,0.20,0.200.06(28,0.18,0.180.0528,0.045,0.044+0.01428,0.045,0.043+0.01228,0.000.000+0.00028,0.000.000+0.00028,.0000.0020.00628
48,"watermelon,raw",,,,,,,,,,,,
49,,93.2,0.19,0.200.0428,0.07 0.D7D.03(28,0.07 0.D7D.03(28,0.030,0.0270.00928,,0.028 0.032+0.019280.000 0.0000.00028 0.0000.0000.001(28,0.028 0.032+0.019280.000 0.0000.00028 0.0000.0000.001(28,0.028 0.032+0.019280.000 0.0000.00028 0.0000.0000.001(28,
50,,8.3,1.91,1.960.3626,0.21,0.210.05(28,0.313,0.3190.04028,,0.3300.3250.041280.0000.0000.000280.0030.0030.00428,0.3300.3250.041280.0000.0000.000280.0030.0030.00428,0.3300.3250.041280.0000.0000.000280.0030.0030.00428,
51,"Prunes,dried",,,,,,,,,,,,
52,,23.4,1.00,1.060.3526,0.45,0.470.1328,0.297,0.2920.063(28,0.273,0.2790.04528,0.0000.0000.00028,0.0000.0000.00028,0.0030.0400.097(28
53,bottled,86.2,0.60,0.62+0.1828,0.14,0.200.1628,0.020,0.0200.00628,,0.1780.2010.125280.000.0000.000280.0000.0010.00528,0.1780.2010.125280.000.0000.000280.0000.0010.00528,0.1780.2010.125280.000.0000.000280.0000.0010.00528,
54,"White rice,",,,,,,,,,,,,
55,cooked,77.2,1.28,1.30.3828,0.560.58+0.15(28,0.560.58+0.15(28,0.0790.0720.025(27),0.0790.0720.025(27),,0.5200.520+0.128280.0070.007+0.004280.0150.0640.1128,0.5200.520+0.128280.0070.007+0.004280.0150.0640.1128,0.5200.520+0.128280.0070.007+0.004280.0150.0640.1128,
56,,87.3,0.85,0.950.728,0.660.670.1328,0.660.670.1328,0.082,0.0850.02027,,0.8050.838+0.138280.0080.007+0.004280.0010.0100.01828,0.8050.838+0.138280.0080.007+0.004280.0010.0100.01828,0.8050.838+0.138280.0080.007+0.004280.0010.0100.01828,
57,"Farina,",,,,,,,,,,,,
58,cooked,88.4,4.69,.21+1.7728,0.140.150.0628,0.140.150.0628,0.024,0.0260.01227,,0.134 0.138+0.054280.0050.005+0.005260.0000.0080.01928,0.134 0.138+0.054280.0050.005+0.005260.0000.0080.01928,0.134 0.138+0.054280.0050.005+0.005260.0000.0080.01928,
59,enriched,,,,,,,,,,,,
60,cooked,84.9,0.88,1.070.7228,0.120.140.0628,0.120.140.0628,0.012,0.0140.013(27,,0.031 0.036+0.018(280.000 0.0010.002280.009 0.0340.051(28,,0.031 0.036+0.018(280.000 0.0010.002280.009 0.0340.051(28,
61,Popcornpopped,2.4,,,,,,,,,,,
62,in oil,2.4,2.50,2.700.6528,2.672.770.8028,2.672.770.8028,0.198,0.202+0.063(27,,0.8580.903+0.202280.0050.0060.007280.0040.0280.05628,0.8580.903+0.202280.0050.0060.007280.0040.0280.05628,0.8580.903+0.202280.0050.0060.007280.0040.0280.05628,
