,0,1,2
40,727-739.,"USDA,2002. Code of Federal Regulations,Title 21-Food and Drugs,volume 2 Chapter",
41,"aramag, C.C.,Ribaya-Mercado,J.D.,Rayco-Solon,P.,Solon,J.A.A.,Tengco,L.W.,","Food and Drug Administration, Department of Health and Human Services Part 101","Food and Drug Administration, Department of Health and Human Services Part 101"
42,"Blumberg, J.B., Solon,F.S.,2010. Influence of carotene-rich vegetable meals on the","Food Labeling-Table of Contents, Subpart A-General Provisions, Sec.101.14 Healtl","Food Labeling-Table of Contents, Subpart A-General Provisions, Sec.101.14 Healtl"
43,prevalence of anaemia and iron deficiency in Filipino schoolchildren. Eur. J. Clin.,claims: General requirements and Subpart E-Specific requirements for Health Claims,claims: General requirements and Subpart E-Specific requirements for Health Claims
44,"Nutr.64,468-474.","U.S.Government Printing Office, Revised as of April 1.2002.",
45,,"USDA,2016.National Nutrient Database for Standard Reference, Release 28.",Retrieve
46,profiling of the leaves of selected African eggplant accessions subjected to drought,"November 15,2018 from.https://ndb.nal.usda.gov/ndb/.",
47,"stress. Food Sci. Nutr.5, 113-122.","Weaver,C.M.,Heaney,R.P.,Nickel,K.P.,Packard,P.I.,1997.Calcium bioavailability",
48,"ueller,L.,Boehm,V.,2011.Antioxidant activity of -carotene compounds in different in","from high oxalate vegetables: chinese vegetables, sweet potatoes and rhubarb. J.",
49,"vitro assays.Molecules 16,1055-1069.","Food Sci.62,524-525.",
50,"SCAIR,2002.The Wealth of India: A Dictionary of Indian Raw Materials & Industrial","Weber, C.F.,2017.Broccoli microgreens: a mineral-rich crop that can diversify food",
51,"Products, First Supplement Series Vol. 3 Publications & Information Directorate,","systems. Front. Nutr.4,1-9.",
52,"Council of Scientific & Industrial Research., New Delhi, India.","WHO,2004.Vitamin and Mineral Requirements in Human Nutrition. Retrieved Januar","WHO,2004.Vitamin and Mineral Requirements in Human Nutrition. Retrieved Januar"
53,"SCAIR,2004. The Wealth of India: A Dictionary of Indian Raw Materials & Industrial","09, 2019 from:. http://www.who.int/nutrition/publications/micronutrients/",
54,"Products, First Supplement Series Vol.5 Publications & Information Directorate,",9241546123/.,
55,"Council of Scientific & Industrial Research., New Delhi, India.","Xiao, Z., Lester, G.E., Luo, Y.,Wang,Q.,2012. Assessment of vitamin and carotenoid",
56,,concentrations of emerging food products: edible microgreens. J. Agric. Food Chem,concentrations of emerging food products: edible microgreens. J. Agric. Food Chem
57,"J.Clin.Nutr.8,64-74.","60,7644-7651.",
58,"radiso, V.M., Castellino, M.,Renna,M.,Gattullo,C.E.,Calasso,M.,Terzano,R.","Xiao,Z.,Lester,G.E.,Park,E.,Saftner,R.A.,Luo,Y.,Wang,Q.,2015.Evaluation and",
59,"Allegretta,I.,Leoni,B.,Caponio,F.,Santamaria,P.,2018.Nutritional characteriza",correlation of sensory attributes and chemical compositions of emerging fresh pro,correlation of sensory attributes and chemical compositions of emerging fresh pro
60,"tion and shelf-life of packaged microgreens.Food Funct.9,5629-5640.","duce:microgreens.Postharvest Biol.Technol.110,140-148.",
61,"rry,J.R.,Ying, W.,2016.A review of physiological effects of soluble and insoluble","Xiao, Z., Codling,E.E., Luo, Y., Nou, X., Lester, G.E.,Wang,Q.,2016. Microgreens of",
62,"dietary fibers.J.Nutri.&Food Sci.6,476-482.",Brassicaceae: mineral composition and content of 30 varieties.J.Food Compos.Ana,
63,,"49,87-93.",
