,0,1,2,3,4,5,6,7,8,9,10
46,4,Maryja,5.03 0.30 g-,19.31 1.30,5.36  0.36,0.360.04 p-,,1.73  0.25,0.79  0.12,0.36  0.20 f,33.43  2.12
47,,,,e-g,Im,,,op,j-1,,
48,5,Podarok Sadu,3.89  0.36i-l,16.29  1.38,5.53  0.29,0.18 0.02 st,,0.86  0.23 v-,0.86  0.12,0.22  0.19 f,28.21  2.62
49,,,,gh,Im,,,,j-1,,ij
50,6,Prozrocznaja,4.96  0.28 g-,19.841.41,4.87  0.27,0.510.08n-,,3.47  0.48 i-,0.42  0.121,0.33  0.22 f,34.73  2.03
51,,,,ef,Im,p,p,k,,,f
52,7,Tatiana,4.370.41 h-,18.48 1.37,5.160.39,0.23  0.04 r-,,1.06  0.17 t-,1.25  0.27 j,0.30  0.26 f,31.41  2.25
53,,,j,e-g,lm,,,V,,,f-h
54,Seeds,,,,,,,,,,
55,1,Bot.-Ljubitel.,3.49  0.26 k-,16.83  0.63,6.280.51 kl,4.26  0.35 a,,4.29  0.36,0.44  0.14,0.48  0.10 f,37.08  2.71
56,,,m,f-h,,,,de,kl,,
57,2,Golden Rain,3.290.25k-,13.67  0.50,6.72 0.52 jk,1.24  0.05 g,,1.030.14,0.38  0.171,0.20 0.14 f,27.28  1.96
58,,,,i-k,,,,uw,,,ik
59,3,Luczistaja,2.78  0.25 L-,13.41  0.51,6.220.45kl,2.36  0.12 b,,2.65  0.25 n,0.44  0.07,0.28  0.11 f,29.08  2.50
60,,,,i-k,,,,,kl,,ij
61,4,Maryja,3.04  0.31 L-,14.43  0.43,6.97  0.42 ij,1.12  0.23 g,,1.26  0.13 r-,0.38 0.091,0.25 0.12 f,28.28  2.87
62,,,0,hi,,,,,,,ij
63,5,Podarok Sadu,2.85 0.20 L-,13.620.47,7.28  0.54 ij,1.07  0.20,,1.45 0.13 p-,0.32 0.121,0.20 0.12 f,27.55  2.49
64,,,,i-k,,gh,gh,r,,,ij
65,6,Prozrocznaja,4.13  0.33 i-,20.89  1.58,7.01  0.47 ij,0.76  0.17 j-,,0.87  0.08 v-,0.450.16,0.34  0.15 f,35.22  2.90
66,,,k,,,m,m,X,kl,,f
67,7,Tatiana,2.990.43L-,i-k,6.250.44 kl,1.56 0.32 f,,1.380.16 q-,0.310.101,0.21 0.08 f,26.97  2.44
68,,,0,i-k,,,,S,,,kl
69,Branches,,,,,,,,,,
70,,Bot.-Ljubitel.,1.64  0.11 o-,4.83  0.44,8.88  0.54,2.00  0.05 d,,3.66  0.14 h-,4.22  0.30,0.70  0.23 f,26.61  2.35
71,,,r,m-o,gh,,,j,gh,,Im
72,2,Golden Rain,3.29  0.40 k-,13.88  1.52,10.77 1.43,1.46  0.04 f,,3.380.15jk,3.90  0.28,0.64  0.14 f,38.24  2.45
73,,,n,h-j,be,,,,h,,
