,0,1,2,3,4,5,6,7,8,9,10,11,12,13
29,,24037,, 2.2, 1.2, 1.7,, 0.9, 2.2,,, 1.8, 2.5, 3.0
30,15,24037,,0.1  6.1,0.1,0.03,ND,0.04,0.2,1.4  0.1,ND,0.3,0.01,0.04
31,,,,, 0.7, 2.7,, 3.9, 2.6,,, 0.4, 1.0, 2.9
32,16,12262,,ND,0.02,DUL,ND,0.04,0.5,0.4  2.0,0.1  1.7,0.1,0.3,0.03
33,,,,, 1.5,,, 0.1, 0.7,,ND, 2.0, 2.0, 2.6
34,17,24008,S. nigra berry,18.1,47.2,58.9,5.4  0.6,1.3,15.4,26.3,ND,4.3,0.6,0.7
35,,,extract, 2.0, 1.2, 0.3,, 0.9, 0.3, 1.0,, 2.0, 2.6, 2.1
36,18,24009,,8.4  1.1,22.7,28.5,3.3  0.9,1.1,7.6,11.8,ND,2.0,0.4,DUL
37,,,,, 0.2, 0.4,, 0.4, 0.6, 2.8,, 0.7, 2.7,
38,19,23691,,23.4,59.0,74.3,6.6  0.1,1.3,18.9,32.1,ND,4.9,0.6,0.7
39,,,, 0.5, 1.0, 1.0,, 0.2, 2.0, 2.8,, 0.6, 2.1, 1.9
40,20,23692,,16.0,41.4,51.9,4.8  0.3,1.1,13.4,22.2,ND,3.8,0.4,0.6
41,,,, 1.6, 1.2, 0.7,, 0.1, 1.8, 1.3,, 0.7, 3.3, 2.2
42,21,23664,S. nigra berry,0.2  0.1,0.1,0.1,6.1  0.2,0.2,0.6,3.1  0.1,ND,0.2,0.7,0.01
43,,,,, 0.4, 2.4,, 0.1, 0.9,,, 1.8, 1.6, 1.3
44,22,23665,,ND,0.03,0.03,ND,0.1,0.2,0.3  1.5,0.004,0.02,0.4,0.03
45,,,,, 2.2,0.02,, 2.1, 1.6,, 0.4, 1.8, 0.5, 0.5
46,23,23666,,0.2  1.6,0.1,0.02,4.2  0.3,0.1, 0.3,2.9  0.3,ND,0.2,0.7,0.01
47,,,,, 3.3, 1.9,, 2.2, 0.3,,, 2.0, 1.3, 1.0
48,24,23670,,4.8  0.4,0.1,0.1,28.2,0.2,0.8,1.5  0.3,ND,0.2,0.5,0.01
49,,,,, 1.8, 2.3, 0.1, 0.4, 1.6,,, 0.6, 0.7, 2.2
50,25,23671,,ND,0.03,DUL,ND,0.1,0.6,0.7  1.4,0.1  2.3,0.2,0.2,0.04
51,26,23693,,1.0  0.5,1.9,1.3,0.5  1.1,0.1,0.5,2.6  0.2,ND,0.3,0.1,0.03
52,,,,, 0.3, 0.3,, 2.1, 0.1,,, 2.1, 0.8, 3.7
53,27,24010,,1.0  0.6,2.0,1.3,0.5  1.2,0.1,0.5,2.6  0.2,ND,0.3,0.1,0.04
54,,8519,,, 0.1, 0.4,, 1.9, 1.3,,, 2.6, 1.6, 2.5
55,28,8519,S. nigra flower,ND,ND,ND,ND,0.6,9.0,10.9,ND,2.5,2.8,0.04
56,,,,,,,, 0.7, 0.2, 0.1,, 0.3, 0.1, 2.7
57,29,8919,,ND,ND,ND,ND,0.3,5.5,8.6  0.2,ND,1.8,0.01,0.02
58,,,,,,,, 0.4, 0.2,,, 0.2, 2.6, 1.8
59,30,12168,,ND,ND,ND,ND,1.4,9.7,14.6,ND,1.9,1.8,0.03
60,31,,,,,,, 0.2, 0.3, 0.1,, 0.4, 0.4, 1.7
61,31,23658,,ND,ND,ND,ND,0.6,7.7,12.1,ND,1.5,2.4,0.04
62,,23660,,,,,, 0.4, 0.1, 0.1,, 0.2, 0.1, 1.5
63,32,23660,,ND,ND,ND,ND,0.6,6.8,10.4,ND,1.0,2.2,0.04
64,,23661,,,,,, 0.3, 0.2, 0.1,, 0.4, 0.3, 2.5
65,33,23661,,ND,ND,ND,ND,0.6,6.6,10.3,ND,0.5,1.1,0.01
66,34,23662,,ND,ND,ND,ND,0.7, 0.2,11.9,ND,0.9,1.9,0.04
67,,,,,,,, 0.1, 0.2, 0.1,, 0.4, 0.2, 3.7
68,35,23667,,ND,ND,ND,ND,0.7,6.7,10.4,ND,1.0,1.4,0.03
69,,,,,,,, 0.5, 0.2, 0.1,, 0.7, 0.2, 3.0
70,36,23641,,0.3  1.9,,,1.0  0.3,,,2.6  0.3,ND,,,
