,0,1,2,3,4,5,6,7,8,9,10
43,,,cd,bc,K,q,q,,,h,mn
44,6,Prozrocznaja,16.23  0.24,803.65 69.4,58.151.75h-,24.65  1.54 p-,,2.42  0.01 lm,1.580.02,1.670.02 f,1.700.02
45,,,cd,bc,k,,S,,hi,1.60 0.01 g,mn
46,7,Tatiana,15.800.15,863.02  74.5,55.731.45h-,29.14  0.93 m-,,2.71 0.011,0.96  0.011,1.60 0.01 g,1.800.02kl
47,,,cd,bc,k,p,p,,,,
48,Seeds,,,,,,,,,,
49,1,Bot.-Ljubitel.,3.63  0.09 o-,488.20  64.0,1.510.18 n,108.81 1.19 c,,5.63  0.01 e-,0.84 0.01,2.680.01 a,1.27  0.04 qr
50,,,r,kl,,,,g,m,,
51,2,Golden Rain,10.75 0.86,358.85  31.7,0.86  0.05 n,97.25 1.67 d,,4.78 0.01 h-j,0.80 0.01,2.09 0.01 c,0.86 0.01
52,,,gh,qr,,,,,,,vW
53,,,,,,,,,,,
54,3,Luczistaja,1.89  0.47 r,407.19  48.8,1.24  0.24 n,81.93  2.12 ef,,4.37 0.01 jk,0.45 0.01 r,2.430.01 b,0.74  0.02 w
55,,,,op,,,,,,,
56,,Maryja,7.110.12j-l,772.59  60.5,0.950.01 n,100.861.13 d,,4.69  0.03 ij,0.38 0.01 st,2.530.01 b,0.810.02w
57,,,,bc,,,,,,,
58,,Podarok Sadu,2.58 0.17 qr,575.72  68.8 ij,2.07  0.28 n,98.93  0.99 d,,4.78  0.01 h-j,0.600.01,2.520.01 b,1.170.01 tu
59,,,,,,,,4.90  0.03 g-j,op,,
60,6,Prozrocznaja,3.36  0.21 o-,610.70  69.2,5.45  0.37 n,88.20  1.98 e,,4.90  0.03 g-j,0.72 0.01 n,2.38  0.01,1.080.01u
61,,,r,g-i,,,,,,be,
62,7,Tatiana,3.07  0.04 p-,660.59  80.3,3.00  0.20 n,101.390.65 d,,4.31 0.12 jk,0.370.01 st,2.30  0.01,0.88  0.05
63,,,r,fg,,,,,,bc,vW
64,Branches,Branches,,,,,,,,,
65,1,Bot.-Ljubitel.,12.02  0.46,518.07  56.5,220.06  9.88 g,100.490.84d,,5.30  0.06 f-i,1.68  0.03 g,1.340.01 k,3.57  0.08 g
66,,,fg,jk,,78.12  3.06 fg,,,,,
67,2,Golden Rain,10.66  1.07,476.33  20.5,61.97 6.26 h-j,78.12  3.06 fg,,5.99  0.08 ef,4.46 0.02 c,1.390.01 j,1.99  0.01 j
68,,,gh,kl,,,,,,,
69,3,Luczistaja,4.780.03 m-,769.3565.2,69.231.16 hi,85.73  0.53 e,,4.69  0.03 ij,0.520.01 q,1.760.01e,1.920.01 jk
70,,,,cd,,,,,,,
71,4,Maryja,4.41 0.31n-,625.46  21.3,66.59  3.90 hi,65.90  4.41 h,,5.51  0.02 f-h,0.20  0.01,1.90  0.01,1.890.01 jk
72,,,q,gh,,72.56  1.71 g,,,WX,,
73,5,Podarok Sadu,6.53  0.10 j-,415.84  29.2,84.60  4.66 h,72.56  1.71 g,,6.32  0.04 e,4.73 0.01 b,1.42  0.04 i,2.62  0.03 i
74,,,m,lo,,,,,,,
