,0,1,2,3,4,5,6,7,8,9,10
15,"Corn chip, toasted, unflavoured, salted",2,27.0,23.8,1.2,30.0-,30.0,0.0,7.1-,7.1,0.0
16,"Corn chips,flavoured",6,27.0,23.3,1.4,30.00.0,30.0,0.0,7.00.1,7.0,6.9-7.1
17,Popcorn,4,25.0,27.2,5.4,86.3 11.3,84.0,77.0-100.0,23.8 6.8,22.0,18.5-32.9
18,"Popcorn, unpopped kernels, no added ingredients",1,25.0,32.9,10.6,100.0-,100.0,0.0,32.9  -,32.9,0.0
19,"Popcorn,microwave,salted and flavoured varieties",3,25.0,25.4,3.7,81.78.1,77.0,77.0-91.0,20.8  3.9,18.7,18.5-25.3
20,Other snacks,7,33.1,24.8,1.9,58.1  4.9,60.0,53.0-66.0,14.4  1.2,14.8,13.2-16.3
21,Other snacks,7,33.1,24.8,1.9,58.1  4.9,60.0,53.0-66.0,14.4 1.2,14.8,13.2-16.3
22,"Grain waves,flavoured",5,32.8,24.8,1.9,56.2  4.0,54.0,53.0-61.0,14.01.0,13.4,13.2-15.2
23,"Grain waves,original",2,34.0,24.8,1.9,63.0  -,63.0,60.066.0,15.6,15.6,14.9-16.3
24,CONFECTIONERY AND CEREAL/NUT/FRUIT/SEED BARS,44,34.3,29.9,7.2,32.1  14.8,33.0,2.0-56.0,9.6  4.4,10.4,0.5-17.2
25,"Cereal-,Fruit-, Nut-And Seed-Bars",44,34.3,29.9,7.2,32.1  14.8,33.0,2.0-56.0,9.64.4,10.4,0.5-17.2
26,"Muesli Bars,Non-Chocolate (including drizzled/coated in yoghurt)",22,37.2,30.0,7.5,34.7  10.7,33.0,19.0-56.0,10.3  3.1,10.4,5.1-17.2
27,"Bar,muesliplain or with dried fruit",14,40.7,31.4,8.4,38.7  10.5,38.0,27.6-56.0,11.9  2.5,11.2,8.417.2
28,"Bar,muesli, plain or with dried fruit,yoghurt-coated",8,31.0,27.5,8.2,27.8  7.3,30.5,19.0-37.0,7.62.0,8.4,5.1-10.0
29,"Muesli Bars,Chocolate Coated or Chocolate Chip",9,31.2,29.3,5.8,36.8  12.1,43.0,21.0-48.0,10.9  3.8,12.5,12.5-15.5
30,"Bar, muesli, chocolate chip",4,28.5,29.5,5.9,45.5 2.9,45.5,43.0-48.0,13.4  1.4,12.9,5.6-13.8
31,"Bar,muesli,plain or with dried fruit,chocolate-coated",5,33.3,29.1,5.8,29.8  12.2,22.0,21.0-48.0,8.8 3.9,6.1,1.8-17.2
32,"Muesli Bar,With Fruit And Nut (including drizzled/coated in yoghurt)",7,35.9,28.5,6.6,38.1  17.4,46.0,7.0-52.0,11.15.5,13.0,1.8-17.2
33,"Bar,muesli,rice based,with added nuts,fruit and seeds",1,45.0,26.2,8.7,7.0-,7.0,0.0,1.8 -,1.8,0.0
34,"Bar,muesli, with added nuts",3,28.0,31.3,6.2,48.7  3.1,48.0,46.0-52.0,15.2  2.1,15.4,13.0-17.2
35,"Bar, muesli, with added nuts (contains high proportion of almonds)",3,40.7,26.4,6.2,38.0  15.7,41.0,21.0-52.0,10.04.1,11.1,5.5-13.5
36,"Bar, cake-based",4,25.0,35.0,14.7,12.00.0,12.0,0.0,4.2  0.2,4.3,3.9-4.3
37,"Bar,muffin style,wholemeal flour, custard filled",2,25.0,33.8,14.7,12.0-,12.0,0.0,4.1-,4.1,3.94.2
38,"Bar,muffin style,wholemeal flour,fruit flavoured",2,25.0,36.2,14.7,12.0-,12.0,0.0,4.3 -,4.3,0.0
39,"Cereal-Fruit-Nut-And Seed-Bars,Fortified",2,30.0,26.9,8.3,2.3  -,2.3,2.0-2.5,0.6-,0.6,0.50.7
40,"Bar,fruit,nut, seed & oats",2,30.0,26.9,8.3,2.3 -,2.3,2.0-2.5,0.6-,0.6,0.50.7
