,0,1,2,3,4,5,6,7,8,9,10,11
45,"Cauliftower,","frozen,boiled 93.1",13,14,628,131 14035(28,131 14035(28,35,35727,46,51027,12.812.3.2(28)
46,"fresh/frozen,",93.4,12,,728,,1371423328,,,,,
47,baited,93.4,12,15,728,1371423328,1371423328,16,16227,30,32627,9.31.928
48,"fresh/trozen,",92.6,2,,,,,,,,,
49,boiled,92.6,2,2,1(28,16364+4228,16364+4228,19,19327,55,54927,9.81.928)
50,"Celery,raw",95.4,78,2,1(28,,,,421227,55,54927,10.510.81.928
51,,95.4,78,,2628,2662725728,2662725728,41,421227,24,24427,10.510.81.928
52,"Pinto beans,",Vegetabies.beans/pes,,,,,,,,,,
53,Coupeas bleck-,70.1,0,0,0(28,3854127228,3854127228,47,48727,13313B2427,13313B2427,45.9 47.17.7(28
54,eyed peas,70.5,,,,,,,,,,
55,"Navy beans,",70.5,1,1,1(28,3103004828,3103004828,24,24327,134,134+1527,54.053.65.928
56,"Red beans,",76.0,0,,1(28,347 3697128,347 3697128,67,721827,134,1351927,48.749.56.628
57,"Pork and beana,",71.6,a,2,7(28),375 3877228),375 3877228),37,387(27,129,1311927,41.741.66.3(28
58,canned,73.8,371375,371375,59(28),2472543228,2472543228,49,6(27),94,9(27,31.9 32.73.228)
59,"immature,",,,,,,,,,94,95,31.9 32.73.228)
60,"Lima beans,",frozenboiled 71.2,71,67,28(28,2772888728,2772888728,28,29527,97,951527,37.740.58.328
61,"mature,boiled",75.2,,,0(28,453,468109(28,15,163(27,87,8813(27),0.139.99.528
62,"frozen,bailed 62.5","frozen,bailed 62.5",72,733328,733328,081061928,081061928,24,24527,77,7610(27,20.5 20.83.628
