,0,1,2,3
40,,"Pizza: corn flour 235.5 g, tap water 333 g, extra virgin olive oil 10.6 g;",Boiling for the vegetables: 50 min.,Stainless steel
41,,"Vegetables: savoy cabbage 216.5 g, chard 23.5 g, chicory 13 g, spinach 22.4 g, tap water 583 g;",Stove cooking: 10 min;,cookware.
42,,"Mixture: garlic 70 g, salt 3.6 g, anchovies in oil 16.4 g, extra virgin olive oil 70 g;",Frying for peppers: 3040 s,
43,,"To garnish: sweet bell pepper without seeds 9.5 g fried in peanut oil 2.6 g, fresh extra virgin olive oil",,
44,,16g.,,
45,,Spaghetti alla chitarra con pallottine,Boiling for the pasta: 3 min;,Stainless steel
46,,"Pasta: wheat flour 221.2 g, semolina 122.6 g, 4 eggs (177.4 g), salt 0.64 g, semolina to roll out the",Simmering for the sauce: 60 min;,cookware;
47,,"dough 27.2 g, salt for boiling water 20.8 g;",Frying for meatballs: 1 min;,Non-stick pan.
48,,"Meatballs: lamb shoulder 62.4 g, beef 62.4 g, Parmigiano Reggiano cheese 32.8 g, eggs 18.4 g, salt 1.2 g,",Mixing for the sauce with fried,
49,,"extra virgin olive oil 4.8 g, peanut oil for frying 1042.4 g;",meatballs: 2 min.,
50,,"Sauce: peeled tomatoes 232.5 g, tap water 71.5 g, minced beef 18.9 g, minced lamb 32.1 g, extra virgin",,
51,,"olive oil 7.2 g, salt 2.2 g, unskinned garlic 0.8 g, black pepper 0.06 g, lamb bone 40.2 g* ;",,
52,Second,Agnello cacio e ove,Browning the meat: 1-2 min;,Non-stick pan.
53,courses4,"Lamb: lamb thigh without bone 720.7 g, unskinned garlic 7.3 g, rosemary 0.7 g, extra virgin olive oil",Simmering: 44 min;,
54,,"37.3 g, white wine 93.4 g, salt 13.4 g, tap water 774.7 g;",Mixing with batter: 2 min.,
55,,"Batter: Parmigiano Reggiano cheese 72.6 g, eggs 149.3 g, black pepper 0.8 g.",,
56,,Baccala con patate e cipolle,Frying: 2 min; Browning: 10 min;,Stainless steel
57,,"Codfish with batter: soaked codfish 446 g, semolina 9 g, wheat flour 10.3 g, peanut oil for frying 54 g;",Stewing: 23 min;,cookware;
58,,"Potatoes with onion: potatoes 484 g, onion 290 g, peeled tomatoes 196 g, extra virgin olive oil 26.6 g, tap",Stewing with the codfish: 16 min.,Non-stick pan.
59,,"water 621 g, salt 12 g.",,
60,,Brodetto alla vastese,Stove cooking: 53 min.,Earthenware pot.
61,,"Sauce: cherry tomatoes 714.7 g, unskinned garlic 3.3 g, parsley 2.4, bell pepper 42.8 g, salt 4.1 g, extra",,
62,,virgin olive oil 36.5 g;,,
63,,"Fish and shellfish broth: gurnard 52 g, stargazer 45 g, cuttlefish 77.5 g, monkfish 29.5 g, weever 22.3 g.",,
64,,"mullet 79.9 g, sole 62.1 g.",,
65,,Pallotte cacio e ove,Frying for cheese balls:5 min;,Stainless steel
66,,"Cheese balls: stale white bread 140 g, Pecorino cheese 100 g, Parmigiano Reggiano cheese 200 g, whole",Simmering for the sauce: 73 min;,cookware;
67,,"cow's milk 40 g, eggs 152 g, parsley 2 g, sunflower oil for frying 2501 g;",Simmering for cheese balls in the,Earthenware pot.
68,,"Sauce: tomatoes sauce 307.1 g, tap water 128.6 g, salt 4.24 g, extra virgin olive oil 4.62 g.",sauce: 45 min.,
69,,,Stove cooking: 31 min.,Non-stick pan.
