,0,1,2,3,4,5,6,7,8,9,10,11,12,13
29,10 crackers,10 crackers,28,335,3504528,3504528,37,37528,22,211227,28,30527,7.4,7.20.828
30,dianeter,dianeter,30,138,133,37(28,40,43428,30,311427,35,391527,6.8,7.82.6(28
31,Corn chips,Corn chips,,,,,,,36,,,,,21.921.53.428
32,1oz,,28,145,141,2628,41,40728,36,7(27),56,5327,21.921.53.428,21.921.53.428
33,cooked-1/2cup,cooked-1/2cup,60,4,214528,214528,25,271028,10,92(27,54,541327,14.514.74.728,14.514.74.728
34,cccked1/2 cup,cccked1/2 cup,70,0,1,1(26),24,24528,5,5127,32,34527,11.010.91.828,11.010.91.828
35,Nuts,,,,,,,,,,,,,
36,saited -1 oz,saited -1 oz,28,206 2014028,206 2014028,206 2014028,1961951028,1961951028,15,15227,102102627,102102627,50.4 50.32.928,50.4 50.32.928
37,2T,,72,1LR,152,17(2,n,131728,13,142>7,1 10627,1 10627,53.453.43.528,53.453.43.528
38,1cz,,28,0,0,028,1191263728,1191263728,18,18227,71,73827,33.0 33.12.728,33.0 33.12.728
39,Soft boied egg,Soft boied egg,50,,,,,,,,,,6.2,
40,1 medium egg,1 medium egg,50,62,62,428,64,64528,29,311027,981011327,981011327,6.2,6.20.628
41,1 medium egs,1 medium egs,46,66,64,528,64,64628,27,272{27,94,942227,6.0,6.10.528
42,"Scrambled egg,mi lk","Scrambled egg,mi lk",,,,,,64628,,,,,,
43,1 medium egg,1 medium egg,64,184,1795128,1795128,85,84628,46,43727,1091121427,1091121427,7.7,7.71.028
44,unote milk,Dairy products,,,,,,,,,,,,
45,8f0z,,244,,103,11(28,35346+3628,35346+3628,2562424627,2562424627,1931873127,1931873127,25.4,25.33.228
46,"Lowfet milk,Z% fat","Lowfet milk,Z% fat",244,,,,,,,,,,,
47,8floz,,244,110110,110110,1228,3783734128,3783734128,2662624627,2662624627,212210+2827,212210+2827,27.827.53.928,27.827.53.928
48,8f1o2,,246,112,111,828,376 3833328,376 3833328,2832743327,2832743327,2162142127,2162142127,28.0 28.02.728,28.0 28.02.728
49,8fl oz,,245,240 2405328,240 2405328,240 2405328,393,39329(28,2792803527,2792803527,2132122227,2132122227,28.929.4,4.328
50,8floz,,250,1701743028,1701743028,1701743028,3903922628,3903922628,2552542727,2552542727,2122091627,2122091627,35.1,35.43.528
51,canned -4foz,canned -4foz,126,125,127,9(28,3823852228,3823852228,2722535727,2722535727,22722616(27,22722616(27,28.0,28.22.228
52,1cvp,,227,154,152,12(28,4955033728,4955033728,3543504527,3543504527,2772772927,2772772927,30.0,30.2.720
53,yogurt,1cup,227,,1241228,1241228,394,3943428,2592704327,2592704327,2112102527,2112102527,28.9,29.13.228
54,Creamed cottage,Creamed cottage,,,,,,,,,,2112102527,,29.13.228
55,1 cup,,225,10807,10807,8328,223,2153228,1731753727,1731753727,3153276827,3153276827,,17.92.428
56,Cheddar cheese,Cheddar cheese,28,,,16 1702828,,2153228,,1731753727,,3153276827,,17.92.428
57,sharp/mla-1cz,sharp/mla-1cz,28,16 1702828,16 1702828,16 1702828,22,25428,1511655>21,1511655>21,1301282227,1301282227,7.8,7.81.328
58,American cheese,American cheese,28,,,,,,,,,,,7.81.328
59,1oz,,28,4454345228,4454345228,4454345228,27,281128,14614529(27,14614529(27,1711673927,1711673927,7.1,6.90.828
