,0,1,2,3,4,5,6,7,8,9,10
39,,9.02,96.01  1.32,14.72,93.44 ,95.33  9.00,27.86,76.28 ,9.62,13.16,10.71
40,THEAA,137.72 ,96.01  1.32,88.43  0.76,93.44 ,95.33  9.00,84.29 ,76.28 ,153.39 ,150.66 ,107.96 
41,,3.11,595.12  7.73,,2.60,,3.51,0.54,1.59,1.43,1.37
42,TNEAA,703.08 ,595.12  7.73,499.14 ,509.85 ,561.76 ,548.67 ,467.72 ,758.08 ,568.34 ,505.14 
43,,16.51,,13.56,6.18,48.91,20.83,3.92,3.22,20.06,4.53
44,TEAA/,48.86 %,41.93 %,49.69 %,46.51 %,44.43 %,45.85 %,49.63 %,37.03 %,42.71 %,46.65 %
45,TAA%,,,,,,,,,,
46,TUAA/,21.30 %,24.70 %,23.23 %,23.36 %,24.75 %,24.02 %,22.94 %,28.04 %,24.25 %,23.18 %
47,TAA%,,,,,,,,,,
48,Amino,Ding Fish,Yellow,Saury,Anchovy,Carp,Herring,Tuna,Hairtail,Big White,Singmom
49,acids,,Croaker,,,,,,,Fish,142.80 
50,Asp#,128.14 ,92.78 ,116.16 ,107.98 ,111.19,103.11,87.11 ,73.21 ,96.85 ,142.80 
51,,0.11h,3.01bcd,0.53g,0.88efg,3.17fg,1.76def,1.93b,0.89a,1.06bcd,3.34i
52,Thr*,55.14 ,40.39 ,52.91 ,51.70 ,47.14 ,49.82 ,41.26 ,28.86 ,41.21 ,67.48 
53,,0.21cd,1.81cd,2.998h,0.188h,0.1gef,0.18f8,2.46cd,0.18a,0.18cd,1.58
54,Ser,50.08 ,37.99 ,52.91 ,43.27 ,48.01 ,49.94 ,37.53 ,30.12 ,40.83 ,60.90 
55,,0.81bc,1.21bc,0.99f,0.18cd,0.00def,1.76ef,1.75bc,0.18a,1.76bc,2.118
56,Glu#,229.66 ,179.99 ,239.54 ,187.83 ,226.49 ,186.72 ,136.69 ,151.84 ,189.35 ,242.72 
57,,1.74cd,0.93cd,0.35h,1.59def,0.188,3.34def,1.77a,0.18b,0.88def,6.15h
58,Gly,87.28 ,55.77 ,68.48 ,51.83 ,86.07 ,74.29 ,40.51 ,51.92 ,69.96 ,92.34 
59,,0.29c,1.12c,1.06ef,1.40bc,0.35h,0.358,0.35a,1.78 bc,0.35f,1.93i
60,Ala,75.82 ,58.61 ,71.34 ,63.73  3.16e,72.76 ,69.57 ,51.07 ,38.68 ,55.15 ,91.47 
61,,0.44de,1.10 de,1.58fg,,1.23fg,0.35f,0.18bc,1.96a,1.58cd,1.76i
62,Cys,49.68 ,9.58 ,25.27 ,30.00 ,27.11  2.46,23.23 ,17.52 ,23.31 ,37.60 ,32.19 
63,Cys,1.29a,1.14a,0.52bcd,5.96bede,bede,0.18bed,0.88ab,2.67bcd,3.87e,0.88cde
64,Val*,60.52 ,42.46 ,60.26 ,60.63  1.58j,52.86 ,57.52 ,46.97 ,32.76 ,0.53bede,78.17 
65,,0.44,2.92be,1.06,,0.188h,0.18,0.70cdef,1.43a,0.53bede,1.581
66,Met*,33.57 ,23.94 ,30.88 ,42.03  1.23g,28.98 ,29.94 ,20.26 ,11.84 ,21.28 ,44.12 
67,,0.38e,2.03d,0.70e,,0.18e,0.18e,1.5gced,1.78b,0.53cd,1.238
68,Lle*,52.85 ,39.36 ,53.41 ,60.88  3.33,46.27 ,47.33 ,39.77 ,29.23 ,39.96 ,65.50 
69,,0.14,0.42bc,0.88,,0.358hi,0.18,0.35 bed,0.36a,0.18 bed,0.17m
70,Leu*,97.95 ,66.04 ,94.50 ,98.44  2.10f,86.69 ,86.84 ,69.59 ,52.80 ,74.82 ,115.08 
71,,0.12f,0.53b,1.23f,,0.18e,0.53e,0.35bed,0.18a,0.18ede,1.418
72,Tyr,40.52 ,29.16 ,41.96 ,48.11 ,33.96 ,36.28 ,29.83 ,21.80 ,30.62 ,54.31 
73,,0.308h,0.54bed,0.538,4.91hi,0.1gdef,0.35efg,2.11bed,0.18a,0.35bed,1.23i
